timestamp,container_id,name,cpu_percent,cpu_cores,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,block_read_bytes,block_write_bytes,pids,raw
2026-06-30T03:16:41.937347+00:00,080699a75cb0,tcc-bes-g1-contention-run2-grafana-1,0.04,0.0004,61498982.4,16503411834.88,0.37,25500.0,4550.0,414000.0,23900000.0,24,"{""BlockIO"": ""414kB / 23.9MB"", ""CPUPerc"": ""0.04%"", ""Container"": ""080699a75cb0"", ""ID"": ""080699a75cb0"", ""MemPerc"": ""0.37%"", ""MemUsage"": ""58.65MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-grafana-1"", ""NetIO"": ""25.5kB / 4.55kB"", ""PIDs"": ""24""}"
2026-06-30T03:16:41.937347+00:00,a8e22cd9de22,tcc-bes-g1-contention-run2-prometheus-1,0.0,0.0,27032289.28,16503411834.88,0.16,48900.0,2480.0,315000.0,8189.999999999999,18,"{""BlockIO"": ""315kB / 8.19kB"", ""CPUPerc"": ""0.00%"", ""Container"": ""a8e22cd9de22"", ""ID"": ""a8e22cd9de22"", ""MemPerc"": ""0.16%"", ""MemUsage"": ""25.78MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-prometheus-1"", ""NetIO"": ""48.9kB / 2.48kB"", ""PIDs"": ""18""}"
2026-06-30T03:16:41.937347+00:00,127dd098db9e,tcc-bes-g1-contention-run2-api-1,2.84,0.028399999999999998,246100787.2,16503411834.88,1.49,40800.0,56300.0,0.0,53200.0,61,"{""BlockIO"": ""0B / 53.2kB"", ""CPUPerc"": ""2.84%"", ""Container"": ""127dd098db9e"", ""ID"": ""127dd098db9e"", ""MemPerc"": ""1.49%"", ""MemUsage"": ""234.7MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-api-1"", ""NetIO"": ""40.8kB / 56.3kB"", ""PIDs"": ""61""}"
2026-06-30T03:16:41.937347+00:00,df45f284261d,tcc-bes-g1-contention-run2-reservation-service-1,1.91,0.0191,235405312.0,16503411834.88,1.43,53000.0,76300.0,0.0,53200.0,55,"{""BlockIO"": ""0B / 53.2kB"", ""CPUPerc"": ""1.91%"", ""Container"": ""df45f284261d"", ""ID"": ""df45f284261d"", ""MemPerc"": ""1.43%"", ""MemUsage"": ""224.5MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-reservation-service-1"", ""NetIO"": ""53kB / 76.3kB"", ""PIDs"": ""55""}"
2026-06-30T03:16:41.937347+00:00,24acbfd9ab07,tcc-bes-g1-contention-run2-reservation-postgres-1,0.11,0.0011,51086622.72,16503411834.88,0.31,40200.0,28900.0,0.0,53100000.0,16,"{""BlockIO"": ""0B / 53.1MB"", ""CPUPerc"": ""0.11%"", ""Container"": ""24acbfd9ab07"", ""ID"": ""24acbfd9ab07"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.72MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-reservation-postgres-1"", ""NetIO"": ""40.2kB / 28.9kB"", ""PIDs"": ""16""}"
2026-06-30T03:16:41.937347+00:00,13018a6093ae,tcc-bes-g1-contention-run2-residual-postgres-1,0.04,0.0004,51013222.4,16503411834.88,0.31,35700.0,26400.0,0.0,53200000.0,16,"{""BlockIO"": ""0B / 53.2MB"", ""CPUPerc"": ""0.04%"", ""Container"": ""13018a6093ae"", ""ID"": ""13018a6093ae"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.65MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-residual-postgres-1"", ""NetIO"": ""35.7kB / 26.4kB"", ""PIDs"": ""16""}"
2026-06-30T03:16:41.937347+00:00,3fc3a423d85a,tcc-bes-g1-contention-run2-cadvisor-1,2.0,0.02,20017315.84,16503411834.88,0.12,3660.0,19900.0,0.0,0.0,18,"{""BlockIO"": ""0B / 0B"", ""CPUPerc"": ""2.00%"", ""Container"": ""3fc3a423d85a"", ""ID"": ""3fc3a423d85a"", ""MemPerc"": ""0.12%"", ""MemUsage"": ""19.09MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-cadvisor-1"", ""NetIO"": ""3.66kB / 19.9kB"", ""PIDs"": ""18""}"
2026-06-30T03:16:46.195946+00:00,080699a75cb0,tcc-bes-g1-contention-run2-grafana-1,0.06,0.0006,61498982.4,16503411834.88,0.37,25600.0,4550.0,414000.0,23900000.0,24,"{""BlockIO"": ""414kB / 23.9MB"", ""CPUPerc"": ""0.06%"", ""Container"": ""080699a75cb0"", ""ID"": ""080699a75cb0"", ""MemPerc"": ""0.37%"", ""MemUsage"": ""58.65MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-grafana-1"", ""NetIO"": ""25.6kB / 4.55kB"", ""PIDs"": ""24""}"
2026-06-30T03:16:46.195946+00:00,a8e22cd9de22,tcc-bes-g1-contention-run2-prometheus-1,0.0,0.0,27357347.84,16503411834.88,0.17,89400.0,3550.0,315000.0,65500.0,18,"{""BlockIO"": ""315kB / 65.5kB"", ""CPUPerc"": ""0.00%"", ""Container"": ""a8e22cd9de22"", ""ID"": ""a8e22cd9de22"", ""MemPerc"": ""0.17%"", ""MemUsage"": ""26.09MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-prometheus-1"", ""NetIO"": ""89.4kB / 3.55kB"", ""PIDs"": ""18""}"
2026-06-30T03:16:46.195946+00:00,127dd098db9e,tcc-bes-g1-contention-run2-api-1,123.85,1.2385,286890393.6,16503411834.88,1.74,642000.0,836000.0,0.0,53200.0,110,"{""BlockIO"": ""0B / 53.2kB"", ""CPUPerc"": ""123.85%"", ""Container"": ""127dd098db9e"", ""ID"": ""127dd098db9e"", ""MemPerc"": ""1.74%"", ""MemUsage"": ""273.6MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-contention-run2-api-1"", ""NetIO"": ""642kB / 836kB"", ""PIDs"": ""110""}"
