id,reservation_id,entry_id,state,occurred_at,acknowledged_at
d36cc3c3-2ce5-403a-be4f-4cff363ba82e,9ed7d070-3367-45f8-8d88-08ca4c8c2699,a8dc290b-5bb3-4b52-bc92-2b455a419c0d,CONFIRMED,2026-06-30 04:25:51.737429+00,2026-06-30 04:25:52.717367+00
db6582bb-07c1-483c-989c-85e4179c1c9f,4ec8a62c-e876-4e89-9b9a-ed92661e4ce4,6846e803-9f3f-4c03-9fec-968af973587f,CONFIRMED,2026-06-30 04:25:51.737896+00,2026-06-30 04:25:52.719207+00
502fe1a9-ad95-4c88-8481-a943c8380648,d8496356-97fc-4900-a95a-66965cdfda8a,d390f3d9-fd65-4580-9018-2366222399f2,CONFIRMED,2026-06-30 04:25:51.76245+00,2026-06-30 04:25:52.720379+00
e951efbe-9849-404c-91c6-256ed75776c8,8ad32303-46a6-4d09-a91d-b0439d8d06b3,8d8a441e-7808-4818-bcc3-128a69ae5a15,CONFIRMED,2026-06-30 04:25:51.77304+00,2026-06-30 04:25:52.721471+00
8a654c6c-2134-48da-850c-863b2b07fbe9,b325e7b7-6d16-4f6e-8bb8-b44e1d9e50c1,78c283ce-ae51-4920-bb6e-6d98478bf2ec,CONFIRMED,2026-06-30 04:25:51.775771+00,2026-06-30 04:25:52.722318+00
0a83b48d-8cc2-44d7-8536-88edca753454,775e1557-ed7b-4ff2-9425-d8392d655979,23241350-1a69-4875-b6df-0d951e2f0bb6,CONFIRMED,2026-06-30 04:25:51.783995+00,2026-06-30 04:25:52.723752+00
e532f252-65bf-41e0-9ba5-6592d7fcc850,65949784-eb16-4d60-8c06-05f1e13b8608,f506d45e-0cd1-4b2d-bc05-4dc61c62223a,CONFIRMED,2026-06-30 04:25:51.785624+00,2026-06-30 04:25:52.724756+00
1bbdcaa2-6b9a-40ee-a43e-cf61130c3681,7056175a-f190-40e3-8c0c-e01ae6687cee,4ad76983-9665-4092-b555-435d6271e69e,CONFIRMED,2026-06-30 04:25:51.798423+00,2026-06-30 04:25:52.725523+00
68020a2f-44f7-4c25-b7e7-81ecfe383e4c,a5fe02fe-baec-49cb-a263-6158ad57b212,84ee1ba5-96cf-4516-8eef-e6ae27ca7b8b,CONFIRMED,2026-06-30 04:25:51.801851+00,2026-06-30 04:25:52.726315+00
2dde7618-6935-418d-a346-3a1a37d03234,7b7fc89b-c209-43b9-98d3-257e23520a12,34c16163-2fc1-471e-860e-965848a477a7,CONFIRMED,2026-06-30 04:25:51.809231+00,2026-06-30 04:25:52.726951+00
