id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
e655db87-ea36-4c6c-a471-f36d3dba92b4,4ceb39e1-e95e-48b4-8ecc-071915769f30,c189a74f-2dbc-47dd-bf1b-6753eb4caa92,1,2026-06-30 04:17:57.629978+00,CONFIRMED,2026-06-30 04:17:27.647579+00,2026-06-30 04:17:28.830317+00,,
2e60eb41-b3b2-453c-961f-60f63381283d,4ceb39e1-e95e-48b4-8ecc-071915769f30,abc77e9d-1114-447c-aeae-dd9551bb8ae2,2,2026-06-30 04:17:57.458105+00,CONFIRMED,2026-06-30 04:17:27.528901+00,2026-06-30 04:17:28.835066+00,,
b67ec6ce-04a7-401b-adb0-51544602879a,4ceb39e1-e95e-48b4-8ecc-071915769f30,3f33cc00-c7f1-42e4-a4d0-59d75f621e90,3,2026-06-30 04:17:57.729476+00,CONFIRMED,2026-06-30 04:17:27.745778+00,2026-06-30 04:17:28.84422+00,,
364801a7-2b1d-483c-861a-b5e1585dc84d,4ceb39e1-e95e-48b4-8ecc-071915769f30,adebb0b4-4d0d-4f0f-b713-196b3aee7f40,1,2026-06-30 04:17:57.690707+00,CONFIRMED,2026-06-30 04:17:27.710733+00,2026-06-30 04:17:28.839487+00,,
988ad7ec-56c8-4b2c-8355-df8cac831e1b,4ceb39e1-e95e-48b4-8ecc-071915769f30,9258b6d4-9bc6-48db-aa35-78e69a0f2c16,1,2026-06-30 04:17:58.836304+00,CONFIRMED,2026-06-30 04:17:28.884676+00,2026-06-30 04:17:29.779622+00,,
d852f2b4-25a7-4d96-a513-362d214bfb13,4ceb39e1-e95e-48b4-8ecc-071915769f30,aa3af639-4cb8-474c-b17a-cee5e82a0b19,3,2026-06-30 04:17:58.911447+00,CONFIRMED,2026-06-30 04:17:28.928589+00,2026-06-30 04:17:29.811691+00,,
e6ac278b-06fd-4d77-a457-dda43ce65530,4ceb39e1-e95e-48b4-8ecc-071915769f30,ce52d166-4c09-4426-82a9-02a824169a5f,1,2026-06-30 04:17:58.944223+00,CONFIRMED,2026-06-30 04:17:28.966961+00,2026-06-30 04:17:29.829993+00,,
6e93ff8d-4f7c-47d1-913d-af685e8c5f6b,4ceb39e1-e95e-48b4-8ecc-071915769f30,b0737ea0-e6cd-4ffd-9206-7bdb4d918a75,3,2026-06-30 04:17:58.986939+00,CONFIRMED,2026-06-30 04:17:29.002149+00,2026-06-30 04:17:29.887622+00,,
2a35f343-4489-44b7-8ed3-a02e65e62fa9,4ceb39e1-e95e-48b4-8ecc-071915769f30,1b434ae1-05cf-4cde-a08f-3a3237053d9f,3,2026-06-30 04:17:59.017942+00,CONFIRMED,2026-06-30 04:17:29.030675+00,2026-06-30 04:17:29.934049+00,,
ec9fb01f-8dab-40a0-8727-c3931d8e376a,4ceb39e1-e95e-48b4-8ecc-071915769f30,575a0095-0bfb-42c5-b710-983a5eb80f25,2,2026-06-30 04:17:59.058036+00,CONFIRMED,2026-06-30 04:17:29.07995+00,2026-06-30 04:17:29.945589+00,,
521e3e10-86cb-4103-bab6-f07baf5601b4,4ceb39e1-e95e-48b4-8ecc-071915769f30,325480a4-6851-4c34-9b5d-662b829a8e68,1,2026-06-30 04:18:00.268312+00,CONFIRMED,2026-06-30 04:17:30.277287+00,2026-06-30 04:17:31.038074+00,,
0e0dba20-12b2-4e3c-9b86-e7039190062d,4ceb39e1-e95e-48b4-8ecc-071915769f30,faf63f15-563d-4062-a7cb-50d381c692ee,3,2026-06-30 04:18:00.290971+00,CONFIRMED,2026-06-30 04:17:30.302275+00,2026-06-30 04:17:31.064936+00,,
b83d1c89-d505-449b-a17c-8ceb5a138610,4ceb39e1-e95e-48b4-8ecc-071915769f30,4a610aff-33fb-4961-a8b5-0a6d1dbef208,3,2026-06-30 04:18:00.312422+00,CONFIRMED,2026-06-30 04:17:30.32416+00,2026-06-30 04:17:31.115045+00,,
b1b4de05-f071-4869-b913-1efbe39298e8,4ceb39e1-e95e-48b4-8ecc-071915769f30,427b5475-55ba-471e-b7ae-d9a735bbb515,2,2026-06-30 04:18:00.338044+00,CONFIRMED,2026-06-30 04:17:30.345633+00,2026-06-30 04:17:31.15253+00,,
7683b8c7-6f39-41c8-ba49-f8e15b3a8fdb,4ceb39e1-e95e-48b4-8ecc-071915769f30,beb76537-f2ea-42c3-8451-4cd50da7f847,2,2026-06-30 04:18:00.363+00,CONFIRMED,2026-06-30 04:17:30.373015+00,2026-06-30 04:17:31.197171+00,,
30fed5f2-5482-4c9f-9136-d05d2a94c9ba,4ceb39e1-e95e-48b4-8ecc-071915769f30,8eea1962-d24b-4e0d-91d4-5a2edfc99411,3,2026-06-30 04:18:00.169989+00,CONFIRMED,2026-06-30 04:17:30.181955+00,2026-06-30 04:17:31.203964+00,,
08df729d-fc39-4759-b8d7-17257de9f8fa,4ceb39e1-e95e-48b4-8ecc-071915769f30,ba68a6a9-c704-4d33-90f6-1ac50c9299ff,1,2026-06-30 04:18:00.38654+00,CONFIRMED,2026-06-30 04:17:30.396458+00,2026-06-30 04:17:31.233024+00,,
2e985559-abca-478b-9017-6963d0eaa35a,4ceb39e1-e95e-48b4-8ecc-071915769f30,9100515b-680f-49f5-bb5a-95d15dc1a981,3,2026-06-30 04:18:00.200475+00,CONFIRMED,2026-06-30 04:17:30.210497+00,2026-06-30 04:17:31.234623+00,,
2d39374a-ae08-41f1-9ab2-8fe68dc68bb3,4ceb39e1-e95e-48b4-8ecc-071915769f30,190fe0fe-dbe6-4695-8948-50171e418180,3,2026-06-30 04:18:00.224095+00,CONFIRMED,2026-06-30 04:17:30.23224+00,2026-06-30 04:17:31.275354+00,,
0ea46e7a-edbe-403a-8efa-51ca4ffe5ac7,4ceb39e1-e95e-48b4-8ecc-071915769f30,8a2b2a07-6176-42c7-ba29-ec48015fb908,1,2026-06-30 04:18:00.245252+00,CONFIRMED,2026-06-30 04:17:30.254433+00,2026-06-30 04:17:31.314408+00,,
d086c251-7db8-4081-9c40-ee376a1df086,4ceb39e1-e95e-48b4-8ecc-071915769f30,282adafc-dde1-46c2-b818-bec61c1b40fb,1,2026-06-30 04:18:01.446549+00,CONFIRMED,2026-06-30 04:17:31.454426+00,2026-06-30 04:17:32.228068+00,,
18d64813-88a3-4cb4-b4dd-3c9ac8c01c2b,4ceb39e1-e95e-48b4-8ecc-071915769f30,f6a752dd-3297-4b90-ac87-95b4b16e5f34,1,2026-06-30 04:18:01.465424+00,CONFIRMED,2026-06-30 04:17:31.473147+00,2026-06-30 04:17:32.253781+00,,
80d6b64e-fda9-4a0b-ad8a-d7ae464c5fa9,4ceb39e1-e95e-48b4-8ecc-071915769f30,705ec974-8156-417e-a2ba-aee01a35f02f,1,2026-06-30 04:18:01.483317+00,CONFIRMED,2026-06-30 04:17:31.493085+00,2026-06-30 04:17:32.304867+00,,
c52ad632-5191-420e-9901-6b9b106a05be,4ceb39e1-e95e-48b4-8ecc-071915769f30,b98106cb-c35f-4417-8ec0-b4bf14f6c62f,1,2026-06-30 04:18:01.504307+00,CONFIRMED,2026-06-30 04:17:31.512167+00,2026-06-30 04:17:32.340843+00,,
8fe3bdde-3642-40f1-bed0-d95c062d6bb0,4ceb39e1-e95e-48b4-8ecc-071915769f30,1c0b28b4-554e-4ea2-9498-b8336d9fc141,3,2026-06-30 04:18:01.524098+00,CONFIRMED,2026-06-30 04:17:31.531659+00,2026-06-30 04:17:32.39891+00,,
c47cd8b7-98c2-4657-9b11-828a4ea1412b,4ceb39e1-e95e-48b4-8ecc-071915769f30,ee70bdac-03a6-4768-aa56-6c489e7ec88e,2,2026-06-30 04:18:01.541323+00,CONFIRMED,2026-06-30 04:17:31.548111+00,2026-06-30 04:17:32.416854+00,,
747e50b3-aa60-4aa0-a87d-53ab7f475ec8,4ceb39e1-e95e-48b4-8ecc-071915769f30,ecca148f-2b29-4663-aac8-400b20f1cd33,1,2026-06-30 04:18:01.56092+00,CONFIRMED,2026-06-30 04:17:31.569981+00,2026-06-30 04:17:32.429553+00,,
ac62574a-883d-4fff-9761-f18901753bab,4ceb39e1-e95e-48b4-8ecc-071915769f30,8ced73e2-76b6-4bd5-9f45-1105f51b841d,1,2026-06-30 04:18:01.58073+00,CONFIRMED,2026-06-30 04:17:31.589314+00,2026-06-30 04:17:32.448733+00,,
179bda02-c0ad-489f-9eb6-5b9272d3344e,4ceb39e1-e95e-48b4-8ecc-071915769f30,5d937189-71be-4a94-b6cb-e38d7577ab0f,2,2026-06-30 04:18:01.598446+00,CONFIRMED,2026-06-30 04:17:31.606097+00,2026-06-30 04:17:32.460459+00,,
7c1b90c6-4744-4473-bc30-5d326b55ca4c,4ceb39e1-e95e-48b4-8ecc-071915769f30,60aff0d9-61d4-4178-9f61-949c19ae219d,2,2026-06-30 04:18:01.616646+00,CONFIRMED,2026-06-30 04:17:31.626255+00,2026-06-30 04:17:32.485057+00,,
24c92e94-042a-4d26-bf28-1567b2f0f1b9,4ceb39e1-e95e-48b4-8ecc-071915769f30,12ebdf53-c9a2-4e34-b9ef-a778046ce545,2,2026-06-30 04:18:02.676402+00,CONFIRMED,2026-06-30 04:17:32.684656+00,2026-06-30 04:17:33.391475+00,,
91e86a57-5227-4e38-996f-4688238dc6fa,4ceb39e1-e95e-48b4-8ecc-071915769f30,5a649ce6-df8d-4683-b17b-c5f62010d56b,3,2026-06-30 04:18:02.698293+00,CONFIRMED,2026-06-30 04:17:32.706666+00,2026-06-30 04:17:33.413563+00,,
0e0dcaca-00b9-43b4-a2ee-8c7b80deee95,4ceb39e1-e95e-48b4-8ecc-071915769f30,e740cd8a-9ce1-4871-b2e0-ffe98402b210,2,2026-06-30 04:18:02.717585+00,CONFIRMED,2026-06-30 04:17:32.726187+00,2026-06-30 04:17:33.481267+00,,
