id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
0b875a10-d536-4238-b614-1c6d5eabce38,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,9889d6b2-b546-49e7-aebc-5583962b1e11,1,2026-06-30 04:47:10.01365+00,CONFIRMED,2026-06-30 04:46:25.027449+00,2026-06-30 04:46:25.681784+00,,
07e90fa4-7353-4ae1-9753-02b1053a51c9,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,e2fd2363-fbe0-40d6-99dd-13a17720b751,3,2026-06-30 04:47:10.049511+00,CONFIRMED,2026-06-30 04:46:25.054829+00,2026-06-30 04:46:25.960872+00,,
6f73366e-2f3f-495c-9485-4f89a1e96435,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,40391bf2-68d2-4a7f-9134-97eff211337b,3,2026-06-30 04:47:11.09077+00,CONFIRMED,2026-06-30 04:46:26.097939+00,2026-06-30 04:46:26.33182+00,,
845e2179-e065-4ca7-93c2-8b2eed765498,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,4d89ccc6-e594-4919-b548-53467e6693df,2,2026-06-30 04:47:11.10671+00,CONFIRMED,2026-06-30 04:46:26.114032+00,2026-06-30 04:46:26.705457+00,,
46cf6ab7-c291-4230-b36c-8a21f15fd8f4,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,1fb4988b-3c6c-4df6-9df2-1498dde9dbb5,2,2026-06-30 04:47:11.122695+00,CONFIRMED,2026-06-30 04:46:26.128052+00,2026-06-30 04:46:26.821636+00,,
b7dd95d0-f6ad-44bb-9f4f-7028b90ede2e,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,c2cca23f-8994-4f4e-bd6c-7b51a420af81,3,2026-06-30 04:47:11.137246+00,CONFIRMED,2026-06-30 04:46:26.142989+00,2026-06-30 04:46:27.098479+00,,
1dbfd76b-ba82-4777-a6be-007991375fe4,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,237d22fb-215b-423f-9bcf-5a6bd519893c,3,2026-06-30 04:47:11.15088+00,CONFIRMED,2026-06-30 04:46:26.156349+00,2026-06-30 04:46:27.113666+00,,
a8afb348-9831-4852-af3a-ec5b7c384db8,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,f971f523-b640-445b-8c50-f562c22e6d97,3,2026-06-30 04:47:12.188037+00,CONFIRMED,2026-06-30 04:46:27.194939+00,2026-06-30 04:46:27.458109+00,,
15ec8ab9-4f61-41d9-9681-9886f2e29275,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,02da9f3f-4461-488b-9f75-3e876f08c063,2,2026-06-30 04:47:12.203535+00,CONFIRMED,2026-06-30 04:46:27.208384+00,2026-06-30 04:46:27.469356+00,,
8602b85d-b79c-4f6d-94a1-428b68ed665d,9e2fdf16-dd24-451d-b6a2-5c48cbc4b7b0,789e7b28-ef18-4528-ad7c-4e39e5f1c2e1,3,2026-06-30 04:47:12.21577+00,CONFIRMED,2026-06-30 04:46:27.222223+00,2026-06-30 04:46:27.80897+00,,
