id,reservation_id,entry_id,state,occurred_at,acknowledged_at
bd4ef777-83e4-45ea-8e36-175a440bfe87,0b875a10-d536-4238-b614-1c6d5eabce38,9889d6b2-b546-49e7-aebc-5583962b1e11,CONFIRMED,2026-06-30 04:46:25.681784+00,2026-06-30 04:46:25.894042+00
7d007ab8-c758-414e-b459-ff6982b6f001,07e90fa4-7353-4ae1-9753-02b1053a51c9,e2fd2363-fbe0-40d6-99dd-13a17720b751,CONFIRMED,2026-06-30 04:46:25.960872+00,2026-06-30 04:46:26.923531+00
5ed46eeb-313f-469c-ac0f-dd6a8a0f6c03,6f73366e-2f3f-495c-9485-4f89a1e96435,40391bf2-68d2-4a7f-9134-97eff211337b,CONFIRMED,2026-06-30 04:46:26.33182+00,2026-06-30 04:46:26.924411+00
8a1981b9-f791-4ebe-9e23-99c5f85caaa8,845e2179-e065-4ca7-93c2-8b2eed765498,4d89ccc6-e594-4919-b548-53467e6693df,CONFIRMED,2026-06-30 04:46:26.705457+00,2026-06-30 04:46:26.924977+00
8ff7e6ce-7677-49f6-940e-e976a588c3a0,46cf6ab7-c291-4230-b36c-8a21f15fd8f4,1fb4988b-3c6c-4df6-9df2-1498dde9dbb5,CONFIRMED,2026-06-30 04:46:26.821636+00,2026-06-30 04:46:26.925653+00
1a4a021b-5cea-46d4-9aa7-850dfb177383,b7dd95d0-f6ad-44bb-9f4f-7028b90ede2e,c2cca23f-8994-4f4e-bd6c-7b51a420af81,CONFIRMED,2026-06-30 04:46:27.098479+00,2026-06-30 04:46:27.979746+00
98a9ec6e-5f0f-484f-8885-c7f10bdd889e,1dbfd76b-ba82-4777-a6be-007991375fe4,237d22fb-215b-423f-9bcf-5a6bd519893c,CONFIRMED,2026-06-30 04:46:27.113666+00,2026-06-30 04:46:27.981848+00
7fab8aa0-5512-406c-9eb3-4ef18c70aba1,a8afb348-9831-4852-af3a-ec5b7c384db8,f971f523-b640-445b-8c50-f562c22e6d97,CONFIRMED,2026-06-30 04:46:27.458109+00,2026-06-30 04:46:27.982941+00
85d183d0-f728-4c24-a134-1fad1cb82ce2,15ec8ab9-4f61-41d9-9681-9886f2e29275,02da9f3f-4461-488b-9f75-3e876f08c063,CONFIRMED,2026-06-30 04:46:27.469356+00,2026-06-30 04:46:27.984045+00
0a3b0b93-f92d-440e-ab3d-0a02f04f4ddc,8602b85d-b79c-4f6d-94a1-428b68ed665d,789e7b28-ef18-4528-ad7c-4e39e5f1c2e1,CONFIRMED,2026-06-30 04:46:27.80897+00,2026-06-30 04:46:27.984839+00
404b15e7-c050-4bfc-9982-848443b456fa,d9a5442f-7182-4ae5-a08d-453d5642bd46,26740630-4fa6-44ed-af7e-67fc40632fc0,CONFIRMED,2026-06-30 04:46:27.832147+00,2026-06-30 04:46:27.985458+00
fee62fca-5534-47e0-92cb-5db0b0ac16dc,7d01a1bf-1a1d-432a-a86e-6e0863118ac4,67514300-34b1-4e2d-ac9b-c3cf17c76c02,CONFIRMED,2026-06-30 04:46:27.93976+00,2026-06-30 04:46:29.023061+00
1f19772e-be03-4e44-afbd-8e2dc03190af,3a592878-d961-4290-9dfa-5b2d52ec3e41,9d0afa77-ce0f-4695-93fc-55c5e5036e7c,CONFIRMED,2026-06-30 04:46:28.222562+00,2026-06-30 04:46:29.023964+00
4d786cc3-3b20-461f-9359-b80b6ebf1c84,f4b7b4ac-fdfa-4007-ad93-42d4419de8bb,5c50cfd4-4463-4664-a21c-203dce158583,CONFIRMED,2026-06-30 04:46:28.229301+00,2026-06-30 04:46:29.024439+00
db41eaa5-4f6d-4039-a5d0-623a6788e826,8be11308-0558-4788-b854-d6582efc92f9,d20b6dbb-dd0d-440a-9d3e-34ac6c11f6a6,CONFIRMED,2026-06-30 04:46:28.240972+00,2026-06-30 04:46:29.024961+00
09e5f8f9-69b8-435c-b472-3cd74d377e94,1c260f5d-2afd-4911-bfa0-8400456a20d7,7d7bd077-8282-4c81-8784-3f91639b8d09,CONFIRMED,2026-06-30 04:46:28.570603+00,2026-06-30 04:46:29.025907+00
68e361bc-b852-4a5a-b649-e884671a1158,3f07ff0b-07f8-4683-a192-eb7f5e4ed9e4,4504eb02-da81-4d5b-a584-a8e12359422d,CONFIRMED,2026-06-30 04:46:28.592182+00,2026-06-30 04:46:29.026443+00
