id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
5ff3ee95-daf6-4487-8b89-374307e7702d,0e7da50a-8637-4156-a2ee-0d158b34ee30,d532065e-5a49-4931-834a-27c548a187e2,2,2026-06-30 04:01:35.292374+00,CONFIRMED,2026-06-30 04:00:50.315735+00,2026-06-30 04:00:51.358623+00,,
06bfdf36-0edb-4b9e-b6d9-5554eaefa5fb,0e7da50a-8637-4156-a2ee-0d158b34ee30,0427e65e-03ac-4794-8db4-79a2110a3c38,1,2026-06-30 04:01:36.390269+00,CONFIRMED,2026-06-30 04:00:51.399875+00,2026-06-30 04:00:51.686914+00,,
a3b31aed-8f69-4a22-bb5f-e434f6446c09,0e7da50a-8637-4156-a2ee-0d158b34ee30,702a1010-c6f4-41dc-8ea6-0bde5502ecba,3,2026-06-30 04:01:36.414783+00,CONFIRMED,2026-06-30 04:00:51.423757+00,2026-06-30 04:00:52.051225+00,,
9fcc87a0-8ad0-41c2-9e4a-d9fffe3ca008,0e7da50a-8637-4156-a2ee-0d158b34ee30,03239a66-c0a7-4c34-b997-0c6e2c706335,1,2026-06-30 04:01:36.441007+00,CONFIRMED,2026-06-30 04:00:51.44962+00,2026-06-30 04:00:52.425428+00,,
a2c42207-9700-47bd-97f7-b04b69a9723b,0e7da50a-8637-4156-a2ee-0d158b34ee30,8fbad5dc-b13b-4e77-abf3-7a0424602c59,1,2026-06-30 04:01:37.522639+00,CONFIRMED,2026-06-30 04:00:52.532648+00,2026-06-30 04:00:52.805254+00,,
793ef4be-870b-40f7-b080-8d80bc3c7cf4,0e7da50a-8637-4156-a2ee-0d158b34ee30,55cbf5c0-29a2-4741-9236-6c34f9a09a94,2,2026-06-30 04:01:37.546201+00,CONFIRMED,2026-06-30 04:00:52.555631+00,2026-06-30 04:00:52.822624+00,,
1a0e41b8-ef77-4139-9a50-3534d5eb982e,0e7da50a-8637-4156-a2ee-0d158b34ee30,1ff34e13-4f4f-4167-9c5c-5d015a4cfa3a,2,2026-06-30 04:01:37.567663+00,CONFIRMED,2026-06-30 04:00:52.574988+00,2026-06-30 04:00:53.161788+00,,
002d6d37-edb7-46fe-a2c3-82d3a8def032,0e7da50a-8637-4156-a2ee-0d158b34ee30,70bd8156-20b5-4d8d-99ff-4be8da3288ec,2,2026-06-30 04:01:37.58613+00,CONFIRMED,2026-06-30 04:00:52.596734+00,2026-06-30 04:00:53.181739+00,,
275b60fa-5f8d-44ee-bb00-2a24cd8ff3f2,0e7da50a-8637-4156-a2ee-0d158b34ee30,55635aae-8776-4d01-9137-64ab8958371f,2,2026-06-30 04:01:37.494933+00,CONFIRMED,2026-06-30 04:00:52.50816+00,2026-06-30 04:00:53.485121+00,,
d89c197d-a942-400e-81dc-deb106d8164d,0e7da50a-8637-4156-a2ee-0d158b34ee30,7666946b-6967-4a0a-abe1-81d9e252fbe1,3,2026-06-30 04:01:38.693765+00,CONFIRMED,2026-06-30 04:00:53.703868+00,2026-06-30 04:00:53.9198+00,,
