id,reservation_id,entry_id,state,occurred_at,acknowledged_at
18cb81ca-f91e-41d4-9f57-0e7b139dc45c,a5375ab2-62b3-431d-850c-b9ac04875e07,ea9932a0-4e4d-443b-a8be-06521819462f,CONFIRMED,2026-06-30 03:05:22.758994+00,2026-06-30 03:05:23.34038+00
3078c804-0497-4b05-afba-c8fb5940f786,39c4a87e-0c4d-42e8-b1aa-81d7c527ab18,ed284ff4-a470-4864-945e-2ba596911da3,CONFIRMED,2026-06-30 03:05:22.763708+00,2026-06-30 03:05:23.342214+00
9c80e0fc-03fa-4756-816e-37d8b6ab6142,47afc7ae-60bc-424f-abec-08f8c60cd486,e48c717f-e516-4f26-86e2-31273b61213a,CONFIRMED,2026-06-30 03:05:22.803368+00,2026-06-30 03:05:23.343278+00
c9ebb6c2-e09e-4227-942f-f428ca34a7f8,f056ea64-8618-4385-afab-dc2986d74bee,155b57b2-e342-4bbc-a276-0be8309082d8,CONFIRMED,2026-06-30 03:05:22.854406+00,2026-06-30 03:05:23.344299+00
f042114e-abcd-402a-ab17-fa85a9ab5836,760c3297-03ff-4967-b4ed-6d2df997adb2,f4bfb750-4413-43c3-9095-5d4de6dc442a,CONFIRMED,2026-06-30 03:05:22.890761+00,2026-06-30 03:05:23.345224+00
3a95b16d-a4fa-4da7-a928-302ceb2460a8,cef27161-90ce-497a-9479-d7b366a309fb,3ee80c1a-63f9-48a9-9a51-f6329f5ac7d5,CONFIRMED,2026-06-30 03:05:22.930837+00,2026-06-30 03:05:23.345992+00
a12c5765-b707-4748-a95a-8ff9efb1a2bc,9852474a-2a2a-4d29-a1c8-b871e619a12e,6280d7cd-fe93-4898-995e-5ceacc87fcf4,CONFIRMED,2026-06-30 03:05:22.970526+00,2026-06-30 03:05:23.346851+00
b1b38531-8e85-4720-b749-d7f0a75621cb,cb82443d-185a-406f-9571-e889fdda4263,aff63d76-62f8-4804-9d43-d8eddf325626,CONFIRMED,2026-06-30 03:05:22.999418+00,2026-06-30 03:05:23.347652+00
bf496216-70c9-46b1-a432-3ca69e0d7a84,fd2a9dc5-d630-47af-bea2-3b974ea5cbd8,fe0d6a9d-6b7b-4d29-a1c9-016b4db42b2c,CONFIRMED,2026-06-30 03:05:23.022062+00,2026-06-30 03:05:23.348487+00
2bd7fc5e-c31e-42fe-b7ae-68846bd5b277,9ffb4c46-5a54-4126-9157-1303c06b2350,0997466e-f67c-4b50-97d5-355bc34ce367,CONFIRMED,2026-06-30 03:05:23.043551+00,2026-06-30 03:05:23.34924+00
18b0fd6c-70d6-4065-822c-ad6736bc8088,b57ddcf7-4877-4e4e-85f5-5c78224588c0,d1d424f7-cd42-4cf3-8d54-0cc0eba303bc,CONFIRMED,2026-06-30 03:05:23.876768+00,2026-06-30 03:05:24.39414+00
35a2daee-60b1-40d3-af3c-e4dbb2029bb6,1e176400-cc16-49a1-9819-0d0a49f77f1e,e3fcc983-c5ea-40b3-a18e-57e1f910ac80,CONFIRMED,2026-06-30 03:05:23.894811+00,2026-06-30 03:05:24.395448+00
8c79e5a7-11e2-4c2e-afa2-360268891df3,00859637-704f-4560-9dbe-46fa056fac35,19cc1fbd-f389-4b5e-8ab3-fb628b7c66a5,CONFIRMED,2026-06-30 03:05:23.918775+00,2026-06-30 03:05:24.396552+00
