id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
cb5372e0-4fab-43ba-a49b-087eb3008570,6a0d94b1-967a-4e5d-8233-f0c12255171c,aca9b9b4-5146-43b0-8c5b-4b84a7b69ffe,3,2026-06-30 03:36:18.544941+00,CONFIRMED,2026-06-30 03:35:48.596931+00,2026-06-30 03:35:49.604703+00,,
f3029d21-656c-4c70-828c-473b7c2487e1,6a0d94b1-967a-4e5d-8233-f0c12255171c,fe5582a0-a0fc-460a-892a-237ed074d460,3,2026-06-30 03:36:18.7903+00,CONFIRMED,2026-06-30 03:35:48.804224+00,2026-06-30 03:35:49.604705+00,,
d8d284e0-276c-49ba-8263-b90735e85b55,6a0d94b1-967a-4e5d-8233-f0c12255171c,b1358100-d052-4714-85d6-849381293728,1,2026-06-30 03:36:18.743314+00,CONFIRMED,2026-06-30 03:35:48.759481+00,2026-06-30 03:35:49.604573+00,,
122e4080-d14d-4ed2-a955-6a731fd517f8,6a0d94b1-967a-4e5d-8233-f0c12255171c,6b08d452-912e-4960-b8c5-b40a548f0518,1,2026-06-30 03:36:19.866263+00,CONFIRMED,2026-06-30 03:35:49.87868+00,2026-06-30 03:35:50.605991+00,,
6510a9fc-be67-4441-8538-7138ee995305,6a0d94b1-967a-4e5d-8233-f0c12255171c,bd204e5a-4ffa-44de-892d-d19656ba6a4f,3,2026-06-30 03:36:19.893242+00,CONFIRMED,2026-06-30 03:35:49.903038+00,2026-06-30 03:35:50.662666+00,,
db8a2bac-cac1-4490-8bbf-3d216b9ac913,6a0d94b1-967a-4e5d-8233-f0c12255171c,a2795137-0198-401d-825d-1db15afec6d7,1,2026-06-30 03:36:19.922226+00,CONFIRMED,2026-06-30 03:35:49.934345+00,2026-06-30 03:35:50.688291+00,,
8b9bf5e6-a9de-4320-8ab5-a9a61594d3f2,6a0d94b1-967a-4e5d-8233-f0c12255171c,d3f060c1-dc6f-46d8-8be1-d5c067b97581,2,2026-06-30 03:36:19.952767+00,CONFIRMED,2026-06-30 03:35:49.965708+00,2026-06-30 03:35:50.743713+00,,
839e7c1d-6e4c-4cf1-935a-702fb6630e9f,6a0d94b1-967a-4e5d-8233-f0c12255171c,a70c451f-f2fb-4feb-83c8-a4c9975d697b,3,2026-06-30 03:36:20.084795+00,CONFIRMED,2026-06-30 03:35:50.10385+00,2026-06-30 03:35:50.753579+00,,
4c3e5f08-9c4a-487c-ac9f-0afd5efc763e,6a0d94b1-967a-4e5d-8233-f0c12255171c,d0f88ebf-401d-468d-a0e1-b805a04e61d1,3,2026-06-30 03:36:20.121266+00,CONFIRMED,2026-06-30 03:35:50.13201+00,2026-06-30 03:35:50.778335+00,,
17e17188-c77c-4db4-ac7f-fea8cdeab5a4,6a0d94b1-967a-4e5d-8233-f0c12255171c,5892f092-6e1f-47a7-8127-99bc1780c1ef,3,2026-06-30 03:36:20.145891+00,CONFIRMED,2026-06-30 03:35:50.156433+00,2026-06-30 03:35:50.796964+00,,
5f46db29-a2c3-4a82-84bf-380306f9bebf,6a0d94b1-967a-4e5d-8233-f0c12255171c,251c3b75-1e15-406f-afbd-8db7018b2542,3,2026-06-30 03:36:19.988012+00,CONFIRMED,2026-06-30 03:35:50.002418+00,2026-06-30 03:35:50.797943+00,,
55e7e047-47a4-4795-9324-ccd3fcee289d,6a0d94b1-967a-4e5d-8233-f0c12255171c,8f9ca805-107d-44d4-b8d6-6c34fdd317ce,2,2026-06-30 03:36:20.019426+00,CONFIRMED,2026-06-30 03:35:50.032575+00,2026-06-30 03:35:50.813168+00,,
f3613ac6-5e69-4066-ae52-93d05b84474d,6a0d94b1-967a-4e5d-8233-f0c12255171c,d56089e8-10cb-4564-97f5-b265599f05e8,3,2026-06-30 03:36:20.051072+00,CONFIRMED,2026-06-30 03:35:50.066813+00,2026-06-30 03:35:50.840387+00,,
a4fb3d84-0aaa-4696-8dc1-4447b8761d4a,6a0d94b1-967a-4e5d-8233-f0c12255171c,3f714413-9e67-442b-9e38-7fa2db8eaa74,1,2026-06-30 03:36:21.206525+00,CONFIRMED,2026-06-30 03:35:51.222356+00,2026-06-30 03:35:51.702144+00,,
fc4c7a3a-8685-4245-8cd4-c57cadf333a8,6a0d94b1-967a-4e5d-8233-f0c12255171c,71e80ec9-9c83-4266-a9a2-0c510f143070,1,2026-06-30 03:36:21.234841+00,CONFIRMED,2026-06-30 03:35:51.2445+00,2026-06-30 03:35:51.762546+00,,
