id,reservation_id,entry_id,state,occurred_at,acknowledged_at
fed7feca-e10d-4579-93d9-afdf16633d06,f900351a-a5ae-45c9-ab1f-7d87b87abb61,48b37a20-cd73-4c83-98c8-c865a443a59b,CONFIRMED,2026-06-30 04:14:49.782481+00,2026-06-30 04:14:50.769733+00
1bd3c494-69fd-4224-aebc-b51a9864ff8c,2d48ffea-2524-4a64-ac1c-b51480277024,7c2e5819-2fe2-4992-8767-07ceab3a0774,CONFIRMED,2026-06-30 04:13:10.623363+00,2026-06-30 04:13:10.941451+00
0985c337-ce8e-40fc-b444-e2c31480c194,08aa4d8c-28e0-4784-99b2-3896c374868f,557d0f16-15cf-4b59-8fbb-158cc80bb251,CONFIRMED,2026-06-30 04:13:10.623498+00,2026-06-30 04:13:10.943941+00
e8601636-316c-47ac-aa14-d8fde81136df,9a190534-5c6e-42bb-bbd9-f1ad587c73a8,505c5c7e-f429-4bde-be70-59aae7e56bd6,CONFIRMED,2026-06-30 04:13:10.634596+00,2026-06-30 04:13:10.945145+00
6f337677-7da5-463f-89a8-c9ef4325ddeb,beea70f0-3642-42cc-b210-84bf7e774c4c,4e06cdb4-89b0-4e79-acac-23257acade3f,CONFIRMED,2026-06-30 04:13:10.646742+00,2026-06-30 04:13:10.946288+00
9e713225-b09b-4785-8b9c-bc0fdcc44491,b43174fe-7b5d-4d07-95b0-e20fd622d9d5,fa1bd25a-f080-4c06-a8cc-38ad61fa55fa,CONFIRMED,2026-06-30 04:13:10.64776+00,2026-06-30 04:13:10.947357+00
1867b030-3186-433e-9772-15933af5fb56,12c5462e-ac63-4e39-8346-56e8ccf9cd4c,4ecb908a-589f-4659-9fba-ad91c565c04a,CONFIRMED,2026-06-30 04:13:10.700157+00,2026-06-30 04:13:10.948812+00
67790ad3-e044-4e26-85ef-bb08519f7684,e865e1b0-b21c-4b6a-a71e-3a5194274302,0ada6a7d-0481-4300-8cd2-e6bf64879930,CONFIRMED,2026-06-30 04:13:10.717669+00,2026-06-30 04:13:10.950113+00
7259df48-38a2-45e9-9bfa-2293044b6c04,f17f742c-68eb-4680-a50e-b137b2f348c9,ce034628-4e91-4639-aedb-69095a2662e1,CONFIRMED,2026-06-30 04:13:10.735062+00,2026-06-30 04:13:10.953906+00
71c0289c-eff2-48d9-b19f-da249b7b3fcd,23380baa-0c7a-4dac-8b21-ac43d8b7fbd6,f65ef00e-d61f-4be8-a808-f9a59520294b,CONFIRMED,2026-06-30 04:13:10.742436+00,2026-06-30 04:13:10.955536+00
d5231923-94eb-4ec7-bf94-cbd5aa6d353c,8b2a612c-84aa-4f28-bbac-aa40d0508b74,a1fc392a-dd4c-48ff-a945-b6a59b8e7f19,CONFIRMED,2026-06-30 04:13:10.752255+00,2026-06-30 04:13:10.957216+00
60654495-a266-4903-b218-1b0955cad358,fc11f99a-7a59-43eb-9fc7-f0dc47b564ec,b20d9ed5-a7d0-4783-91ae-b8cc93c4025a,CONFIRMED,2026-06-30 04:13:11.985141+00,2026-06-30 04:13:12.01633+00
106732c6-11c3-4d44-8513-701775595cc0,f882c8b1-1a58-430d-9636-0f42ed9d7e23,bfc4f900-acaf-4e2e-9568-7fe6f7bca1a5,CONFIRMED,2026-06-30 04:13:12.013681+00,2026-06-30 04:13:13.075853+00
