id,queue_id,resource_id,participant_hash,quantity,sequence,state,reservation_id,token_hash,created_at,hold_granted_at,terminal_at
7c2e5819-2fe2-4992-8767-07ceab3a0774,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,zWYZXXv_etLdA0FblGYqBQhZcKbwmt4BFzKMzJRg1gk,2,2,CONFIRMED,2d48ffea-2524-4a64-ac1c-b51480277024,h4NNwNMZqQXQjCqRFavaifHYctxa0FMsbm_-gnaMvOU,2026-06-30 04:13:09.253274+00,2026-06-30 04:13:10.220178+00,2026-06-30 04:13:10.666121+00
557d0f16-15cf-4b59-8fbb-158cc80bb251,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,feGFoJpp2BxXomyZsfkYKt5k0QdkesMktX_nY9_azCo,2,5,CONFIRMED,08aa4d8c-28e0-4784-99b2-3896c374868f,KUz0RAhdpoWf2idWcmWjDlQNsTBAKfulbEtFHJCwB0w,2026-06-30 04:13:09.327547+00,2026-06-30 04:13:10.315309+00,2026-06-30 04:13:10.67185+00
505c5c7e-f429-4bde-be70-59aae7e56bd6,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,dO9B-UB5fFPPVL9yUYND2aKVnvS0Tq_fB_102hPdFtA,2,1,CONFIRMED,9a190534-5c6e-42bb-bbd9-f1ad587c73a8,MKXcS7Da0oHDkpTxBfWTpZzT73YWKEH2VnmCRQ2CuPM,2026-06-30 04:13:09.250292+00,2026-06-30 04:13:10.184751+00,2026-06-30 04:13:10.722504+00
fa1bd25a-f080-4c06-a8cc-38ad61fa55fa,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,IRgdGRAYLCf-qfdzih4vZkzPgTrR6LedJUaW0LJB9EU,1,6,CONFIRMED,b43174fe-7b5d-4d07-95b0-e20fd622d9d5,waB7d9f2jH3j68SggSKQrkU1LTjLyI-oAdEtFoCI5hs,2026-06-30 04:13:09.357955+00,2026-06-30 04:13:10.346706+00,2026-06-30 04:13:10.741893+00
4e06cdb4-89b0-4e79-acac-23257acade3f,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,cOUS7l6mFtNBM2g5YNdyZF0nfFWUP5yvPc6O4fyl7Lg,2,3,CONFIRMED,beea70f0-3642-42cc-b210-84bf7e774c4c,IO1FiO4mCNIbt8GKvC8PQF06YaLue-H4dFj4F2Mn8CU,2026-06-30 04:13:09.274531+00,2026-06-30 04:13:10.248267+00,2026-06-30 04:13:10.764331+00
0ada6a7d-0481-4300-8cd2-e6bf64879930,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,LgJ06cF2qvxLiWOY3EiJCpCXNrxh9O5p0fZRO54NEj8,3,7,CONFIRMED,e865e1b0-b21c-4b6a-a71e-3a5194274302,kSxnn9YB-N96xUSYC3fLawZSIWy4S8Q9rRSLjcqyPO0,2026-06-30 04:13:09.414981+00,2026-06-30 04:13:10.379115+00,2026-06-30 04:13:10.78593+00
f65ef00e-d61f-4be8-a808-f9a59520294b,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,466uDbxkJSdbXDSxvIrxeot57ATNGydUYvlOuer3E60,3,10,CONFIRMED,23380baa-0c7a-4dac-8b21-ac43d8b7fbd6,w_MvYO4qbpABOYd-jE_gx1ZXLcjdpOZd6pZ-H4LbH-U,2026-06-30 04:13:09.523235+00,2026-06-30 04:13:10.460647+00,2026-06-30 04:13:10.799123+00
a1fc392a-dd4c-48ff-a945-b6a59b8e7f19,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,F61ya_riub_ar3pOJ1Lc-0FEv0s9gLP-VGqmeCKND9w,1,9,CONFIRMED,8b2a612c-84aa-4f28-bbac-aa40d0508b74,mPcsC35Wgnj74j4XakOey9r1f2v-Z9xxCxq2h6B9Bio,2026-06-30 04:13:09.489993+00,2026-06-30 04:13:10.434757+00,2026-06-30 04:13:10.818352+00
4ecb908a-589f-4659-9fba-ad91c565c04a,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,LvJStwvHjQfbKrNs7BPmQAjIL3rDGFNTTqc4m9He2Q8,3,4,CONFIRMED,12c5462e-ac63-4e39-8346-56e8ccf9cd4c,Q9bY5jq-Xigbyx_Av2ZfAQzbeT9vrB5l-ON2o3jrW4M,2026-06-30 04:13:09.300895+00,2026-06-30 04:13:10.282458+00,2026-06-30 04:13:10.835231+00
ce034628-4e91-4639-aedb-69095a2662e1,db5a235c-6723-49d4-8a98-7925c21b945c,928b8bbd-e1be-4335-a39e-51783ba0ec29,KVN842llgwyp0yfeNY_mFXzQjxP2MR7HIc07TQDrMfk,3,8,CONFIRMED,f17f742c-68eb-4680-a50e-b137b2f348c9,TE9WM0jFgu6l_DisWPLsgc02cs0KtCxe-IUTd2iTq8o,2026-06-30 04:13:09.451334+00,2026-06-30 04:13:10.410413+00,2026-06-30 04:13:10.850169+00
