id,reservation_id,entry_id,state,occurred_at,acknowledged_at
97ca1d2b-64d5-4619-be90-07a3c0be1c0f,29930d8c-768a-411c-a94e-f104af9a6627,b86dee9e-f7da-43da-bc68-246a4911c295,CONFIRMED,2026-06-30 02:46:19.987712+00,2026-06-30 02:46:20.174726+00
99ec0e49-0d92-4717-85e2-b139ce9fa506,fe3e3a34-77d6-4a57-9d83-b096909f499e,c303fe2b-a944-445b-8aa1-02812d45d489,CONFIRMED,2026-06-30 02:46:19.987713+00,2026-06-30 02:46:20.176058+00
67dcf796-b49b-464d-abca-614d66ab86d9,dc463003-e569-43dc-a569-cf6a8695dd10,1f546c3f-5f25-41f7-b28e-2e868aef3857,CONFIRMED,2026-06-30 02:46:19.988223+00,2026-06-30 02:46:20.176644+00
d635ae93-2cd1-4695-9480-b0f27f9f448d,445d24dd-7b9e-4130-a70f-32a68566c140,7a2df1cb-6895-4ee5-935c-6a72e2aae361,CONFIRMED,2026-06-30 02:46:19.993895+00,2026-06-30 02:46:20.17716+00
612a1a22-fdd3-460e-b81e-2104a9dade14,01d8466b-5342-4df6-8b57-ae3404bc1208,a8284702-9506-4461-a279-aa585d721962,CONFIRMED,2026-06-30 02:46:19.997097+00,2026-06-30 02:46:20.177754+00
ec725599-7ae5-40c3-8e07-6ed0ab2c15a0,1f8f1993-17db-4c10-a4a8-3f4cc1e81c5e,0e77dbe0-87b7-4a7f-bd1d-3acf69c342db,CONFIRMED,2026-06-30 02:46:20.038688+00,2026-06-30 02:46:20.178437+00
4ebf8eab-0028-4ad4-818d-a6b36e8ed211,5e4c0114-784c-4c79-b3f9-1e234e4195d7,cae64345-e924-4303-88b4-32b608030ceb,CONFIRMED,2026-06-30 02:46:19.987826+00,2026-06-30 02:46:21.221636+00
b4985812-46e2-4a49-b08d-1c0185980dde,b3c70b61-64ca-4c08-a297-3f310ef6c245,15a8fb70-735e-4b70-8ed0-a0a14ae8b564,CONFIRMED,2026-06-30 02:46:19.994179+00,2026-06-30 02:46:21.222527+00
fbea7779-2d6e-457e-865e-db13de9b186b,a36ad9cb-9469-4775-9dde-3d5365cdd7bb,8fe8f1c7-b161-4664-befd-893e39daa8c7,CONFIRMED,2026-06-30 02:46:19.994845+00,2026-06-30 02:46:21.223262+00
f9d1caae-4f36-4e71-9e53-6d85691cac9d,f9897c05-1b10-42f6-95ba-f87a4f820ddb,1abf43ba-09fe-4a7e-938e-5207f4aad0d4,CONFIRMED,2026-06-30 02:46:20.003689+00,2026-06-30 02:46:21.223818+00
aa5f7250-b4f5-4704-95b2-20933b8abcad,4f43f2c1-5c82-4a04-a999-8658998ee0ac,eed746bb-5aaf-430d-9eb6-d760aea51c8a,CONFIRMED,2026-06-30 02:46:20.003708+00,2026-06-30 02:46:21.224478+00
8d59b668-28d7-4416-9829-5252084e3d05,e3f1b980-35e5-42e0-b4b8-4c378ef1a0e1,5b5e200e-91ed-4eb7-b229-dd91e9d25529,CONFIRMED,2026-06-30 02:46:20.028635+00,2026-06-30 02:46:21.225071+00
35655dc7-8eac-48de-ba8e-48b7944eee36,9135bdd2-89f6-4f28-a93f-bebf7191ebb1,7b45c4d7-4352-4a89-89da-e8936d16f85d,CONFIRMED,2026-06-30 02:46:20.047544+00,2026-06-30 02:46:21.225595+00
e1439a7d-9ad1-45af-a862-4187921664ff,83a267dd-b262-4c85-8364-4d2bcbcbbc4a,c98e431b-659f-46b5-91e4-c1dbad476326,CONFIRMED,2026-06-30 02:46:20.052625+00,2026-06-30 02:46:21.226222+00
35a649b0-4df8-4c61-91a4-321416af258f,c3767b7f-f83f-4561-875a-5512c8eb19d7,d6419914-ba05-4338-81dd-67c2ba6713a9,CONFIRMED,2026-06-30 02:46:20.055392+00,2026-06-30 02:46:21.226614+00
d7220ddf-c6de-4449-81be-d4b356caf82d,945111a7-3fba-40e6-ab0d-b2d5d1103d78,be724f85-7eca-4c4a-8ca7-af6d38869ba4,CONFIRMED,2026-06-30 02:46:20.062438+00,2026-06-30 02:46:21.227076+00
432e7912-3d54-4348-9b8f-4cee322b5dce,430ecd24-700b-4dee-8bbc-0c6b96d3f3b5,14e10d93-6b4a-4f71-874f-2b6b1d2c901f,CONFIRMED,2026-06-30 02:46:20.068532+00,2026-06-30 02:46:21.227529+00
3181a846-4e7e-4167-85b1-b8ef4430109c,8f78f484-dc45-4fc2-95c6-7c50e583a900,ee6307a6-7d50-46da-8773-890222a0f159,CONFIRMED,2026-06-30 02:46:20.087183+00,2026-06-30 02:46:21.227863+00
22b8a91f-36c3-4f17-a4f6-3c9928fc1616,ee616ee2-d36a-4e26-8bbd-db6391fcb055,b91b38cb-e923-45f3-a2cd-f17c542078df,CONFIRMED,2026-06-30 02:46:20.094697+00,2026-06-30 02:46:21.228397+00
32e1abb0-254a-447d-b620-9935ae65f648,173b96b1-3c1b-4993-8d82-280f273c862d,3eb3a6d4-2679-48ac-8cba-382ff426d0ff,CONFIRMED,2026-06-30 02:46:20.120247+00,2026-06-30 02:46:21.228935+00
d8258fe9-fba6-46b4-8017-f550d5d761b7,46908804-f067-49ba-8f76-8da49648b6ad,807f5a90-a785-4e1c-ae8b-e92a048bc241,CONFIRMED,2026-06-30 02:46:21.001736+00,2026-06-30 02:46:21.229479+00
20cf376a-6d31-42ed-a7c6-7974bfff2f2b,e5e9670f-3f07-435e-a284-ec334c790ba6,a860f53d-eed2-4ef8-a5ff-8f572c93ab1e,CONFIRMED,2026-06-30 02:46:21.002647+00,2026-06-30 02:46:21.229975+00
ee1303d1-533b-454b-a8c9-94c62d060f32,0c3e1c89-b113-4456-97fb-54c69204cb46,8d614af9-4dfb-45d9-8427-6d9038df132a,CONFIRMED,2026-06-30 02:46:21.03507+00,2026-06-30 02:46:21.230357+00
3fd986eb-b2d9-42e9-98db-8d49b3d99eb2,42d7af4d-720b-4e7e-93c6-fea51bb94506,70c0bfae-b6db-450a-81ef-209a09468c2d,CONFIRMED,2026-06-30 02:46:21.036074+00,2026-06-30 02:46:21.230808+00
f934110b-df62-4e99-b256-b2db7294d722,7c2482f7-42d2-440e-b268-6a5633d23e74,72ff1662-f4ff-4cbf-8c03-d89778b958fb,CONFIRMED,2026-06-30 02:46:21.036517+00,2026-06-30 02:46:21.231372+00
