id,reservation_id,entry_id,state,occurred_at,acknowledged_at
5d488bcc-dfca-4cba-8b68-e19b0819ca3b,69d4cf78-12d8-44a5-ad2e-ee68490efd7e,7c5fe4a8-318a-4976-9ff3-1b45b810f5e2,CONFIRMED,2026-06-30 03:27:57.71524+00,2026-06-30 03:27:57.876179+00
e6840521-6022-49a1-8d32-e7662888fc11,b6fcf397-1ad7-4a81-9ede-f51247108007,b387ce6a-bb41-463d-b6fa-aded91fc9826,CONFIRMED,2026-06-30 03:27:58.076877+00,2026-06-30 03:27:58.900211+00
c65be555-f249-45ef-b0df-d62a673f9fff,fc64f735-2a52-40fe-8296-1394997ab854,a8dc194f-e554-45e4-a435-5ee5765b8095,CONFIRMED,2026-06-30 03:27:58.460918+00,2026-06-30 03:27:58.900912+00
51adeef1-485d-4b46-b42b-0f788344e420,a8279048-a10c-455b-9cb8-e0d51683a3b0,722b1614-308c-4e7d-a6c4-452accbae77f,CONFIRMED,2026-06-30 03:27:58.778614+00,2026-06-30 03:27:58.901407+00
6790b306-e29a-4f7c-906d-b5faebea0a57,0ba6a1a4-c886-4678-ab59-7601b799df69,9d4923ca-81fb-46d3-b7e0-4c0788ae8ecc,CONFIRMED,2026-06-30 03:27:58.82721+00,2026-06-30 03:27:58.90232+00
9cd2f1ee-dc9e-4da2-a006-38e33d9dcd92,08c010f4-2a06-441a-9f2e-6530f1070d68,e0a6ccc1-9c25-47ad-9299-fa6afe78cb3f,CONFIRMED,2026-06-30 03:27:59.129328+00,2026-06-30 03:27:59.923426+00
c85eb6be-9030-435b-8b4b-d5b8fbc0c5a7,cd5230bf-3d45-482c-849b-8d8f7b0972ee,576f0a18-f2c0-44bb-a37f-bcd05a17e917,CONFIRMED,2026-06-30 03:27:59.206879+00,2026-06-30 03:27:59.92403+00
85e70d90-5092-490c-923c-8634eec6e7ce,e8821cb8-9611-4b17-8faa-7caa9ae2c7f9,eca449a5-689f-4ddb-9327-326f73949fce,CONFIRMED,2026-06-30 03:27:59.519132+00,2026-06-30 03:27:59.924381+00
3444867e-8756-4e50-adea-516fb65b6df0,d6ef09a0-a856-4150-bb1d-71db6dee04c6,b78b3295-171c-495c-8a3b-105f9c5666aa,CONFIRMED,2026-06-30 03:27:59.586698+00,2026-06-30 03:27:59.924676+00
fee47dc6-4b82-41fa-9b85-4dabcc782142,fc933923-d1a5-4e08-938d-765bddb56a27,3940d61d-2f1d-4c9d-bb75-7d1c4000bbf5,CONFIRMED,2026-06-30 03:27:59.83578+00,2026-06-30 03:27:59.924913+00
ae97d78b-1771-44a3-9bee-47c75e1ae2dd,af7150d7-5d09-4d96-9b98-798e6676460a,d02bc617-3bc5-4e12-978f-1198bfb18ffc,CONFIRMED,2026-06-30 03:27:59.872826+00,2026-06-30 03:27:59.925179+00
d8b6268e-371e-484a-ad94-542c28658d44,05dfccd9-f454-4a22-958e-b37a8db66b2e,bee80511-4dfc-48a6-afd9-30f697368980,CONFIRMED,2026-06-30 03:27:59.962001+00,2026-06-30 03:28:00.952083+00
