id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
69d4cf78-12d8-44a5-ad2e-ee68490efd7e,a634a5ae-cd96-49bc-b4a4-54fc130286ed,7c5fe4a8-318a-4976-9ff3-1b45b810f5e2,2,2026-06-30 03:28:41.861297+00,CONFIRMED,2026-06-30 03:27:56.871649+00,2026-06-30 03:27:57.71524+00,,
b6fcf397-1ad7-4a81-9ede-f51247108007,a634a5ae-cd96-49bc-b4a4-54fc130286ed,b387ce6a-bb41-463d-b6fa-aded91fc9826,1,2026-06-30 03:28:42.901383+00,CONFIRMED,2026-06-30 03:27:57.906138+00,2026-06-30 03:27:58.076877+00,,
fc64f735-2a52-40fe-8296-1394997ab854,a634a5ae-cd96-49bc-b4a4-54fc130286ed,a8dc194f-e554-45e4-a435-5ee5765b8095,3,2026-06-30 03:28:42.913983+00,CONFIRMED,2026-06-30 03:27:57.91855+00,2026-06-30 03:27:58.460918+00,,
a8279048-a10c-455b-9cb8-e0d51683a3b0,a634a5ae-cd96-49bc-b4a4-54fc130286ed,722b1614-308c-4e7d-a6c4-452accbae77f,2,2026-06-30 03:28:42.926144+00,CONFIRMED,2026-06-30 03:27:57.930167+00,2026-06-30 03:27:58.778614+00,,
0ba6a1a4-c886-4678-ab59-7601b799df69,a634a5ae-cd96-49bc-b4a4-54fc130286ed,9d4923ca-81fb-46d3-b7e0-4c0788ae8ecc,1,2026-06-30 03:28:42.936789+00,CONFIRMED,2026-06-30 03:27:57.94098+00,2026-06-30 03:27:58.82721+00,,
08c010f4-2a06-441a-9f2e-6530f1070d68,a634a5ae-cd96-49bc-b4a4-54fc130286ed,e0a6ccc1-9c25-47ad-9299-fa6afe78cb3f,2,2026-06-30 03:28:43.952044+00,CONFIRMED,2026-06-30 03:27:58.956087+00,2026-06-30 03:27:59.129328+00,,
cd5230bf-3d45-482c-849b-8d8f7b0972ee,a634a5ae-cd96-49bc-b4a4-54fc130286ed,576f0a18-f2c0-44bb-a37f-bcd05a17e917,2,2026-06-30 03:28:43.963271+00,CONFIRMED,2026-06-30 03:27:58.967821+00,2026-06-30 03:27:59.206879+00,,
e8821cb8-9611-4b17-8faa-7caa9ae2c7f9,a634a5ae-cd96-49bc-b4a4-54fc130286ed,eca449a5-689f-4ddb-9327-326f73949fce,3,2026-06-30 03:28:43.974416+00,CONFIRMED,2026-06-30 03:27:58.979488+00,2026-06-30 03:27:59.519132+00,,
d6ef09a0-a856-4150-bb1d-71db6dee04c6,a634a5ae-cd96-49bc-b4a4-54fc130286ed,b78b3295-171c-495c-8a3b-105f9c5666aa,3,2026-06-30 03:28:43.986877+00,CONFIRMED,2026-06-30 03:27:58.991191+00,2026-06-30 03:27:59.586698+00,,
fc933923-d1a5-4e08-938d-765bddb56a27,a634a5ae-cd96-49bc-b4a4-54fc130286ed,3940d61d-2f1d-4c9d-bb75-7d1c4000bbf5,1,2026-06-30 03:28:43.99727+00,CONFIRMED,2026-06-30 03:27:59.001606+00,2026-06-30 03:27:59.83578+00,,
af7150d7-5d09-4d96-9b98-798e6676460a,a634a5ae-cd96-49bc-b4a4-54fc130286ed,d02bc617-3bc5-4e12-978f-1198bfb18ffc,2,2026-06-30 03:28:44.008113+00,CONFIRMED,2026-06-30 03:27:59.012044+00,2026-06-30 03:27:59.872826+00,,
05dfccd9-f454-4a22-958e-b37a8db66b2e,a634a5ae-cd96-49bc-b4a4-54fc130286ed,bee80511-4dfc-48a6-afd9-30f697368980,3,2026-06-30 03:28:44.018086+00,CONFIRMED,2026-06-30 03:27:59.021714+00,2026-06-30 03:27:59.962001+00,,
fce40e28-3f18-46c8-a11b-6d7557f00659,a634a5ae-cd96-49bc-b4a4-54fc130286ed,ae8047ed-5c71-4d9d-99d0-8fcd018a4bc3,3,2026-06-30 03:28:45.033181+00,CONFIRMED,2026-06-30 03:28:00.037951+00,2026-06-30 03:28:00.174289+00,,
26dd74b6-5e74-490d-bef3-607eed55ded8,a634a5ae-cd96-49bc-b4a4-54fc130286ed,a15ef80c-d1b3-4fa5-a483-7aac05e26cdb,2,2026-06-30 03:28:45.044155+00,CONFIRMED,2026-06-30 03:28:00.04733+00,2026-06-30 03:28:00.258729+00,,
bf80c513-2245-483a-99e4-2234d2a3c006,a634a5ae-cd96-49bc-b4a4-54fc130286ed,89ff67ff-ded6-4e65-b61c-e9414abdfca3,2,2026-06-30 03:28:45.053186+00,CONFIRMED,2026-06-30 03:28:00.057452+00,2026-06-30 03:28:00.341631+00,,
ecf6dbf2-55c1-4eb4-b60a-99516503cc51,a634a5ae-cd96-49bc-b4a4-54fc130286ed,f7d37095-8956-4eb5-a16e-d7c764b0af16,1,2026-06-30 03:28:45.064049+00,CONFIRMED,2026-06-30 03:28:00.068062+00,2026-06-30 03:28:00.5655+00,,
ade8a3fc-e5cd-4e69-b872-3abd25323d93,a634a5ae-cd96-49bc-b4a4-54fc130286ed,30145cf7-964d-4800-b630-d2cbda3c0c7a,1,2026-06-30 03:28:45.074254+00,CONFIRMED,2026-06-30 03:28:00.078088+00,2026-06-30 03:28:00.632598+00,,
3d48556c-44f9-46ba-94da-754961a6fdce,a634a5ae-cd96-49bc-b4a4-54fc130286ed,8d14c863-8ae5-4c91-ab5d-938161175583,3,2026-06-30 03:28:45.083818+00,CONFIRMED,2026-06-30 03:28:00.087938+00,2026-06-30 03:28:00.724739+00,,
cf732865-026e-454e-aa19-2bcfc2725c5e,a634a5ae-cd96-49bc-b4a4-54fc130286ed,25c53c52-c4ca-4e12-a6de-718a02ba3e46,3,2026-06-30 03:28:45.094094+00,CONFIRMED,2026-06-30 03:28:00.097608+00,2026-06-30 03:28:00.880417+00,,
c34cdb7b-b451-4bb5-ab69-8f86753c489c,a634a5ae-cd96-49bc-b4a4-54fc130286ed,7ae3bd30-0a65-4fc8-a949-c8125b34a649,2,2026-06-30 03:28:45.103628+00,CONFIRMED,2026-06-30 03:28:00.106871+00,2026-06-30 03:28:00.912402+00,,
