id,reservation_id,entry_id,state,occurred_at,acknowledged_at
47e92583-8984-4fde-9e19-f870828aee0f,e410cfba-d8d5-4985-bf04-981290d45553,322f7ede-b2ce-4347-ba6e-a1f428d827d7,CONFIRMED,2026-06-30 02:57:36.543383+00,2026-06-30 02:57:37.544264+00
e60c8531-e3af-43a4-b1bb-ea1800f9503c,65366b27-f9ad-4c0f-b5db-879b3ed27e06,7faa91b6-3d4b-414c-b188-87359b352387,CONFIRMED,2026-06-30 02:57:36.88386+00,2026-06-30 02:57:37.545217+00
24eaad3d-574a-4db0-8dab-6c6b28d6e29a,05134f5d-0934-475b-9d01-92908afef2ef,2874aeca-cbc9-49e3-ab60-e3994bcefdff,CONFIRMED,2026-06-30 02:57:37.266235+00,2026-06-30 02:57:37.545752+00
e4357286-e268-4552-91b6-9964b9031787,8182f10b-717e-4555-a4f1-5f6f84d7fd9e,a477cad0-f01f-48b6-a44e-088544dc63b0,CONFIRMED,2026-06-30 02:57:37.637302+00,2026-06-30 02:57:38.578769+00
537315fc-7993-4036-83a6-9dd88bdd14de,79411657-86f4-46e2-9792-116921fb3064,27a0ffad-1ee1-42b1-a8e2-f0d814e208e8,CONFIRMED,2026-06-30 02:57:37.960458+00,2026-06-30 02:57:38.580587+00
9d721fcc-b47c-4d46-a0b2-40a7dc24e0cb,1353596d-89da-439d-8d32-8385ebcf9289,552665fb-f95a-4fb0-8f79-bf155488ca1b,CONFIRMED,2026-06-30 02:57:38.035969+00,2026-06-30 02:57:38.582452+00
7810e28e-af4e-4be9-9387-99cb47163554,56896871-d9f6-40cf-ad38-ae15d475fa8a,29f21297-6283-47a2-a5d6-15bc93c1d95c,CONFIRMED,2026-06-30 02:57:38.328898+00,2026-06-30 02:57:38.584147+00
03be03ac-df3b-4f4c-802c-78d4fbc2c904,67310b1e-1388-4e89-87fb-dfc6289031de,7dd11c59-56ec-4e4f-bd41-2e0eb28901e5,CONFIRMED,2026-06-30 02:57:38.414824+00,2026-06-30 02:57:38.585514+00
c9862ca5-18b4-463e-8b4e-c90c379112da,e340cf40-dc06-4a05-b7ba-d9f258d35ab7,f2ce8db7-f0b1-47ca-ad91-72b2fe60b506,CONFIRMED,2026-06-30 02:57:38.625977+00,2026-06-30 02:57:39.619542+00
9c229051-e39f-4175-9e96-90f884ea60e9,eb37a8f0-3334-4e1b-8b91-07af6743a8e4,9d8d60b9-7e96-4a8a-8b7d-58782ff298ef,CONFIRMED,2026-06-30 02:57:38.788015+00,2026-06-30 02:57:39.621137+00
c4c85bae-bd31-4238-86a6-25edbcdfd4c5,cfb2f2d0-f34e-491d-837b-27f11801b11c,db0df88b-c10f-4d42-a52b-06723e3ac42e,CONFIRMED,2026-06-30 02:57:39.041856+00,2026-06-30 02:57:39.622287+00
6d9a3a80-870d-4bbc-978c-4c759d0c21b4,654a4310-1cf1-4d65-82d0-193a21406909,28afcf6d-0ad8-4293-a08b-cc3244b4416a,CONFIRMED,2026-06-30 02:57:39.136875+00,2026-06-30 02:57:39.623058+00
002c3aa6-0f5a-4ca8-9ece-18a4ca61063b,79c19339-790b-449f-a70e-2ce4ccb6e6bc,62b2a1b5-fce3-4a73-89ef-3eab89150fa9,CONFIRMED,2026-06-30 02:57:39.189776+00,2026-06-30 02:57:39.623882+00
84e28ae7-2c3f-4322-9bd8-774ab49565a8,f84bbdf5-eba8-48b8-8bcf-5d6fd59b1b17,f0d19874-8a35-414e-8b48-7edd82f77e43,CONFIRMED,2026-06-30 02:57:39.42455+00,2026-06-30 02:57:39.625249+00
5e446805-4ab0-40e7-b28d-0d5c0384ca39,2bf97d9d-7849-45f7-99bd-580a0674a5d1,37eac214-ecb0-4701-81c2-7a89ac52e887,CONFIRMED,2026-06-30 02:57:39.503728+00,2026-06-30 02:57:39.626884+00
d99f9da3-3fe2-4501-a059-c480f2d18ba5,3885c9f3-97ee-45cf-b5c6-18887a89db70,246c4637-76ca-4568-83fb-1c6930ca8056,CONFIRMED,2026-06-30 02:57:39.594477+00,2026-06-30 02:57:40.641414+00
6205b94b-8fc4-49af-80e0-06f692736d75,d8e438b2-1aa8-4e8f-a8bb-ed3e64e6cd59,67f4cc4a-418b-41a4-80aa-0e10068880ef,CONFIRMED,2026-06-30 02:57:39.726261+00,2026-06-30 02:57:40.641724+00
09460582-bfbd-49eb-a761-44d8d75f2f30,49c04eff-7a38-4dbb-9969-d532e03004d1,c803fa37-ceea-4768-80cb-04f62a6c6149,CONFIRMED,2026-06-30 02:57:39.859678+00,2026-06-30 02:57:40.641937+00
2ee86961-74e5-4bbb-965d-396fdc2412a6,68adb25e-4dc0-4389-a79d-12a1f68b59f1,33554de3-627f-44a6-9588-d4e9e8199629,CONFIRMED,2026-06-30 02:57:39.936798+00,2026-06-30 02:57:40.642134+00
8310f1a3-fde2-4ba2-972c-016c7cc6706d,c78e9ba6-f952-428c-971e-6377eccc7b4e,a953e7d5-c2ff-4f35-a89f-e6809401fa76,CONFIRMED,2026-06-30 02:57:40.11606+00,2026-06-30 02:57:40.642275+00
aa190004-9099-4c0c-8bc0-1b83faa1ef4b,dcc0e0e3-c571-4071-8f2c-e284b31adb3b,d31c1bb1-ee81-431a-a8c2-c7ffcd3f6e6d,CONFIRMED,2026-06-30 02:57:40.207427+00,2026-06-30 02:57:40.642403+00
39d3d05f-15bc-4bb9-a6f6-99af96172410,8f5a9e75-cbb6-4c41-a026-890e14018afb,53592813-e10f-48dd-9e37-7dad1e4313ce,CONFIRMED,2026-06-30 02:57:40.252708+00,2026-06-30 02:57:40.642527+00
37d48f85-6c17-4877-803d-5bc02b4d019a,56471424-687a-46e0-91d2-e8b5d92ccafd,f7c429c5-3c5e-419c-8244-0427797ac91f,CONFIRMED,2026-06-30 02:57:40.310999+00,2026-06-30 02:57:40.642698+00
f469a4c4-c256-47bf-bd2c-3899fcc5ee3d,084decf3-2fa3-48f9-97b2-4b335aff36b2,5f34832b-37d7-468c-bf6e-54a0b6a7cc27,CONFIRMED,2026-06-30 02:57:40.487071+00,2026-06-30 02:57:40.642828+00
0e7ed0c7-d95c-44b8-95d8-018552aea3ec,84346e27-8280-46be-9062-2abd9dcbf3ad,654f5ef8-6074-414f-81c0-707d43f604d7,CONFIRMED,2026-06-30 02:57:40.563096+00,2026-06-30 02:57:40.642965+00
