id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
e410cfba-d8d5-4985-bf04-981290d45553,97800e55-bcdd-4eac-9a06-05111ba28edf,322f7ede-b2ce-4347-ba6e-a1f428d827d7,3,2026-06-30 02:58:20.550367+00,CONFIRMED,2026-06-30 02:57:35.554076+00,2026-06-30 02:57:36.543383+00,,
65366b27-f9ad-4c0f-b5db-879b3ed27e06,97800e55-bcdd-4eac-9a06-05111ba28edf,7faa91b6-3d4b-414c-b188-87359b352387,3,2026-06-30 02:58:21.56735+00,CONFIRMED,2026-06-30 02:57:36.56832+00,2026-06-30 02:57:36.88386+00,,
05134f5d-0934-475b-9d01-92908afef2ef,97800e55-bcdd-4eac-9a06-05111ba28edf,2874aeca-cbc9-49e3-ab60-e3994bcefdff,1,2026-06-30 02:58:21.571545+00,CONFIRMED,2026-06-30 02:57:36.57291+00,2026-06-30 02:57:37.266235+00,,
8182f10b-717e-4555-a4f1-5f6f84d7fd9e,97800e55-bcdd-4eac-9a06-05111ba28edf,a477cad0-f01f-48b6-a44e-088544dc63b0,3,2026-06-30 02:58:22.591327+00,CONFIRMED,2026-06-30 02:57:37.592629+00,2026-06-30 02:57:37.637302+00,,
79411657-86f4-46e2-9792-116921fb3064,97800e55-bcdd-4eac-9a06-05111ba28edf,27a0ffad-1ee1-42b1-a8e2-f0d814e208e8,3,2026-06-30 02:58:22.597242+00,CONFIRMED,2026-06-30 02:57:37.598454+00,2026-06-30 02:57:37.960458+00,,
1353596d-89da-439d-8d32-8385ebcf9289,97800e55-bcdd-4eac-9a06-05111ba28edf,552665fb-f95a-4fb0-8f79-bf155488ca1b,1,2026-06-30 02:58:22.60218+00,CONFIRMED,2026-06-30 02:57:37.603419+00,2026-06-30 02:57:38.035969+00,,
56896871-d9f6-40cf-ad38-ae15d475fa8a,97800e55-bcdd-4eac-9a06-05111ba28edf,29f21297-6283-47a2-a5d6-15bc93c1d95c,2,2026-06-30 02:58:22.606301+00,CONFIRMED,2026-06-30 02:57:37.614214+00,2026-06-30 02:57:38.328898+00,,
67310b1e-1388-4e89-87fb-dfc6289031de,97800e55-bcdd-4eac-9a06-05111ba28edf,7dd11c59-56ec-4e4f-bd41-2e0eb28901e5,1,2026-06-30 02:58:22.61803+00,CONFIRMED,2026-06-30 02:57:37.619628+00,2026-06-30 02:57:38.414824+00,,
e340cf40-dc06-4a05-b7ba-d9f258d35ab7,97800e55-bcdd-4eac-9a06-05111ba28edf,f2ce8db7-f0b1-47ca-ad91-72b2fe60b506,1,2026-06-30 02:58:22.585615+00,CONFIRMED,2026-06-30 02:57:37.587161+00,2026-06-30 02:57:38.625977+00,,
eb37a8f0-3334-4e1b-8b91-07af6743a8e4,97800e55-bcdd-4eac-9a06-05111ba28edf,9d8d60b9-7e96-4a8a-8b7d-58782ff298ef,3,2026-06-30 02:58:23.653678+00,CONFIRMED,2026-06-30 02:57:38.656034+00,2026-06-30 02:57:38.788015+00,,
cfb2f2d0-f34e-491d-837b-27f11801b11c,97800e55-bcdd-4eac-9a06-05111ba28edf,db0df88b-c10f-4d42-a52b-06723e3ac42e,3,2026-06-30 02:58:23.666894+00,CONFIRMED,2026-06-30 02:57:38.671162+00,2026-06-30 02:57:39.041856+00,,
654a4310-1cf1-4d65-82d0-193a21406909,97800e55-bcdd-4eac-9a06-05111ba28edf,28afcf6d-0ad8-4293-a08b-cc3244b4416a,3,2026-06-30 02:58:23.679475+00,CONFIRMED,2026-06-30 02:57:38.682615+00,2026-06-30 02:57:39.136875+00,,
79c19339-790b-449f-a70e-2ce4ccb6e6bc,97800e55-bcdd-4eac-9a06-05111ba28edf,62b2a1b5-fce3-4a73-89ef-3eab89150fa9,3,2026-06-30 02:58:23.69038+00,CONFIRMED,2026-06-30 02:57:38.693813+00,2026-06-30 02:57:39.189776+00,,
f84bbdf5-eba8-48b8-8bcf-5d6fd59b1b17,97800e55-bcdd-4eac-9a06-05111ba28edf,f0d19874-8a35-414e-8b48-7edd82f77e43,1,2026-06-30 02:58:23.702766+00,CONFIRMED,2026-06-30 02:57:38.705894+00,2026-06-30 02:57:39.42455+00,,
2bf97d9d-7849-45f7-99bd-580a0674a5d1,97800e55-bcdd-4eac-9a06-05111ba28edf,37eac214-ecb0-4701-81c2-7a89ac52e887,2,2026-06-30 02:58:23.715332+00,CONFIRMED,2026-06-30 02:57:38.720553+00,2026-06-30 02:57:39.503728+00,,
3885c9f3-97ee-45cf-b5c6-18887a89db70,97800e55-bcdd-4eac-9a06-05111ba28edf,246c4637-76ca-4568-83fb-1c6930ca8056,1,2026-06-30 02:58:23.725039+00,CONFIRMED,2026-06-30 02:57:38.726749+00,2026-06-30 02:57:39.594477+00,,
d8e438b2-1aa8-4e8f-a8bb-ed3e64e6cd59,97800e55-bcdd-4eac-9a06-05111ba28edf,67f4cc4a-418b-41a4-80aa-0e10068880ef,1,2026-06-30 02:58:23.637205+00,CONFIRMED,2026-06-30 02:57:38.643132+00,2026-06-30 02:57:39.726261+00,,
49c04eff-7a38-4dbb-9969-d532e03004d1,97800e55-bcdd-4eac-9a06-05111ba28edf,c803fa37-ceea-4768-80cb-04f62a6c6149,3,2026-06-30 02:58:24.749038+00,CONFIRMED,2026-06-30 02:57:39.750496+00,2026-06-30 02:57:39.859678+00,,
68adb25e-4dc0-4389-a79d-12a1f68b59f1,97800e55-bcdd-4eac-9a06-05111ba28edf,33554de3-627f-44a6-9588-d4e9e8199629,1,2026-06-30 02:58:24.754603+00,CONFIRMED,2026-06-30 02:57:39.756602+00,2026-06-30 02:57:39.936798+00,,
c78e9ba6-f952-428c-971e-6377eccc7b4e,97800e55-bcdd-4eac-9a06-05111ba28edf,a953e7d5-c2ff-4f35-a89f-e6809401fa76,2,2026-06-30 02:58:24.759861+00,CONFIRMED,2026-06-30 02:57:39.761268+00,2026-06-30 02:57:40.11606+00,,
dcc0e0e3-c571-4071-8f2c-e284b31adb3b,97800e55-bcdd-4eac-9a06-05111ba28edf,d31c1bb1-ee81-431a-a8c2-c7ffcd3f6e6d,3,2026-06-30 02:58:24.764764+00,CONFIRMED,2026-06-30 02:57:39.766305+00,2026-06-30 02:57:40.207427+00,,
8f5a9e75-cbb6-4c41-a026-890e14018afb,97800e55-bcdd-4eac-9a06-05111ba28edf,53592813-e10f-48dd-9e37-7dad1e4313ce,2,2026-06-30 02:58:24.769622+00,CONFIRMED,2026-06-30 02:57:39.771051+00,2026-06-30 02:57:40.252708+00,,
56471424-687a-46e0-91d2-e8b5d92ccafd,97800e55-bcdd-4eac-9a06-05111ba28edf,f7c429c5-3c5e-419c-8244-0427797ac91f,2,2026-06-30 02:58:24.77502+00,CONFIRMED,2026-06-30 02:57:39.776323+00,2026-06-30 02:57:40.310999+00,,
