timestamp,container_id,name,cpu_percent,cpu_cores,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,block_read_bytes,block_write_bytes,pids,raw
2026-06-30T02:27:53.902634+00:00,6b4999842961,tcc-bes-g0-steady-run1-grafana-1,0.1,0.001,54442065.92,16503411834.88,0.33,25600.0,4550.0,872000.0,23900000.0,18,"{""BlockIO"": ""872kB / 23.9MB"", ""CPUPerc"": ""0.10%"", ""Container"": ""6b4999842961"", ""ID"": ""6b4999842961"", ""MemPerc"": ""0.33%"", ""MemUsage"": ""51.92MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-grafana-1"", ""NetIO"": ""25.6kB / 4.55kB"", ""PIDs"": ""18""}"
2026-06-30T02:27:53.902634+00:00,8794ee889f54,tcc-bes-g0-steady-run1-prometheus-1,0.0,0.0,26382172.16,16503411834.88,0.16,47500.0,2460.0,496000.0,8189.999999999999,16,"{""BlockIO"": ""496kB / 8.19kB"", ""CPUPerc"": ""0.00%"", ""Container"": ""8794ee889f54"", ""ID"": ""8794ee889f54"", ""MemPerc"": ""0.16%"", ""MemUsage"": ""25.16MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-prometheus-1"", ""NetIO"": ""47.5kB / 2.46kB"", ""PIDs"": ""16""}"
2026-06-30T02:27:53.902634+00:00,93fd2498e5de,tcc-bes-g0-steady-run1-api-1,10.87,0.10869999999999999,236139315.2,16503411834.88,1.43,40100.0,76400.0,0.0,32800.0,57,"{""BlockIO"": ""0B / 32.8kB"", ""CPUPerc"": ""10.87%"", ""Container"": ""93fd2498e5de"", ""ID"": ""93fd2498e5de"", ""MemPerc"": ""1.43%"", ""MemUsage"": ""225.2MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-api-1"", ""NetIO"": ""40.1kB / 76.4kB"", ""PIDs"": ""57""}"
2026-06-30T02:27:53.902634+00:00,d7c287779220,tcc-bes-g0-steady-run1-postgres-1,0.33,0.0033,51663339.52,16503411834.88,0.31,50600.0,36600.0,4100.0,52900000.0,16,"{""BlockIO"": ""4.1kB / 52.9MB"", ""CPUPerc"": ""0.33%"", ""Container"": ""d7c287779220"", ""ID"": ""d7c287779220"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""49.27MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-postgres-1"", ""NetIO"": ""50.6kB / 36.6kB"", ""PIDs"": ""16""}"
2026-06-30T02:27:53.902634+00:00,a420baf8092f,tcc-bes-g0-steady-run1-cadvisor-1,1.77,0.0177,19755171.84,16503411834.88,0.12,3320.0,19100.0,53200.0,0.0,18,"{""BlockIO"": ""53.2kB / 0B"", ""CPUPerc"": ""1.77%"", ""Container"": ""a420baf8092f"", ""ID"": ""a420baf8092f"", ""MemPerc"": ""0.12%"", ""MemUsage"": ""18.84MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-cadvisor-1"", ""NetIO"": ""3.32kB / 19.1kB"", ""PIDs"": ""18""}"
2026-06-30T02:27:58.261196+00:00,6b4999842961,tcc-bes-g0-steady-run1-grafana-1,0.13,0.0013,54442065.92,16503411834.88,0.33,25800.0,4550.0,872000.0,23900000.0,18,"{""BlockIO"": ""872kB / 23.9MB"", ""CPUPerc"": ""0.13%"", ""Container"": ""6b4999842961"", ""ID"": ""6b4999842961"", ""MemPerc"": ""0.33%"", ""MemUsage"": ""51.92MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-grafana-1"", ""NetIO"": ""25.8kB / 4.55kB"", ""PIDs"": ""18""}"
2026-06-30T02:27:58.261196+00:00,8794ee889f54,tcc-bes-g0-steady-run1-prometheus-1,0.0,0.0,26382172.16,16503411834.88,0.16,47800.0,2590.0,496000.0,65500.0,16,"{""BlockIO"": ""496kB / 65.5kB"", ""CPUPerc"": ""0.00%"", ""Container"": ""8794ee889f54"", ""ID"": ""8794ee889f54"", ""MemPerc"": ""0.16%"", ""MemUsage"": ""25.16MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-prometheus-1"", ""NetIO"": ""47.8kB / 2.59kB"", ""PIDs"": ""16""}"
2026-06-30T02:27:58.261196+00:00,93fd2498e5de,tcc-bes-g0-steady-run1-api-1,57.5,0.575,246310502.4,16503411834.88,1.49,327000.0,426000.0,0.0,53200.0,57,"{""BlockIO"": ""0B / 53.2kB"", ""CPUPerc"": ""57.50%"", ""Container"": ""93fd2498e5de"", ""ID"": ""93fd2498e5de"", ""MemPerc"": ""1.49%"", ""MemUsage"": ""234.9MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-api-1"", ""NetIO"": ""327kB / 426kB"", ""PIDs"": ""57""}"
2026-06-30T02:27:58.261196+00:00,d7c287779220,tcc-bes-g0-steady-run1-postgres-1,13.95,0.13949999999999999,60251176.96,16503411834.88,0.37,336000.0,282000.0,4100.0,54000000.0,16,"{""BlockIO"": ""4.1kB / 54MB"", ""CPUPerc"": ""13.95%"", ""Container"": ""d7c287779220"", ""ID"": ""d7c287779220"", ""MemPerc"": ""0.37%"", ""MemUsage"": ""57.46MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-postgres-1"", ""NetIO"": ""336kB / 282kB"", ""PIDs"": ""16""}"
2026-06-30T02:27:58.261196+00:00,a420baf8092f,tcc-bes-g0-steady-run1-cadvisor-1,1.39,0.0139,19839057.92,16503411834.88,0.12,3490.0,19100.0,53200.0,0.0,18,"{""BlockIO"": ""53.2kB / 0B"", ""CPUPerc"": ""1.39%"", ""Container"": ""a420baf8092f"", ""ID"": ""a420baf8092f"", ""MemPerc"": ""0.12%"", ""MemUsage"": ""18.92MiB / 15.37GiB"", ""Name"": ""tcc-bes-g0-steady-run1-cadvisor-1"", ""NetIO"": ""3.49kB / 19.1kB"", ""PIDs"": ""18""}"
