timestamp,container_id,name,cpu_percent,cpu_cores,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,block_read_bytes,block_write_bytes,pids,raw
2026-06-30T03:01:29.139169+00:00,f9612f98bbaa,tcc-bes-g1-steady-run1-grafana-1,0.06,0.0006,63627591.68,16503411834.88,0.39,24600.0,4550.0,201000.0,23900000.0,28,"{""BlockIO"": ""201kB / 23.9MB"", ""CPUPerc"": ""0.06%"", ""Container"": ""f9612f98bbaa"", ""ID"": ""f9612f98bbaa"", ""MemPerc"": ""0.39%"", ""MemUsage"": ""60.68MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-grafana-1"", ""NetIO"": ""24.6kB / 4.55kB"", ""PIDs"": ""28""}"
2026-06-30T03:01:29.139169+00:00,789d56624d7a,tcc-bes-g1-steady-run1-prometheus-1,0.5,0.005,26570915.84,16503411834.88,0.16,99100.0,4150.0,77800.0,57300.0,20,"{""BlockIO"": ""77.8kB / 57.3kB"", ""CPUPerc"": ""0.50%"", ""Container"": ""789d56624d7a"", ""ID"": ""789d56624d7a"", ""MemPerc"": ""0.16%"", ""MemUsage"": ""25.34MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-prometheus-1"", ""NetIO"": ""99.1kB / 4.15kB"", ""PIDs"": ""20""}"
2026-06-30T03:01:29.139169+00:00,9e0bbe94024e,tcc-bes-g1-steady-run1-api-1,5.11,0.051100000000000007,256062259.2,16503411834.88,1.55,42800.0,88000.0,4970000.0,53200.0,61,"{""BlockIO"": ""4.97MB / 53.2kB"", ""CPUPerc"": ""5.11%"", ""Container"": ""9e0bbe94024e"", ""ID"": ""9e0bbe94024e"", ""MemPerc"": ""1.55%"", ""MemUsage"": ""244.2MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-api-1"", ""NetIO"": ""42.8kB / 88kB"", ""PIDs"": ""61""}"
2026-06-30T03:01:29.139169+00:00,682e5b50c8ea,tcc-bes-g1-steady-run1-reservation-service-1,4.72,0.0472,231840153.6,16503411834.88,1.4,53300.0,76700.0,0.0,65500.0,55,"{""BlockIO"": ""0B / 65.5kB"", ""CPUPerc"": ""4.72%"", ""Container"": ""682e5b50c8ea"", ""ID"": ""682e5b50c8ea"", ""MemPerc"": ""1.40%"", ""MemUsage"": ""221.1MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-reservation-service-1"", ""NetIO"": ""53.3kB / 76.7kB"", ""PIDs"": ""55""}"
2026-06-30T03:01:29.139169+00:00,f0cf5b2b7e95,tcc-bes-g1-steady-run1-residual-postgres-1,4.49,0.0449,51275366.4,16503411834.88,0.31,36600.0,27100.0,41000.0,53200000.0,16,"{""BlockIO"": ""41kB / 53.2MB"", ""CPUPerc"": ""4.49%"", ""Container"": ""f0cf5b2b7e95"", ""ID"": ""f0cf5b2b7e95"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.9MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-residual-postgres-1"", ""NetIO"": ""36.6kB / 27.1kB"", ""PIDs"": ""16""}"
2026-06-30T03:01:29.139169+00:00,d3ad35b28ff5,tcc-bes-g1-steady-run1-reservation-postgres-1,4.0,0.04,51338280.96,16503411834.88,0.31,40900.0,29000.0,106000.0,53100000.0,16,"{""BlockIO"": ""106kB / 53.1MB"", ""CPUPerc"": ""4.00%"", ""Container"": ""d3ad35b28ff5"", ""ID"": ""d3ad35b28ff5"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.96MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-reservation-postgres-1"", ""NetIO"": ""40.9kB / 29kB"", ""PIDs"": ""16""}"
2026-06-30T03:01:29.139169+00:00,1a8dd627b0a1,tcc-bes-g1-steady-run1-cadvisor-1,3.17,0.0317,22848471.04,16503411834.88,0.14,4360.0,39500.0,0.0,0.0,20,"{""BlockIO"": ""0B / 0B"", ""CPUPerc"": ""3.17%"", ""Container"": ""1a8dd627b0a1"", ""ID"": ""1a8dd627b0a1"", ""MemPerc"": ""0.14%"", ""MemUsage"": ""21.79MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-cadvisor-1"", ""NetIO"": ""4.36kB / 39.5kB"", ""PIDs"": ""20""}"
2026-06-30T03:01:33.527017+00:00,f9612f98bbaa,tcc-bes-g1-steady-run1-grafana-1,0.05,0.0005,63627591.68,16503411834.88,0.39,24800.0,4550.0,201000.0,23900000.0,28,"{""BlockIO"": ""201kB / 23.9MB"", ""CPUPerc"": ""0.05%"", ""Container"": ""f9612f98bbaa"", ""ID"": ""f9612f98bbaa"", ""MemPerc"": ""0.39%"", ""MemUsage"": ""60.68MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-grafana-1"", ""NetIO"": ""24.8kB / 4.55kB"", ""PIDs"": ""28""}"
2026-06-30T03:01:33.527017+00:00,789d56624d7a,tcc-bes-g1-steady-run1-prometheus-1,0.0,0.0,26560430.08,16503411834.88,0.16,99400.0,4280.0,77800.0,86000.0,20,"{""BlockIO"": ""77.8kB / 86kB"", ""CPUPerc"": ""0.00%"", ""Container"": ""789d56624d7a"", ""ID"": ""789d56624d7a"", ""MemPerc"": ""0.16%"", ""MemUsage"": ""25.33MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-prometheus-1"", ""NetIO"": ""99.4kB / 4.28kB"", ""PIDs"": ""20""}"
2026-06-30T03:01:33.527017+00:00,9e0bbe94024e,tcc-bes-g1-steady-run1-api-1,97.07,0.9706999999999999,268435456.0,16503411834.88,1.63,275000.0,375000.0,5050000.0,53200.0,68,"{""BlockIO"": ""5.05MB / 53.2kB"", ""CPUPerc"": ""97.07%"", ""Container"": ""9e0bbe94024e"", ""ID"": ""9e0bbe94024e"", ""MemPerc"": ""1.63%"", ""MemUsage"": ""256MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-steady-run1-api-1"", ""NetIO"": ""275kB / 375kB"", ""PIDs"": ""68""}"
