id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
59aace29-1aaf-4d7a-b3bd-0f8d26374ae0,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,53330bd9-c7e3-4055-8fe4-ebd878f16ba0,1,2026-06-30 03:57:31.389671+00,CONFIRMED,2026-06-30 03:56:46.404098+00,2026-06-30 03:56:47.053073+00,,
722fc34c-dc3d-43d7-9632-2f17c709ac54,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,e5a49332-2421-49fd-bbe3-34cd67090bc2,3,2026-06-30 03:57:31.68236+00,CONFIRMED,2026-06-30 03:56:46.697107+00,2026-06-30 03:56:47.05676+00,,
d7404e82-c0d1-4332-b7fb-ae49c60c9705,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,a0d534ee-30cb-44cd-949c-71190404fb3c,3,2026-06-30 03:57:31.578856+00,CONFIRMED,2026-06-30 03:56:46.590606+00,2026-06-30 03:56:47.073204+00,,
d88109b0-78e7-4f2f-a3ae-4b8e775fd4b5,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,899fdb85-8fac-40a0-9290-fc6030db8073,3,2026-06-30 03:57:31.356768+00,CONFIRMED,2026-06-30 03:56:46.372515+00,2026-06-30 03:56:47.115787+00,,
532f4182-633c-4854-a1f8-0fd802c65b3d,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,9e13aeec-40d4-41cd-bc48-4c197b897e1e,2,2026-06-30 03:57:31.743192+00,CONFIRMED,2026-06-30 03:56:46.75243+00,2026-06-30 03:56:47.126288+00,,
3dcc7618-8704-45ff-8f6b-772578acdb23,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,5c255de4-d6b4-4a60-8770-56c8730c9d88,3,2026-06-30 03:57:31.326863+00,CONFIRMED,2026-06-30 03:56:46.33806+00,2026-06-30 03:56:47.070622+00,,
2d6f7f7b-95a2-422c-bffb-80d02431436a,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,50a54202-70c0-4ac9-ba5a-0b1c0f297b00,3,2026-06-30 03:57:31.458678+00,CONFIRMED,2026-06-30 03:56:46.478898+00,2026-06-30 03:56:47.099698+00,,
bca1d54a-8ecf-4b11-ae6a-99abfee1e1f6,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,967b2bf7-5e7e-401e-b085-a7f2e5ddab8d,3,2026-06-30 03:57:31.766067+00,CONFIRMED,2026-06-30 03:56:46.775558+00,2026-06-30 03:56:47.149673+00,,
cb04ee1d-3690-4624-99e5-ef70a3a128eb,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,efdc5885-3062-413e-bfd8-0db340c1e57a,1,2026-06-30 03:57:31.84701+00,CONFIRMED,2026-06-30 03:56:46.861809+00,2026-06-30 03:56:47.158683+00,,
4a161132-cae4-4f80-a37c-32d0dac7731b,01a9e25a-d944-4ca6-b41e-a3f38d3d4714,d8b5f7b3-2bd1-45f6-a484-f37456c10fe1,1,2026-06-30 03:57:31.294059+00,CONFIRMED,2026-06-30 03:56:46.308084+00,2026-06-30 03:56:47.079122+00,,
