id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
8f06c0a6-cfaf-4841-b3da-f11f730304a6,5470346e-dbc7-48b0-9709-3641a77efe28,7840c941-e902-4a92-b617-d7c3aa353fb2,2,2026-06-30 03:13:45.141478+00,CONFIRMED,2026-06-30 03:13:00.148071+00,2026-06-30 03:13:00.800524+00,,
01f224ed-232d-4b8f-815d-57a31ba2d078,5470346e-dbc7-48b0-9709-3641a77efe28,0b4d6614-f68b-4f1c-a7fd-e97ad9a72e4a,2,2026-06-30 03:13:44.738592+00,CONFIRMED,2026-06-30 03:12:59.756965+00,2026-06-30 03:13:00.800244+00,,
1ad0f071-2a75-4909-936f-d706a4e88186,5470346e-dbc7-48b0-9709-3641a77efe28,b7b3538d-dc64-43bd-93c4-63adc374ad48,2,2026-06-30 03:13:44.83817+00,CONFIRMED,2026-06-30 03:12:59.845648+00,2026-06-30 03:13:00.806246+00,,
2b006db9-93fc-4a85-986e-7acd1ad8e2af,5470346e-dbc7-48b0-9709-3641a77efe28,73255d95-b5f6-404f-8743-db04222dc8e7,1,2026-06-30 03:13:45.072243+00,CONFIRMED,2026-06-30 03:13:00.079052+00,2026-06-30 03:13:00.804981+00,,
94274e56-e540-4a1c-bea1-ea885983c8e3,5470346e-dbc7-48b0-9709-3641a77efe28,494a0e61-76e3-42a7-b5db-6a77aa62ded0,1,2026-06-30 03:13:45.088228+00,CONFIRMED,2026-06-30 03:13:00.095439+00,2026-06-30 03:13:00.811135+00,,
d7ee5875-97a9-4eb8-9a8f-b67bcbf87bd6,5470346e-dbc7-48b0-9709-3641a77efe28,6cc80182-5b34-47ad-aba7-0c9011eb7c1c,1,2026-06-30 03:13:45.036095+00,CONFIRMED,2026-06-30 03:13:00.043958+00,2026-06-30 03:13:00.846724+00,,
bc861e3d-6998-4331-b6c4-928d97711a32,5470346e-dbc7-48b0-9709-3641a77efe28,c988aa66-e273-4d0f-b2d8-37e833b54a50,1,2026-06-30 03:13:44.881715+00,CONFIRMED,2026-06-30 03:12:59.89137+00,2026-06-30 03:13:00.813339+00,,
8d99413b-f659-4db8-a6a7-92dc92754b2c,5470346e-dbc7-48b0-9709-3641a77efe28,8058cef4-9c9b-478c-ab9d-aa605474881c,1,2026-06-30 03:13:45.054295+00,CONFIRMED,2026-06-30 03:13:00.06242+00,2026-06-30 03:13:00.80498+00,,
60995b8a-9348-435c-bc16-26790e78b3bf,5470346e-dbc7-48b0-9709-3641a77efe28,3d0ae4e3-2587-4408-a5b9-8dc686854af7,1,2026-06-30 03:13:45.017447+00,CONFIRMED,2026-06-30 03:13:00.024762+00,2026-06-30 03:13:00.800129+00,,
3ed194d4-4886-4748-96e3-d434ed9f3db0,5470346e-dbc7-48b0-9709-3641a77efe28,2515d4cf-eeb4-4da5-957f-6c929c4fc626,3,2026-06-30 03:13:44.960898+00,CONFIRMED,2026-06-30 03:12:59.96786+00,2026-06-30 03:13:00.871166+00,,
ca161c50-7dcd-4fd5-bf3d-cfa678d43413,5470346e-dbc7-48b0-9709-3641a77efe28,5663767f-847e-4df0-b8d8-b964b42823b3,2,2026-06-30 03:13:45.123055+00,CONFIRMED,2026-06-30 03:13:00.131356+00,2026-06-30 03:13:00.812951+00,,
a57fd11a-e3c2-48ee-bff3-3501182da1ce,5470346e-dbc7-48b0-9709-3641a77efe28,2d194fd4-23a1-4936-b2aa-c5007d49a60f,2,2026-06-30 03:13:44.942526+00,CONFIRMED,2026-06-30 03:12:59.95045+00,2026-06-30 03:13:00.861531+00,,
a19fa547-9f7e-4e2d-924c-3b71fed379fe,5470346e-dbc7-48b0-9709-3641a77efe28,9a84f76a-09b5-4cd9-ae36-cfeca1f02617,1,2026-06-30 03:13:44.903681+00,CONFIRMED,2026-06-30 03:12:59.911308+00,2026-06-30 03:13:00.87866+00,,
dd80811e-9d7f-4eca-911e-7f362fa80ca0,5470346e-dbc7-48b0-9709-3641a77efe28,7e1e534c-6967-42fb-b946-55d04164cfd0,1,2026-06-30 03:13:44.977928+00,CONFIRMED,2026-06-30 03:12:59.985763+00,2026-06-30 03:13:00.88816+00,,
addb1179-f6bb-42e1-8cf8-52868835339b,5470346e-dbc7-48b0-9709-3641a77efe28,e33c944f-feb1-421f-90c6-0ee56331a3ec,1,2026-06-30 03:13:44.793233+00,CONFIRMED,2026-06-30 03:12:59.804606+00,2026-06-30 03:13:00.917598+00,,
197c2653-35ea-485b-9567-253bc6986b9e,5470346e-dbc7-48b0-9709-3641a77efe28,903180f5-01d8-465d-9f8b-e61a777bb34a,2,2026-06-30 03:13:44.998253+00,CONFIRMED,2026-06-30 03:13:00.007447+00,2026-06-30 03:13:00.907647+00,,
fc75a497-e0c1-469d-87de-aef7946a9123,5470346e-dbc7-48b0-9709-3641a77efe28,bc7ed8fe-be74-4643-8f8a-fc85940108f4,1,2026-06-30 03:13:44.859163+00,CONFIRMED,2026-06-30 03:12:59.868604+00,2026-06-30 03:13:00.813341+00,,
b873460c-393e-4fbf-b815-6c306ef0fcc0,5470346e-dbc7-48b0-9709-3641a77efe28,945559c6-04d0-4187-87b8-875848c7d041,1,2026-06-30 03:13:44.817413+00,CONFIRMED,2026-06-30 03:12:59.826575+00,2026-06-30 03:13:00.897853+00,,
e703ebb3-abba-41b9-9fa8-14343a7e1b97,5470346e-dbc7-48b0-9709-3641a77efe28,7ccf65fa-16d7-4c0a-9c25-200361aba9ad,1,2026-06-30 03:13:44.92165+00,CONFIRMED,2026-06-30 03:12:59.93117+00,2026-06-30 03:13:00.923375+00,,
7d1c024e-dec3-4c82-b2ee-93d9492d0442,5470346e-dbc7-48b0-9709-3641a77efe28,3b3ba1ac-42d4-4373-9195-77a0659641af,3,2026-06-30 03:13:45.105645+00,CONFIRMED,2026-06-30 03:13:00.11226+00,2026-06-30 03:13:00.841394+00,,
2d40776e-9453-4549-8823-b9da47957260,5470346e-dbc7-48b0-9709-3641a77efe28,b3d3e034-3259-43ae-8e98-f441ad51e47e,1,2026-06-30 03:13:46.182401+00,CONFIRMED,2026-06-30 03:13:01.189722+00,2026-06-30 03:13:01.758486+00,,
08dba9a6-080f-4d3a-9a30-e3f8d9b9cf96,5470346e-dbc7-48b0-9709-3641a77efe28,81e912da-edc4-42c4-86d9-3dfde8cd3918,1,2026-06-30 03:13:46.214696+00,CONFIRMED,2026-06-30 03:13:01.221017+00,2026-06-30 03:13:01.771657+00,,
39f15d15-5409-4acb-8365-1e63e5e6f127,5470346e-dbc7-48b0-9709-3641a77efe28,07e27e31-1150-4681-adcd-cbbef80fe3f2,2,2026-06-30 03:13:46.357817+00,CONFIRMED,2026-06-30 03:13:01.364013+00,2026-06-30 03:13:01.778368+00,,
0ff1b008-9dd5-4442-9540-e80cfadc9007,5470346e-dbc7-48b0-9709-3641a77efe28,e69d5f40-9a46-4066-a7a0-06063d459d1f,2,2026-06-30 03:13:46.165628+00,CONFIRMED,2026-06-30 03:13:01.172081+00,2026-06-30 03:13:01.769579+00,,
08721cbf-5303-4bf1-9403-ce700e114af8,5470346e-dbc7-48b0-9709-3641a77efe28,0eb90340-da46-4795-a0de-7afed0322b7e,3,2026-06-30 03:13:46.325811+00,CONFIRMED,2026-06-30 03:13:01.332933+00,2026-06-30 03:13:01.779698+00,,
69ac5ffd-8131-4a32-a3fe-e81da6fbdfe1,5470346e-dbc7-48b0-9709-3641a77efe28,914e233a-52f1-45be-af6a-9db9fbd9c5b5,2,2026-06-30 03:13:46.295882+00,CONFIRMED,2026-06-30 03:13:01.301458+00,2026-06-30 03:13:01.770631+00,,
d59bdcbe-d1be-4f86-a8e4-1907c9b33b38,5470346e-dbc7-48b0-9709-3641a77efe28,37d82d3c-046a-4ece-8163-c65958f90a92,1,2026-06-30 03:13:46.341981+00,CONFIRMED,2026-06-30 03:13:01.348891+00,2026-06-30 03:13:01.79701+00,,
f13d80a0-966d-4dc4-8a9e-5cd7acbb0657,5470346e-dbc7-48b0-9709-3641a77efe28,0fe192c3-62f5-4fac-9033-6ad8f86c91e8,2,2026-06-30 03:13:46.265796+00,CONFIRMED,2026-06-30 03:13:01.27209+00,2026-06-30 03:13:01.781484+00,,
e2c20f22-56b3-48d4-b41e-83e61f8836b9,5470346e-dbc7-48b0-9709-3641a77efe28,962618ec-b937-47b8-a007-83348f22a6bb,2,2026-06-30 03:13:46.28102+00,CONFIRMED,2026-06-30 03:13:01.287643+00,2026-06-30 03:13:01.767261+00,,
1ddc50b6-889f-4443-8759-78b5b9c55b61,5470346e-dbc7-48b0-9709-3641a77efe28,1a3d1083-45de-498b-97dc-7b1a5b45dc6e,2,2026-06-30 03:13:46.198715+00,CONFIRMED,2026-06-30 03:13:01.20598+00,2026-06-30 03:13:01.802234+00,,
3d7ba5f1-5526-402c-b7b6-d85eb9e63a48,5470346e-dbc7-48b0-9709-3641a77efe28,34068eea-949b-4e5b-b015-b94f224bd805,3,2026-06-30 03:13:46.248804+00,CONFIRMED,2026-06-30 03:13:01.255226+00,2026-06-30 03:13:01.772778+00,,
852c2d09-9f9d-4233-959c-9bfa17b11d4a,5470346e-dbc7-48b0-9709-3641a77efe28,66a28db1-7471-4d4c-a70e-ac2301bae2b1,1,2026-06-30 03:13:46.310311+00,CONFIRMED,2026-06-30 03:13:01.316444+00,2026-06-30 03:13:01.770328+00,,
fa4f26c0-db2c-4a62-9eae-019c09c498b9,5470346e-dbc7-48b0-9709-3641a77efe28,4e3c27f6-42b3-4afd-a700-68bce2a1ebfd,2,2026-06-30 03:13:46.230898+00,CONFIRMED,2026-06-30 03:13:01.238583+00,2026-06-30 03:13:01.794407+00,,
b990c23e-f790-45f0-a3ce-5731621ea52d,5470346e-dbc7-48b0-9709-3641a77efe28,c6402a0c-f203-4321-8aeb-47a4b020ae36,3,2026-06-30 03:13:46.373399+00,CONFIRMED,2026-06-30 03:13:01.380352+00,2026-06-30 03:13:01.845239+00,,
0d4af45a-22be-451a-99f4-07d87e4b9d2a,5470346e-dbc7-48b0-9709-3641a77efe28,5025d8c1-2770-4421-847f-860f030bcc04,1,2026-06-30 03:13:46.390114+00,CONFIRMED,2026-06-30 03:13:01.396372+00,2026-06-30 03:13:01.867437+00,,
fa400a04-10bb-4907-8be7-50e72059b91e,5470346e-dbc7-48b0-9709-3641a77efe28,bd182961-37d1-45ce-bc2b-64f3b5483e4b,2,2026-06-30 03:13:46.404657+00,CONFIRMED,2026-06-30 03:13:01.410261+00,2026-06-30 03:13:02.009277+00,,
3605fb71-fc5c-474a-844e-f3c337094a37,5470346e-dbc7-48b0-9709-3641a77efe28,7bdaac5e-5559-42f6-b595-7d2b938e08a3,3,2026-06-30 03:13:46.418478+00,CONFIRMED,2026-06-30 03:13:01.423945+00,2026-06-30 03:13:02.034882+00,,
5d5bf274-f37a-428d-ad15-5f3399c347d3,5470346e-dbc7-48b0-9709-3641a77efe28,3e34ff2c-80da-4f4a-8ede-fe3537414a34,2,2026-06-30 03:13:46.431989+00,CONFIRMED,2026-06-30 03:13:01.437628+00,2026-06-30 03:13:02.036471+00,,
66143ab1-32a4-4dbc-8a80-8bda8a0d8b47,5470346e-dbc7-48b0-9709-3641a77efe28,5944f6f5-7dc8-4804-9455-2c84d0d0abdb,2,2026-06-30 03:13:46.445681+00,CONFIRMED,2026-06-30 03:13:01.451593+00,2026-06-30 03:13:02.046761+00,,
990deac0-8417-4d7b-a000-f230da220ee5,5470346e-dbc7-48b0-9709-3641a77efe28,c042d051-c7ae-44f9-86a3-51b14019b2c9,2,2026-06-30 03:13:46.460107+00,CONFIRMED,2026-06-30 03:13:01.466149+00,2026-06-30 03:13:02.05317+00,,
9c0b5a8f-6d24-430c-b17a-511ba8ee860b,5470346e-dbc7-48b0-9709-3641a77efe28,31c8a3c4-9d53-48db-9cf8-40f2c19f7984,1,2026-06-30 03:13:47.481042+00,CONFIRMED,2026-06-30 03:13:02.48655+00,2026-06-30 03:13:03.138581+00,,
b0aa721a-b0fa-449d-b08b-f98162c3f353,5470346e-dbc7-48b0-9709-3641a77efe28,30673b12-7246-408d-b4fc-a1ee5ed44bc6,3,2026-06-30 03:13:47.504003+00,CONFIRMED,2026-06-30 03:13:02.511967+00,2026-06-30 03:13:03.140117+00,,
a3625c60-6399-49a3-a016-74b810ed451b,5470346e-dbc7-48b0-9709-3641a77efe28,a1f693af-edcf-430f-98f9-ecbe78834998,1,2026-06-30 03:13:47.621157+00,CONFIRMED,2026-06-30 03:13:02.626116+00,2026-06-30 03:13:03.145441+00,,
971f4c07-cf39-4b7b-aab1-90e0ed529109,5470346e-dbc7-48b0-9709-3641a77efe28,c520cf61-a5f1-4352-888c-877629685f58,1,2026-06-30 03:13:47.521652+00,CONFIRMED,2026-06-30 03:13:02.532563+00,2026-06-30 03:13:03.143373+00,,
75ccc31c-10d4-4165-adaa-b662a63eac6a,5470346e-dbc7-48b0-9709-3641a77efe28,bf45d0e3-bb41-488b-bc3f-3e39a1af9e51,3,2026-06-30 03:13:47.688587+00,CONFIRMED,2026-06-30 03:13:02.693956+00,2026-06-30 03:13:03.206419+00,,
01b362ae-85eb-4119-a187-10f73c00dc5d,5470346e-dbc7-48b0-9709-3641a77efe28,33e53934-244a-43d0-ad50-4815b634efd6,2,2026-06-30 03:13:47.701697+00,CONFIRMED,2026-06-30 03:13:02.707315+00,2026-06-30 03:13:03.212877+00,,
7c89cb41-a84f-4ca8-b07d-e75136e83838,5470346e-dbc7-48b0-9709-3641a77efe28,7c7dc43a-dcda-42dc-a540-db03df61dd9d,3,2026-06-30 03:13:47.71503+00,CONFIRMED,2026-06-30 03:13:02.719141+00,2026-06-30 03:13:03.248691+00,,
dab4b56c-5e48-41a2-91c8-5d81a346fda4,5470346e-dbc7-48b0-9709-3641a77efe28,7892b964-b4a3-4e3e-b84d-fd5853adb1e4,3,2026-06-30 03:13:47.742293+00,CONFIRMED,2026-06-30 03:13:02.747602+00,2026-06-30 03:13:03.263673+00,,
56f7ef22-cf27-449e-80bc-8bf09b9b7b4b,5470346e-dbc7-48b0-9709-3641a77efe28,cdac2b0d-d049-4d38-a24a-0746e1396aa4,1,2026-06-30 03:13:47.727242+00,CONFIRMED,2026-06-30 03:13:02.732963+00,2026-06-30 03:13:03.266077+00,,
b64beffc-0689-4a0d-9dbc-178f050086e8,5470346e-dbc7-48b0-9709-3641a77efe28,91bae139-5acd-474e-8988-a2a2ae3ad6ad,1,2026-06-30 03:13:47.755072+00,CONFIRMED,2026-06-30 03:13:02.759659+00,2026-06-30 03:13:03.276284+00,,
e73f99e1-2d95-4317-bf18-c86d863bf404,5470346e-dbc7-48b0-9709-3641a77efe28,59bd9450-aab6-4d58-901b-b698dd7051b8,3,2026-06-30 03:13:47.767861+00,CONFIRMED,2026-06-30 03:13:02.773767+00,2026-06-30 03:13:03.304875+00,,
