id,reservation_id,entry_id,state,occurred_at,acknowledged_at
03abf921-43ea-4e26-935e-2c3b685bd37e,741fc978-2fc1-4a01-b232-505f58ac2471,11d86128-7c9e-444e-817c-8d469141a21f,CONFIRMED,2026-06-30 03:24:13.01792+00,2026-06-30 03:24:13.735381+00
a6804d2d-9576-45c1-96ac-f0fbc9f1c74a,10220bcc-262d-4c7d-8ed3-850be3f4b8e9,89f05bf7-cf67-4c2b-8b6b-f7eb7d0ed898,CONFIRMED,2026-06-30 03:24:13.379521+00,2026-06-30 03:24:13.736382+00
0a4f72c3-f4ee-4b3e-93b7-fa8cc27efa65,fbea6565-0d24-49d7-a4af-67bb798b9002,8f12a443-dbe3-4cf1-9886-b880a0098adb,CONFIRMED,2026-06-30 03:24:14.085593+00,2026-06-30 03:24:14.771367+00
6509f6f1-9932-4e86-be28-f99ea958ed1d,a2e7c05c-f1f2-48af-a2ad-aedc58329936,bc27f1d3-bae3-462f-b810-baf59887bf5c,CONFIRMED,2026-06-30 03:24:14.121608+00,2026-06-30 03:24:14.772202+00
3b643e49-0320-4873-bd0c-8accda31907a,e92fe1d9-3cac-40d7-98c4-b978ceaa5133,79351222-9fe9-4171-b0fb-c7b28c3ef2fd,CONFIRMED,2026-06-30 03:24:14.428674+00,2026-06-30 03:24:14.772709+00
58e9e594-7d3f-411b-aeac-2efc1670ae3b,b4893680-f89c-4df8-81d8-b103ab5e0c0d,ab207b93-24ca-45d9-9963-ec3792012772,CONFIRMED,2026-06-30 03:24:14.505696+00,2026-06-30 03:24:14.773227+00
ceba5111-f5cd-41a3-aede-d79dc9a29de2,9a26fa74-f3f5-40f8-80e0-d4f06e6f446c,20c27d4f-f1b1-4157-8c14-5d5dcb91c393,CONFIRMED,2026-06-30 03:24:14.763028+00,2026-06-30 03:24:15.798386+00
90517fed-1b36-459a-8385-ddd827cf1d79,c20d7f73-46b7-42a5-9ebf-a6947a18739a,879004ae-e2b7-4760-b543-b2b4b91f8583,CONFIRMED,2026-06-30 03:24:15.142592+00,2026-06-30 03:24:15.799251+00
48be06c2-b6f4-430c-9b0f-f865f1301687,413276aa-d19d-4ac2-8beb-776ce55bfd09,661cd11f-71e0-4657-9985-0cc3de5933ff,CONFIRMED,2026-06-30 03:24:15.167401+00,2026-06-30 03:24:15.799693+00
b136b713-ee42-4d25-9398-6b96e9a3f11d,0b7a3a6b-6f0d-4629-9d98-449fa4cf0dcb,c84ee6b6-ee72-4db4-818e-91b216a0da5e,CONFIRMED,2026-06-30 03:24:15.259237+00,2026-06-30 03:24:15.800112+00
3cb95b6a-74a6-4297-90e2-4edd07397838,7a65a84a-d605-4136-9c4b-c5bcc73954cc,a1767489-82bc-4433-a268-4a67358b8fe6,CONFIRMED,2026-06-30 03:24:15.480679+00,2026-06-30 03:24:15.800675+00
6f60375a-b45f-4559-8de9-9af14d4c5ec4,4845be6b-20f5-42d7-aa08-85c722255fa7,5e8f3782-4233-4d6d-8f6c-c760dd9e4c04,CONFIRMED,2026-06-30 03:24:15.563413+00,2026-06-30 03:24:15.800977+00
6160116d-c032-4571-8d71-2c8e72b6a1a7,8ceaa455-74f4-47f7-b740-58f0d030699e,54711584-ac5b-4baf-9764-0f452e0579a6,CONFIRMED,2026-06-30 03:24:15.639189+00,2026-06-30 03:24:15.801319+00
ed0a1756-1d72-451c-8d3c-ff90ad44ad30,3150422a-07c9-447a-bd46-024db65757f9,c496f5de-683d-42c5-aa4f-4d692e4370cd,CONFIRMED,2026-06-30 03:24:15.811575+00,2026-06-30 03:24:16.831665+00
a35a4048-230e-4418-8d58-a8be3caecdb2,4d7212ae-6103-4894-a638-faed774fa917,35a795b3-ea9a-45c8-a2ee-a8d79ca3a60d,CONFIRMED,2026-06-30 03:24:15.883333+00,2026-06-30 03:24:16.83247+00
d1802201-7388-4b72-878e-dcbef5e13cf1,9811fcbe-aa0b-466c-bb9b-d0f558b605cd,a946f225-8764-49da-94a3-bdabed4df1cb,CONFIRMED,2026-06-30 03:24:16.186179+00,2026-06-30 03:24:16.832883+00
03698a2a-65f0-407e-a8b0-cb61fdf8685c,713738d0-83c3-43d7-b2a7-80d27990ead6,9f00fe16-d991-41a7-9ed6-1e82ac8b656a,CONFIRMED,2026-06-30 03:24:16.212361+00,2026-06-30 03:24:16.833261+00
ac077f21-cd57-42f1-a1ed-f02a2ff48378,5fce30c0-8174-4a6d-8564-d6184d98142a,525cba69-b052-4a65-b786-e068da005e06,CONFIRMED,2026-06-30 03:24:16.302877+00,2026-06-30 03:24:16.833572+00
8292d70b-af60-47de-b15a-3c5cea03e365,616581ea-8e97-4dcd-b6bf-f3ec43ca4f39,81df2111-f48b-4ba7-9734-9bcdff3332e5,CONFIRMED,2026-06-30 03:24:16.402475+00,2026-06-30 03:24:16.834001+00
2b7ba953-0069-4063-a5e2-b8c4bb6a75a0,2cb221d6-fbfc-4f24-b494-531a6309bbcd,ffef5e56-6530-45f7-a3c6-dc784f3a99e3,CONFIRMED,2026-06-30 03:24:16.529293+00,2026-06-30 03:24:16.834296+00
15b52890-169e-4056-822a-316493335027,a2eac779-c3b9-4b4b-99c4-4ea43bb7a3e2,dddbb766-ccab-4f9d-a94f-10d11d05a7d3,CONFIRMED,2026-06-30 03:24:16.614291+00,2026-06-30 03:24:16.834594+00
b6baa4eb-d007-4cf1-bb2f-2bac9a9fa4b4,82858b17-4fb5-428a-868f-584c454084a9,7668bcf1-b907-4b99-b3ab-5cae437351ae,CONFIRMED,2026-06-30 03:24:16.685367+00,2026-06-30 03:24:16.83483+00
1cea94c4-1ca3-4943-865a-6b02bf4be297,66fca550-e71c-4d55-8547-840c9873e632,e0c5e209-3fde-400d-8fea-fad234e4b2b3,CONFIRMED,2026-06-30 03:24:16.778282+00,2026-06-30 03:24:16.83507+00
