id,reservation_id,entry_id,state,occurred_at,acknowledged_at
1d0fe0af-6cea-44eb-ab6e-449322a89686,a30dfa2d-9bc8-4578-9c12-33cfcc55785a,e605dbdb-5b52-46da-b75e-486126e92392,CONFIRMED,2026-06-30 04:21:45.135769+00,2026-06-30 04:21:45.790224+00
3888e861-3b86-4bf8-8684-8fcb4b5ababa,876125fb-6aa7-44a8-b676-ed675a9c91a1,fa775f68-9565-4f0d-9e11-c51050b42fd7,CONFIRMED,2026-06-30 04:21:45.136156+00,2026-06-30 04:21:45.792502+00
75ee2106-f50e-4505-88c9-994e906440a5,f30f9d89-35d2-4b53-b06a-3c9f78c21344,a49fac08-f3e5-48bc-a271-ca40408b72df,CONFIRMED,2026-06-30 04:21:45.181058+00,2026-06-30 04:21:45.794065+00
359caa40-99cf-4c73-a836-ae9ee53fb098,6c8890bf-e078-4a7b-8157-3cfa11b0881c,1357eab9-374f-49e4-81d8-a8110d2d8837,CONFIRMED,2026-06-30 04:21:45.186632+00,2026-06-30 04:21:45.795511+00
7c89f4f4-cfe0-439f-acb3-9b40f5e3d000,2dd9eb96-152f-43b6-b58a-8db141b64477,ea46b6a9-2fb6-42d5-9cc2-7f75c669463d,CONFIRMED,2026-06-30 04:21:46.141674+00,2026-06-30 04:21:46.893076+00
b48df296-54b1-47eb-8038-e253900eae17,85ac52a3-d0e0-4079-819d-db4db3270bb1,6e9c04fb-c56c-4474-9e6a-8e817d056034,CONFIRMED,2026-06-30 04:21:46.1637+00,2026-06-30 04:21:46.89541+00
9a29203f-da24-44aa-bea5-128e47fb1211,1801c5db-d544-48c1-ba28-9f6aa8a64ab6,67bc2578-9c03-4b0b-ab08-4f0a211b7d3a,CONFIRMED,2026-06-30 04:21:46.175987+00,2026-06-30 04:21:46.898706+00
b58fd2a8-4661-4116-bb68-6f52c4acb635,ee249723-6c02-4020-bc55-2a47397f9a93,41c8439d-1d74-4484-afb3-b1b576c273db,CONFIRMED,2026-06-30 04:21:46.19602+00,2026-06-30 04:21:46.900961+00
24c06f40-c9a5-4557-bcbb-a44887a3ade8,eb462a2a-ca0f-4d17-8331-f5902e8ac40e,5ead1023-ac71-4eee-b9ce-6b06df156ea1,CONFIRMED,2026-06-30 04:21:46.232468+00,2026-06-30 04:21:46.902587+00
2b3807e6-bd88-40bc-b795-63ac7456bf9b,9d250ad0-c29c-4da1-ac03-24361aa2d869,3ede70ac-7529-4a13-84d0-4566e92d3ce0,CONFIRMED,2026-06-30 04:21:46.27798+00,2026-06-30 04:21:46.904163+00
820163c1-ee53-417c-b2be-b92a4b01db5f,e180ef68-c4d8-41e0-a396-5a1b952331d9,bad2ea28-8110-4fa5-b014-d19b50e1a287,CONFIRMED,2026-06-30 04:21:47.392246+00,2026-06-30 04:21:48.137428+00
76fb2885-3a28-4215-ad19-4af6ae685a3e,0ada08fb-22c5-431e-bd06-3bc70cc31af2,ab76cb95-e3d5-43da-980b-e7db16b2584d,CONFIRMED,2026-06-30 04:21:47.430587+00,2026-06-30 04:21:48.138859+00
9d59f36b-9eb0-4808-989e-a32e85065244,a4c1a4c0-75bb-4a28-a10d-8b5eaba15e89,27a6c390-a182-470a-ad06-60a507e75d9c,CONFIRMED,2026-06-30 04:21:47.433965+00,2026-06-30 04:21:48.139707+00
49103d09-dcbb-4114-ae64-69ab9f16284a,641caf14-9bb9-4c31-9d69-b6c33eed286c,2c7152ea-f234-4354-a16e-0f43f39be40c,CONFIRMED,2026-06-30 04:21:47.486517+00,2026-06-30 04:21:48.140664+00
