id,reservation_id,entry_id,state,occurred_at,acknowledged_at
72f8b5bf-9eb8-4c97-9db5-ffc195462047,b239b250-e4de-40ac-9bbf-e01bfdd4f86c,0d919e8e-3d52-4c5e-9172-9be4dd927a7b,CONFIRMED,2026-06-30 02:42:38.9672+00,2026-06-30 02:42:39.112759+00
a4220035-e01c-4fa0-a8f6-9f63b4bb0000,2213d7c5-143b-41b3-9d93-087504a9e8a5,f267e04d-4c96-4eb2-88b5-0d9c0f7ebb3f,CONFIRMED,2026-06-30 02:42:38.967346+00,2026-06-30 02:42:39.113347+00
86162e34-3852-405a-b10b-21d0da81c20b,34a40454-c290-496a-b1f2-533dc3151f37,f926fb12-f142-43a5-97fd-f32fd43fb890,CONFIRMED,2026-06-30 02:42:38.972097+00,2026-06-30 02:42:39.113713+00
c55f15a6-3fc3-4efa-8d66-677144088a77,1799408c-535a-4196-ab75-639101f5d817,93dac81e-4efa-4049-95ca-4a5793d7aa70,CONFIRMED,2026-06-30 02:42:38.967911+00,2026-06-30 02:42:40.157774+00
14ceb55a-25d9-4e96-9448-b7e405ddb0b1,df0937c1-f29b-4f10-8a16-812844b1e4f4,a3458364-0b5b-4ee8-8ce1-7384031fa00b,CONFIRMED,2026-06-30 02:42:38.96809+00,2026-06-30 02:42:40.158783+00
f1afa781-397e-44bf-b53c-e0d3162daca1,470e1190-a750-484a-8e02-c62aeeb02c89,7c97ef4c-6bfd-4ec2-9aef-218d774cb7e2,CONFIRMED,2026-06-30 02:42:38.968175+00,2026-06-30 02:42:40.159201+00
cacba1b0-76bc-4842-851f-ec35a259d268,751fb86b-0299-4feb-8a24-78cd71d84fa6,d30d5a33-d7e7-402b-af1c-19637ceefd12,CONFIRMED,2026-06-30 02:42:38.968665+00,2026-06-30 02:42:40.159641+00
d4a298a1-410b-46b6-bf03-692d97335602,b499a5fe-2fc2-4500-9722-5b35debbb1cf,66f4e19e-cfa2-4ad7-abaf-2da09fd141d0,CONFIRMED,2026-06-30 02:42:38.969974+00,2026-06-30 02:42:40.16003+00
eedbdd68-952b-4301-8627-5633038c8534,a018d7d9-4bf1-4c1a-a7fa-1d64f9ab3362,f3863bb2-092e-47eb-9f12-ad83d0a1ca00,CONFIRMED,2026-06-30 02:42:38.969974+00,2026-06-30 02:42:40.160517+00
50f503c7-af63-4bc9-adc4-bc7164870d84,63242479-a600-495a-8b9b-1396231a5e6f,6a170e38-6ec6-47c3-8069-43b19edd88b1,CONFIRMED,2026-06-30 02:42:38.971709+00,2026-06-30 02:42:40.160977+00
48aab550-9b6f-41b7-9182-d6a6224b3b57,1abccf08-753e-4a37-a241-3687e593beb3,d70ee8e3-aff3-4747-aaca-ea90f2872e8d,CONFIRMED,2026-06-30 02:42:38.994617+00,2026-06-30 02:42:40.161374+00
8e217863-3498-4b80-aa86-9bc79b24e158,531fd3ed-24f8-47ae-850a-73e9a51ede47,a4208951-3c1c-4198-afa4-bba5e62fc28a,CONFIRMED,2026-06-30 02:42:39.000898+00,2026-06-30 02:42:40.161844+00
35144f61-3542-4abb-aacf-47bd0f3a5de3,edb2647f-a831-49e8-9d55-03075b42c863,782fb0f5-0655-4bfe-abe4-7698aab466af,CONFIRMED,2026-06-30 02:42:39.009185+00,2026-06-30 02:42:40.162367+00
c607e90c-466e-4325-9f7b-585cc4529644,865bde15-3171-4ecf-8d93-bc7e7d6a6c61,6fad53bf-8245-4346-b452-308a02eff306,CONFIRMED,2026-06-30 02:42:39.015745+00,2026-06-30 02:42:40.162748+00
fc0a0e8b-6167-4a08-8fb9-4ac0f2003b5c,9d8e3eb2-49b8-4325-8427-313e976086b9,709541c0-d752-4a02-8575-8ca2ad3e6c31,CONFIRMED,2026-06-30 02:42:39.024464+00,2026-06-30 02:42:40.163178+00
f768bccf-9321-4702-9b48-6ffeb1ecc77f,78737273-c381-47f2-babd-60f5e41ba592,1ddcac5e-f588-41b6-a654-f8d5e7d31ebb,CONFIRMED,2026-06-30 02:42:39.028433+00,2026-06-30 02:42:40.163576+00
e4d9b9b1-c08b-4e96-93d0-2f9449c2300a,b7df917c-db53-48bb-aede-d6ca31751f82,622031b0-6c0c-4e01-a6a0-016e0a0e8d5a,CONFIRMED,2026-06-30 02:42:39.036845+00,2026-06-30 02:42:40.163979+00
fab3f6ab-50b2-44de-b066-2889f6c228d4,c7e3114e-3193-4721-9c3f-d3600934d73e,a2cc08be-e780-4c10-8bec-28365c596bce,CONFIRMED,2026-06-30 02:42:39.043866+00,2026-06-30 02:42:40.16439+00
39db293e-f5d2-40fa-a7a2-2e9da2dcd4c9,1b2d119a-4aa4-473a-b1ae-5448c4c645ce,770c22e4-cd15-48ef-9bd8-e0cb2029ae68,CONFIRMED,2026-06-30 02:42:39.089005+00,2026-06-30 02:42:40.164794+00
da193e90-9041-467d-b576-1323dee0ab2b,ce4015a5-f4f1-43f1-98f6-dd8ee32bded0,2e968adc-89c9-4ec1-bd10-fb9c76962504,CONFIRMED,2026-06-30 02:42:39.0916+00,2026-06-30 02:42:40.165276+00
62f45218-087a-4c7e-a203-ea08c4144311,4aff1b3a-a1bb-44f0-bf31-9e706da74f68,3ce0fdce-43ab-479e-bc97-550159c5d4e7,CONFIRMED,2026-06-30 02:42:39.969958+00,2026-06-30 02:42:40.165627+00
8ef5148a-5505-4b41-a272-26df796a4cd5,87fe9cc6-5033-45d6-acad-7257a8a78b64,8131b640-f0e8-4c9d-9a07-d7bfab9eddcb,CONFIRMED,2026-06-30 02:42:39.971263+00,2026-06-30 02:42:40.166045+00
94f05363-836a-404b-951d-466e342eeb11,02bd698a-3d6d-4f55-9cf3-d79d86148dc4,136ea6d6-5d47-4f7a-b886-ea66a9b9aae9,CONFIRMED,2026-06-30 02:42:39.97258+00,2026-06-30 02:42:40.166785+00
6734931e-593f-486c-8b8f-f4b759a7aade,39bc815b-3176-4423-ae6b-d6942a45b751,2e522a5f-885f-417e-9e06-fd6125283ee9,CONFIRMED,2026-06-30 02:42:39.97455+00,2026-06-30 02:42:40.167142+00
3c9b499b-5956-469d-a630-d269475d1a5e,f6f80a4d-046f-48d4-b622-c2a3edba663c,9f8455f8-aa51-4d42-ae8b-55d451603508,CONFIRMED,2026-06-30 02:42:39.978459+00,2026-06-30 02:42:40.167418+00
efbe504c-0e3a-4059-b52d-1ddb670fa557,0671d8ee-fbfa-4084-89e6-e4ededcb5b3d,fa0c3e21-7200-4b92-bebe-c8c8c7447ab9,CONFIRMED,2026-06-30 02:42:40.049224+00,2026-06-30 02:42:40.167748+00
3ed13c91-f006-4334-80d2-c070ea752eb5,f6b060a8-21a7-4ba4-a2f5-a6d58e0e35fe,102a27e8-d2a2-4f9d-8cb8-52787cf0f150,CONFIRMED,2026-06-30 02:42:40.049361+00,2026-06-30 02:42:40.168101+00
7d6b3f2d-fa54-4b34-a583-6ec83b9d521a,85546941-c325-4a00-bcd0-7603c71feb44,84057a37-32fd-495a-a684-a0896888fef5,CONFIRMED,2026-06-30 02:42:40.075394+00,2026-06-30 02:42:40.168511+00
f159acb8-8b26-4c7f-badc-f61a87f8539f,e4c8fefe-2b82-4be9-8086-e51fd47c3e58,fb2b1972-be6c-4bcd-8641-a2f8a1dd2941,CONFIRMED,2026-06-30 02:42:40.078334+00,2026-06-30 02:42:40.168847+00
7c3ba759-7996-4af1-b6b4-628f9fc69ad7,ceea5591-0ce0-45e9-815a-b90c520278a7,33d2ecdc-c709-4ee2-a6b6-894fdeb12d9a,CONFIRMED,2026-06-30 02:42:40.081661+00,2026-06-30 02:42:40.169237+00
7ad9b713-879d-4592-b515-d7bc1ffd6912,de4d599b-338b-4f32-97b6-28c414d94a9d,f94b988a-a5c4-48b1-95e6-9061232187c8,CONFIRMED,2026-06-30 02:42:40.082402+00,2026-06-30 02:42:40.169644+00
002d03e7-9a32-47bb-98fe-4e588293cbf1,e7b04070-cee8-4b82-a8d9-3593c404636a,08bfaffa-fdab-4aa8-a122-3688e996958b,CONFIRMED,2026-06-30 02:42:40.082792+00,2026-06-30 02:42:40.170031+00
856db2f8-89c3-42aa-8c7b-c98329e6c844,15a162d2-a458-4113-9471-3ffd1a6b12e4,127c9b05-eaef-4181-b3aa-3dbc74784f9e,CONFIRMED,2026-06-30 02:42:40.078567+00,2026-06-30 02:42:41.183719+00
74eb080e-cc9e-4a01-9bb5-95531927e737,2058f22b-85c8-49e4-9ccd-b69395fb3639,1737c0ca-551c-4ae9-b706-7fd3f561bf20,CONFIRMED,2026-06-30 02:42:40.080157+00,2026-06-30 02:42:41.184088+00
8180d207-e2b6-4eda-8eb5-c3f1f2ada56b,142f0b96-20b2-4f8d-8fd1-b91889528457,4a6dfdb7-005c-4530-aa60-2bce11b84507,CONFIRMED,2026-06-30 02:42:40.080339+00,2026-06-30 02:42:41.184355+00
