id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
a3bc9082-f7c7-4843-9e13-dd726d74d1c9,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,9527b673-6769-4c24-89fc-e5a9a6b07d05,3,2026-06-30 03:32:26.600326+00,CONFIRMED,2026-06-30 03:31:41.612884+00,2026-06-30 03:31:42.406167+00,,
326c67bf-9c88-44e8-ba0b-ff1a4fbdc7d7,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,5db0fd1d-278b-43a0-bac9-eca5ebe5bcf3,2,2026-06-30 03:32:27.648549+00,CONFIRMED,2026-06-30 03:31:42.65334+00,2026-06-30 03:31:42.764837+00,,
480d339f-6d84-4d1a-b0b1-5451545e9ba4,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,6704aba3-7f71-40b3-a044-f37bb8490f29,3,2026-06-30 03:32:27.661481+00,CONFIRMED,2026-06-30 03:31:42.666945+00,2026-06-30 03:31:43.1553+00,,
f2f1acae-fc23-48fb-b782-74f7c98fba4d,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,9e9b5fcb-28b0-4eed-9570-05ae83ea192f,1,2026-06-30 03:32:27.674175+00,CONFIRMED,2026-06-30 03:31:42.678348+00,2026-06-30 03:31:43.469103+00,,
59391ab3-dd64-4f4c-842f-47532ed531cb,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,4cb0d98a-a567-48e4-9a37-480c5e1e2643,1,2026-06-30 03:32:27.686095+00,CONFIRMED,2026-06-30 03:31:42.690297+00,2026-06-30 03:31:43.516798+00,,
76054edf-4fd3-4c83-b0ec-980f3d28ab45,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,8ae9ec54-3f80-4967-b4fd-49eb3ca5b555,3,2026-06-30 03:32:28.705233+00,CONFIRMED,2026-06-30 03:31:43.710088+00,2026-06-30 03:31:43.814513+00,,
acdcc2f5-e788-496c-be72-fa0dfb64da90,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,4a53e216-06f2-4f20-a107-5b836223a336,3,2026-06-30 03:32:28.718132+00,CONFIRMED,2026-06-30 03:31:43.722429+00,2026-06-30 03:31:43.898461+00,,
1d99ecec-106f-456b-9dbf-4e463088cad1,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,f972b985-3202-43c6-9b8d-ab020ce7ca2d,3,2026-06-30 03:32:28.72943+00,CONFIRMED,2026-06-30 03:31:43.734205+00,2026-06-30 03:31:44.214794+00,,
3ee569e8-bf82-49d6-b45f-c7560eddc314,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,17d7e2ad-c406-4e28-a96c-691e6473c77e,2,2026-06-30 03:32:28.741203+00,CONFIRMED,2026-06-30 03:31:43.745429+00,2026-06-30 03:31:44.281857+00,,
6852936c-403b-4185-bcdc-7b53cd682766,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,94192303-0a79-49a3-a205-5b33288acf13,1,2026-06-30 03:32:28.751849+00,CONFIRMED,2026-06-30 03:31:43.75613+00,2026-06-30 03:31:44.518534+00,,
2a346a3d-950a-48e6-bd91-5e763f81c0b4,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,efc381d3-409d-4874-a8b0-c552a7ad78a9,2,2026-06-30 03:32:28.763133+00,CONFIRMED,2026-06-30 03:31:43.767541+00,2026-06-30 03:31:44.563309+00,,
06ef3a75-5792-48a5-98ff-fade748185f4,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,c626c1b8-c722-43f1-890d-72cbc467028b,2,2026-06-30 03:32:28.774013+00,CONFIRMED,2026-06-30 03:31:43.778302+00,2026-06-30 03:31:44.65478+00,,
47d916c3-2c7b-4d71-823e-8e038126e8ba,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,ba787d85-f8b8-4f5e-b0a2-bb83bac90d08,3,2026-06-30 03:32:29.807793+00,CONFIRMED,2026-06-30 03:31:44.812833+00,2026-06-30 03:31:44.945971+00,,
5e0f19c2-64dd-4eb8-abb8-a0d1f45b8f1d,64d8f22e-3858-4b7f-b139-c07ef32cb8bf,83e84bed-a02d-4c8d-a699-be46877a5883,1,2026-06-30 03:32:29.820185+00,CONFIRMED,2026-06-30 03:31:44.825112+00,2026-06-30 03:31:45.04368+00,,
