id,reservation_id,entry_id,state,occurred_at,acknowledged_at
02debdb3-5404-482d-a2bc-ce3de69f54d5,d14b9ee3-e398-4da4-b61f-51c229a5917c,c9334955-119f-4453-a9df-23027ffb7270,CONFIRMED,2026-06-30 03:12:13.014471+00,2026-06-30 03:12:13.889248+00
4b76fb00-5d4a-4cce-922c-5107302e44ec,9683672b-4782-4dcd-b3ae-717bbc038eb2,8dc4c10c-29bd-41c1-8514-09ab4bf3be7f,CONFIRMED,2026-06-30 03:10:12.945273+00,2026-06-30 03:10:13.272828+00
8af81572-1a3c-4372-b7cc-62ac6424340f,39df5079-bb20-4f5e-840e-9c3b6231a4c5,deb2ab94-9738-4bf6-aa27-d59b1c0b1510,CONFIRMED,2026-06-30 03:10:12.991124+00,2026-06-30 03:10:13.274764+00
a7358af2-5731-48d9-a006-8b16f5d08567,adedc591-c05f-4087-b38d-148db2e0e70a,481ea350-940b-437b-9356-2069cb6a8f94,CONFIRMED,2026-06-30 03:12:14.042824+00,2026-06-30 03:12:14.947826+00
24e4919e-e06a-4db8-9266-1804fd100a5a,5a8ab1df-f5ab-4336-b648-beb793520840,de6174ea-0e7c-4181-ae80-817f1e3b963f,CONFIRMED,2026-06-30 03:09:15.867114+00,2026-06-30 03:09:16.610327+00
3b92ab9f-73a7-409e-a898-8df389b21050,deaeaf97-78a8-4f4a-a147-89f59f3b7751,be6eff9f-3ffd-41b6-a1bd-3084d02ca623,CONFIRMED,2026-06-30 03:09:15.889641+00,2026-06-30 03:09:16.611435+00
75d4f5b9-361d-41b5-92d5-9fcba1cacef7,701925f9-bae8-475e-b313-967d4351427d,cbfdfbcf-6db3-4f3e-8175-c3fb46879c0d,CONFIRMED,2026-06-30 03:09:15.925048+00,2026-06-30 03:09:16.612061+00
9fc81618-8b50-4b08-a04d-c5bc26e6bdf4,831b73be-d946-4e5e-a12f-aef816012f93,d12fc0f5-e8f6-48fa-904d-6a30cb4eca75,CONFIRMED,2026-06-30 03:09:15.954885+00,2026-06-30 03:09:16.61264+00
807f4cea-32ab-41b4-96a7-dcf449db901b,a6dc839e-9661-4ad2-9116-900382715c58,4a467ceb-d9a0-4b63-9c2e-9fe56e4c1e49,CONFIRMED,2026-06-30 03:09:15.990425+00,2026-06-30 03:09:16.613092+00
41f52cfe-7aad-4f1f-82a1-4f9ec57d3d67,a244add7-ef0c-4be9-90c3-fe1571d81a9f,4d95e890-2033-482c-9b20-473924aeb00d,CONFIRMED,2026-06-30 03:09:16.02005+00,2026-06-30 03:09:16.613613+00
