id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
4309ae58-27af-4f8a-a77b-7fd811153430,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,c9325947-847e-4a90-aee3-cb95ae86d68e,1,2026-06-30 02:54:34.783174+00,CONFIRMED,2026-06-30 02:53:49.788367+00,2026-06-30 02:53:50.239663+00,,
4522e274-e808-48ef-b6d2-0b6b5c5f4d31,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,808184af-6e2d-4d69-96eb-5da916cf9520,2,2026-06-30 02:54:34.796222+00,CONFIRMED,2026-06-30 02:53:49.797709+00,2026-06-30 02:53:50.591435+00,,
2c9a327e-bd6e-49a5-9923-4e686ee8fbb5,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,41fac0a2-c00a-4eae-b3be-8d60378258d9,2,2026-06-30 02:54:35.822519+00,CONFIRMED,2026-06-30 02:53:50.825809+00,2026-06-30 02:53:50.979319+00,,
5b5f89bc-ac62-4be3-a84d-b110dba50788,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,044010c2-8882-4d33-83bd-17b229cbf5b8,2,2026-06-30 02:54:35.835814+00,CONFIRMED,2026-06-30 02:53:50.838762+00,2026-06-30 02:53:51.316874+00,,
3a5a5d15-8d61-4753-b28f-bb9b5c065c54,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,c9ff0314-e12f-4410-9f3e-560471df4b6d,2,2026-06-30 02:54:35.846816+00,CONFIRMED,2026-06-30 02:53:50.851788+00,2026-06-30 02:53:51.345855+00,,
49d6a6ba-fcac-4d74-adaf-280419d3273e,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,1d8e3c4b-30e7-4c0e-8b02-49768e46cec1,2,2026-06-30 02:54:35.859373+00,CONFIRMED,2026-06-30 02:53:50.862321+00,2026-06-30 02:53:51.662811+00,,
a13a8da8-94ba-43b1-b75d-2fb7b505390b,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,70a7c76a-67d2-4759-8ed9-f94f03c8ee3d,2,2026-06-30 02:54:35.868933+00,CONFIRMED,2026-06-30 02:53:50.870913+00,2026-06-30 02:53:51.741813+00,,
3b78a413-9975-4b7f-8bf2-7c0eeb8b8458,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,48185989-9a94-43ef-89d1-ca9ff3d9ef50,3,2026-06-30 02:54:36.890717+00,CONFIRMED,2026-06-30 02:53:51.892642+00,2026-06-30 02:53:52.05505+00,,
f08caa1f-db84-4e52-95c0-bc6708f16cd6,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,da87a58e-807b-4857-bfef-e95eaf557da7,2,2026-06-30 02:54:36.896156+00,CONFIRMED,2026-06-30 02:53:51.897662+00,2026-06-30 02:53:52.133785+00,,
4f4fb661-b05a-4b99-bd67-7dfba5ba95d1,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,0130e6e6-5fe5-4a0e-9930-01e192df5573,1,2026-06-30 02:54:36.900658+00,CONFIRMED,2026-06-30 02:53:51.902928+00,2026-06-30 02:53:52.387754+00,,
3c817efc-8181-4d0b-8a56-e089e90537f7,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,18ad67fb-aa74-45eb-81cf-4d09b9ef2f17,3,2026-06-30 02:54:36.906288+00,CONFIRMED,2026-06-30 02:53:51.908318+00,2026-06-30 02:53:52.415162+00,,
3ec421e4-f651-4d92-9022-f1113daa49d5,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,f93d5871-472b-4d75-96dd-3e0b4e1983ea,1,2026-06-30 02:54:36.912013+00,CONFIRMED,2026-06-30 02:53:51.913726+00,2026-06-30 02:53:52.48763+00,,
de45d3ac-eb3a-4982-8e49-541505737a7d,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,12c6c6bd-a8a4-4c3e-ba6c-abc368213af6,2,2026-06-30 02:54:36.917004+00,CONFIRMED,2026-06-30 02:53:51.918539+00,2026-06-30 02:53:52.723344+00,,
8ebd6e58-e629-4902-8d4e-f81b7af2b3ef,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,aeda43a2-24d5-45a7-923d-692cb9ce5b25,2,2026-06-30 02:54:36.923182+00,CONFIRMED,2026-06-30 02:53:51.924755+00,2026-06-30 02:53:52.806621+00,,
d5f15d10-918b-4d69-afef-15ab4d1c5a29,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,1359c231-7ab9-47b0-9d68-58368e3c97ff,3,2026-06-30 02:54:36.928835+00,CONFIRMED,2026-06-30 02:53:51.930357+00,2026-06-30 02:53:52.870086+00,,
8cfa3af9-6d66-4e3e-9133-7eacc7ca9680,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,46c5e61e-2b62-45cb-9493-272441acdfbc,2,2026-06-30 02:54:37.945868+00,CONFIRMED,2026-06-30 02:53:52.947711+00,2026-06-30 02:53:53.113048+00,,
ea9e6779-0ebd-424c-b9e0-f8ca54b3832a,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,c60e87dc-ac2f-47f1-a9ff-6fbcdff66911,3,2026-06-30 02:54:37.952272+00,CONFIRMED,2026-06-30 02:53:52.953906+00,2026-06-30 02:53:53.195215+00,,
4d629fdb-5573-495a-9523-a77573d62edc,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,e09bedbe-d8e5-401a-8471-f6a9f5b680c4,3,2026-06-30 02:54:37.959343+00,CONFIRMED,2026-06-30 02:53:52.960823+00,2026-06-30 02:53:53.247058+00,,
46c644cf-4d7d-49c8-a359-7dd0fbb74e8a,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,17b2504e-1c45-41c1-9d2c-824a6af9b4b1,2,2026-06-30 02:54:37.964177+00,CONFIRMED,2026-06-30 02:53:52.966168+00,2026-06-30 02:53:53.438348+00,,
85622288-63fe-42dd-b5d9-8fc3fdb41c2a,c4900d1c-4d5b-4bd2-afe2-8dd32f34feb4,a338270f-8e6c-4bac-88ef-7107493ea6ec,2,2026-06-30 02:54:37.9703+00,CONFIRMED,2026-06-30 02:53:52.97187+00,2026-06-30 02:53:53.469085+00,,
