timestamp,container_id,name,cpu_percent,cpu_cores,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,block_read_bytes,block_write_bytes,pids,raw
2026-06-30T04:08:49.763773+00:00,e206965f7a56,tcc-bes-g2-spike-run3-grafana-1,0.1,0.001,61289267.2,16503411834.88,0.37,25300.0,4690.0,0.0,23900000.0,27,"{""BlockIO"": ""0B / 23.9MB"", ""CPUPerc"": ""0.10%"", ""Container"": ""e206965f7a56"", ""ID"": ""e206965f7a56"", ""MemPerc"": ""0.37%"", ""MemUsage"": ""58.45MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-grafana-1"", ""NetIO"": ""25.3kB / 4.69kB"", ""PIDs"": ""27""}"
2026-06-30T04:08:49.763773+00:00,876bacc32470,tcc-bes-g2-spike-run3-prometheus-1,0.22,0.0022,26214400.0,16503411834.88,0.16,79400.0,3440.0,0.0,8189.999999999999,18,"{""BlockIO"": ""0B / 8.19kB"", ""CPUPerc"": ""0.22%"", ""Container"": ""876bacc32470"", ""ID"": ""876bacc32470"", ""MemPerc"": ""0.16%"", ""MemUsage"": ""25MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-prometheus-1"", ""NetIO"": ""79.4kB / 3.44kB"", ""PIDs"": ""18""}"
2026-06-30T04:08:49.763773+00:00,4cbf748131c0,tcc-bes-g2-spike-run3-api-1,3.61,0.0361,253965107.2,16503411834.88,1.54,43100.0,89600.0,0.0,69600.0,65,"{""BlockIO"": ""0B / 69.6kB"", ""CPUPerc"": ""3.61%"", ""Container"": ""4cbf748131c0"", ""ID"": ""4cbf748131c0"", ""MemPerc"": ""1.54%"", ""MemUsage"": ""242.2MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-api-1"", ""NetIO"": ""43.1kB / 89.6kB"", ""PIDs"": ""65""}"
2026-06-30T04:08:49.763773+00:00,455f7c73555c,tcc-bes-g2-spike-run3-queue-management-service-1,1.44,0.0144,254174822.4,16503411834.88,1.54,33500.0,35100.0,0.0,49200.0,56,"{""BlockIO"": ""0B / 49.2kB"", ""CPUPerc"": ""1.44%"", ""Container"": ""455f7c73555c"", ""ID"": ""455f7c73555c"", ""MemPerc"": ""1.54%"", ""MemUsage"": ""242.4MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-queue-management-service-1"", ""NetIO"": ""33.5kB / 35.1kB"", ""PIDs"": ""56""}"
2026-06-30T04:08:49.763773+00:00,a76cec41fd33,tcc-bes-g2-spike-run3-reservation-service-1,9.57,0.09570000000000001,238760755.2,16503411834.88,1.45,55100.0,102000.0,0.0,65500.0,57,"{""BlockIO"": ""0B / 65.5kB"", ""CPUPerc"": ""9.57%"", ""Container"": ""a76cec41fd33"", ""ID"": ""a76cec41fd33"", ""MemPerc"": ""1.45%"", ""MemUsage"": ""227.7MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-reservation-service-1"", ""NetIO"": ""55.1kB / 102kB"", ""PIDs"": ""57""}"
2026-06-30T04:08:49.763773+00:00,dc02ef1a767e,tcc-bes-g2-spike-run3-reservation-postgres-1,0.26,0.0026,51086622.72,16503411834.88,0.31,41800.0,30000.0,0.0,53100000.0,16,"{""BlockIO"": ""0B / 53.1MB"", ""CPUPerc"": ""0.26%"", ""Container"": ""dc02ef1a767e"", ""ID"": ""dc02ef1a767e"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.72MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-reservation-postgres-1"", ""NetIO"": ""41.8kB / 30kB"", ""PIDs"": ""16""}"
2026-06-30T04:08:49.763773+00:00,43236e4d69ea,tcc-bes-g2-spike-run3-queue-postgres-1,0.12,0.0012,50572820.48,16503411834.88,0.31,34100.0,25700.0,0.0,52900000.0,16,"{""BlockIO"": ""0B / 52.9MB"", ""CPUPerc"": ""0.12%"", ""Container"": ""43236e4d69ea"", ""ID"": ""43236e4d69ea"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.23MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-queue-postgres-1"", ""NetIO"": ""34.1kB / 25.7kB"", ""PIDs"": ""16""}"
2026-06-30T04:08:49.763773+00:00,c2d1e36ab947,tcc-bes-g2-spike-run3-residual-postgres-1,0.04,0.0004,50730106.88,16503411834.88,0.31,30000.0,22600.0,0.0,53000000.0,16,"{""BlockIO"": ""0B / 53MB"", ""CPUPerc"": ""0.04%"", ""Container"": ""c2d1e36ab947"", ""ID"": ""c2d1e36ab947"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.38MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-residual-postgres-1"", ""NetIO"": ""30kB / 22.6kB"", ""PIDs"": ""16""}"
2026-06-30T04:08:49.763773+00:00,432b5388d974,tcc-bes-g2-spike-run3-cadvisor-1,2.24,0.022400000000000003,22691184.64,16503411834.88,0.14,4080.0,21000.0,0.0,0.0,18,"{""BlockIO"": ""0B / 0B"", ""CPUPerc"": ""2.24%"", ""Container"": ""432b5388d974"", ""ID"": ""432b5388d974"", ""MemPerc"": ""0.14%"", ""MemUsage"": ""21.64MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-cadvisor-1"", ""NetIO"": ""4.08kB / 21kB"", ""PIDs"": ""18""}"
2026-06-30T04:08:54.059033+00:00,e206965f7a56,tcc-bes-g2-spike-run3-grafana-1,0.04,0.0004,61289267.2,16503411834.88,0.37,25500.0,4690.0,0.0,23900000.0,27,"{""BlockIO"": ""0B / 23.9MB"", ""CPUPerc"": ""0.04%"", ""Container"": ""e206965f7a56"", ""ID"": ""e206965f7a56"", ""MemPerc"": ""0.37%"", ""MemUsage"": ""58.45MiB / 15.37GiB"", ""Name"": ""tcc-bes-g2-spike-run3-grafana-1"", ""NetIO"": ""25.5kB / 4.69kB"", ""PIDs"": ""27""}"
