id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
66f268d0-c1ff-4ce7-8820-e6ee67d77937,e59be4d1-a8db-4e56-a363-8436cde20b74,6276077f-35ca-4a6d-98ab-65c4f3c07bc5,2,2026-06-30 03:53:22.181402+00,CONFIRMED,2026-06-30 03:52:37.244999+00,2026-06-30 03:52:38.324837+00,,
f7f2b880-5f76-48a5-a5a1-79247d5c6345,e59be4d1-a8db-4e56-a363-8436cde20b74,f0009f23-b6b7-4903-b511-d4e0650c3918,3,2026-06-30 03:53:22.416527+00,CONFIRMED,2026-06-30 03:52:37.427516+00,2026-06-30 03:52:38.334228+00,,
a1679a99-283d-4e71-b2b2-979b4b8b731c,e59be4d1-a8db-4e56-a363-8436cde20b74,8121862d-753a-474a-a785-49c1644d77d9,2,2026-06-30 03:53:22.470208+00,CONFIRMED,2026-06-30 03:52:37.480453+00,2026-06-30 03:52:38.325387+00,,
83129450-fcdd-48fd-af74-e734f6488412,e59be4d1-a8db-4e56-a363-8436cde20b74,cac6b3a5-0b02-4b84-bee8-4661272adcef,2,2026-06-30 03:53:22.389208+00,CONFIRMED,2026-06-30 03:52:37.400371+00,2026-06-30 03:52:38.33236+00,,
2343f2e2-91ba-4d3d-81b8-7d69706fcda9,e59be4d1-a8db-4e56-a363-8436cde20b74,cece49a2-099e-4ecb-8fa7-2050fb0cf5e0,2,2026-06-30 03:53:22.32566+00,CONFIRMED,2026-06-30 03:52:37.340391+00,2026-06-30 03:52:38.389569+00,,
1b226d70-fb6a-4f76-8cf1-81b24fbb39d5,e59be4d1-a8db-4e56-a363-8436cde20b74,6df4a268-b712-4b44-b424-caf1c5fac5ad,3,2026-06-30 03:53:22.572215+00,CONFIRMED,2026-06-30 03:52:37.585916+00,2026-06-30 03:52:38.377657+00,,
fe76c277-23a0-4ded-8738-00b6fe065a35,e59be4d1-a8db-4e56-a363-8436cde20b74,4e56b0c0-9206-47cd-8547-3019a51a4292,1,2026-06-30 03:53:22.441253+00,CONFIRMED,2026-06-30 03:52:37.453406+00,2026-06-30 03:52:38.381918+00,,
dcd00692-2e29-49fa-a363-2cdc8d3cf531,e59be4d1-a8db-4e56-a363-8436cde20b74,76ab42ad-7445-49d6-a544-1c899b66d264,1,2026-06-30 03:53:22.493271+00,CONFIRMED,2026-06-30 03:52:37.503702+00,2026-06-30 03:52:38.378767+00,,
d38ea250-2dd7-4045-92e8-5b48d3bed0ef,e59be4d1-a8db-4e56-a363-8436cde20b74,c01ae86c-08e9-4fa2-b851-8210a0df5e5d,1,2026-06-30 03:53:22.357308+00,CONFIRMED,2026-06-30 03:52:37.370008+00,2026-06-30 03:52:38.333473+00,,
fc4566c8-c05c-4c85-9f33-92569f1cf4b3,e59be4d1-a8db-4e56-a363-8436cde20b74,376aa0fa-ce47-4f5f-b7fc-88cfa6ddb305,1,2026-06-30 03:53:22.638333+00,CONFIRMED,2026-06-30 03:52:37.6507+00,2026-06-30 03:52:38.472247+00,,
