timestamp,container_id,name,cpu_percent,cpu_cores,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,block_read_bytes,block_write_bytes,pids,raw
2026-06-30T04:34:08.090473+00:00,65443790bde3,tcc-bes-g3-contention-run3-grafana-1,0.12,0.0012,61876469.76,16503411834.88,0.37,27100.0,4630.0,86000.0,23900000.0,22,"{""BlockIO"": ""86kB / 23.9MB"", ""CPUPerc"": ""0.12%"", ""Container"": ""65443790bde3"", ""ID"": ""65443790bde3"", ""MemPerc"": ""0.37%"", ""MemUsage"": ""59.01MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-grafana-1"", ""NetIO"": ""27.1kB / 4.63kB"", ""PIDs"": ""22""}"
2026-06-30T04:34:08.090473+00:00,9e919bf588f9,tcc-bes-g3-contention-run3-prometheus-1,0.33,0.0033,28563210.24,16503411834.88,0.17,227000.0,7990.0,233000.0,106000.0,18,"{""BlockIO"": ""233kB / 106kB"", ""CPUPerc"": ""0.33%"", ""Container"": ""9e919bf588f9"", ""ID"": ""9e919bf588f9"", ""MemPerc"": ""0.17%"", ""MemUsage"": ""27.24MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-prometheus-1"", ""NetIO"": ""227kB / 7.99kB"", ""PIDs"": ""18""}"
2026-06-30T04:34:08.090473+00:00,1252f79c90fc,tcc-bes-g3-contention-run3-api-1,32.94,0.32939999999999997,245786214.4,16503411834.88,1.49,26400.0,49600.0,0.0,57300.0,61,"{""BlockIO"": ""0B / 57.3kB"", ""CPUPerc"": ""32.94%"", ""Container"": ""1252f79c90fc"", ""ID"": ""1252f79c90fc"", ""MemPerc"": ""1.49%"", ""MemUsage"": ""234.4MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-api-1"", ""NetIO"": ""26.4kB / 49.6kB"", ""PIDs"": ""61""}"
2026-06-30T04:34:08.090473+00:00,1db28f2165c0,tcc-bes-g3-contention-run3-waiting-room-service-1,87.24,0.8724,247254220.8,16503411834.88,1.5,40800.0,88300.0,0.0,49200.0,66,"{""BlockIO"": ""0B / 49.2kB"", ""CPUPerc"": ""87.24%"", ""Container"": ""1db28f2165c0"", ""ID"": ""1db28f2165c0"", ""MemPerc"": ""1.50%"", ""MemUsage"": ""235.8MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-waiting-room-service-1"", ""NetIO"": ""40.8kB / 88.3kB"", ""PIDs"": ""66""}"
2026-06-30T04:34:08.090473+00:00,c27b49e6b150,tcc-bes-g3-contention-run3-queue-management-service-1,0.9,0.009000000000000001,248827084.8,16503411834.88,1.51,36700.0,60900.0,0.0,65500.0,56,"{""BlockIO"": ""0B / 65.5kB"", ""CPUPerc"": ""0.90%"", ""Container"": ""c27b49e6b150"", ""ID"": ""c27b49e6b150"", ""MemPerc"": ""1.51%"", ""MemUsage"": ""237.3MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-queue-management-service-1"", ""NetIO"": ""36.7kB / 60.9kB"", ""PIDs"": ""56""}"
2026-06-30T04:34:08.090473+00:00,945f3c396f34,tcc-bes-g3-contention-run3-reservation-service-1,10.48,0.1048,240123904.0,16503411834.88,1.45,58000.0,104000.0,0.0,73700.0,57,"{""BlockIO"": ""0B / 73.7kB"", ""CPUPerc"": ""10.48%"", ""Container"": ""945f3c396f34"", ""ID"": ""945f3c396f34"", ""MemPerc"": ""1.45%"", ""MemUsage"": ""229MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-reservation-service-1"", ""NetIO"": ""58kB / 104kB"", ""PIDs"": ""57""}"
2026-06-30T04:34:08.090473+00:00,804a77a5ba23,tcc-bes-g3-contention-run3-identity-service-1,10.31,0.10310000000000001,240543334.4,16503411834.88,1.46,26700.0,72000.0,0.0,65500.0,55,"{""BlockIO"": ""0B / 65.5kB"", ""CPUPerc"": ""10.31%"", ""Container"": ""804a77a5ba23"", ""ID"": ""804a77a5ba23"", ""MemPerc"": ""1.46%"", ""MemUsage"": ""229.4MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-identity-service-1"", ""NetIO"": ""26.7kB / 72kB"", ""PIDs"": ""55""}"
2026-06-30T04:34:08.090473+00:00,14ee1c8ed962,tcc-bes-g3-contention-run3-residual-postgres-1,0.05,0.0005,50163875.84,16503411834.88,0.3,27800.0,21400.0,0.0,52700000.0,16,"{""BlockIO"": ""0B / 52.7MB"", ""CPUPerc"": ""0.05%"", ""Container"": ""14ee1c8ed962"", ""ID"": ""14ee1c8ed962"", ""MemPerc"": ""0.30%"", ""MemUsage"": ""47.84MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-residual-postgres-1"", ""NetIO"": ""27.8kB / 21.4kB"", ""PIDs"": ""16""}"
2026-06-30T04:34:08.090473+00:00,aa22e7b4f213,tcc-bes-g3-contention-run3-reservation-postgres-1,0.53,0.0053,50929336.32,16503411834.88,0.31,43600.0,30700.0,0.0,53100000.0,16,"{""BlockIO"": ""0B / 53.1MB"", ""CPUPerc"": ""0.53%"", ""Container"": ""aa22e7b4f213"", ""ID"": ""aa22e7b4f213"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.57MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-reservation-postgres-1"", ""NetIO"": ""43.6kB / 30.7kB"", ""PIDs"": ""16""}"
2026-06-30T04:34:08.090473+00:00,4d9e9f5dadda,tcc-bes-g3-contention-run3-identity-postgres-1,0.04,0.0004,50467962.88,16503411834.88,0.31,28400.0,21700.0,0.0,52900000.0,16,"{""BlockIO"": ""0B / 52.9MB"", ""CPUPerc"": ""0.04%"", ""Container"": ""4d9e9f5dadda"", ""ID"": ""4d9e9f5dadda"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.13MiB / 15.37GiB"", ""Name"": ""tcc-bes-g3-contention-run3-identity-postgres-1"", ""NetIO"": ""28.4kB / 21.7kB"", ""PIDs"": ""16""}"
