id,queue_id,resource_id,participant_hash,quantity,sequence,state,reservation_id,token_hash,created_at,hold_granted_at,terminal_at
9338a14a-47bd-4c8f-951c-efedfe414046,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,LgJ06cF2qvxLiWOY3EiJCpCXNrxh9O5p0fZRO54NEj8,2,1,CONFIRMED,02a1d605-033b-4856-80eb-36c0033b3c21,ifAhIKfFKqwCNRaJOGz4VvTZOxFhsE1o1zeW1U3nANk,2026-06-30 04:38:15.097342+00,2026-06-30 04:38:16.036585+00,2026-06-30 04:38:16.2488+00
81f2c7ad-4eea-4395-9977-cc4a84cd5c3d,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,nE3SN53PqlBVoIaHS1b66j8v1wSi2a-r6t93r4HIYhY,1,1015,UNFULFILLABLE,,wXYoEhbrTGbW5Ll0UTY7Y2NrzU8ACJCYF1PwRSARkUI,2026-06-30 04:39:05.111324+00,,2026-06-30 04:39:07.846375+00
22a3e7bc-c754-4d16-a601-e730c937ed52,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,LvJStwvHjQfbKrNs7BPmQAjIL3rDGFNTTqc4m9He2Q8,2,2,CONFIRMED,8f6c6862-958a-4eda-ac18-5f0e03135311,jugJ8Z9C7udwngV2yJNDUkSpFxrAfABN2JPi4TcF4oA,2026-06-30 04:38:15.436062+00,2026-06-30 04:38:16.051866+00,2026-06-30 04:38:16.541105+00
a5680e23-47de-4dc8-b316-4436752344d7,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,aBYV5bBQGrFrt-FCOYo4S7GLMA0lL2piKnL2WJd8Kzc,2,1041,UNFULFILLABLE,,DUmTWKMyZUp7DSymVKuk0f0JIYZqEXhUxqm2zxGEaOE,2026-06-30 04:39:06.088619+00,,2026-06-30 04:39:09.0826+00
716ba5d9-be7f-4de1-b9d1-99f630c3e3fc,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,gqiaW-YkohkrNbX0OSDprGkWAUdDmEoJCIJ8aKzVD1U,2,1048,UNFULFILLABLE,,q32iy1ll-rerEop5jX5muLFmaBH9CxqG8b36KKpe7LI,2026-06-30 04:39:06.352223+00,,2026-06-30 04:39:09.148934+00
5457cf16-fceb-4f4d-aadd-4fe42567f1ae,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,feGFoJpp2BxXomyZsfkYKt5k0QdkesMktX_nY9_azCo,1,3,CONFIRMED,8763c1c4-ce75-4a12-b38f-7a935470d94f,s7beGEJsGqu8-baC2GS_HV7L7A852SUAf0RVD9segfQ,2026-06-30 04:38:15.809433+00,2026-06-30 04:38:16.06554+00,2026-06-30 04:38:16.897134+00
8a40ace6-2341-4924-b4df-08f06aa04f98,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,R36ONl0P2tMSAxOUIS-R49yvlLh26ubPozL5Js0Yv6Y,1,1065,UNFULFILLABLE,,IcY85eUB9CK2k8Uff_m5Qwc9HT0TDzIDtR0qrd7HW8c,2026-06-30 04:39:07.03297+00,,2026-06-30 04:39:10.326749+00
2e892ee8-351f-4ccd-bba2-78193cc23b41,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,dIu9ZVUUD6_4aHOTLtw9unu_9-WGPwCndBLAoIhb8jA,1,1071,UNFULFILLABLE,,tfEfVzqhiZeNwyCWWUVb2fBx09WmXvZ2VTlQVodMQEg,2026-06-30 04:39:07.332621+00,,2026-06-30 04:39:10.376831+00
eca2df65-cfa5-4c25-aee2-56cf6bbfdc31,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,zWYZXXv_etLdA0FblGYqBQhZcKbwmt4BFzKMzJRg1gk,2,4,CONFIRMED,05c6c1c6-a3eb-4c81-bae8-45375b4c3c58,YI2ZkyCiEiwRne_pm7zSi8m72qyHvpSMo2pyC_wsEIs,2026-06-30 04:38:16.184035+00,2026-06-30 04:38:17.104795+00,2026-06-30 04:38:17.263362+00
37a260ec-fe44-4dcf-bc7d-c71412724fbf,a6e99540-3aaa-4339-ae0c-b91eae08c2a7,5557f3c3-9bff-42f4-973d-baf90679d5ca,cOy3Syrflt6B-bKGkWjMh7h1yrGEF8qlwsTzkdV64ys,1,5,CONFIRMED,6ddae5a5-c705-421b-90ea-fa26de1b1dd2,Gk7hgnv8saRJpkW8iGbzrQjStwSDHwMzaYETccjV97E,2026-06-30 04:38:16.298033+00,2026-06-30 04:38:17.117758+00,2026-06-30 04:38:17.377358+00
