timestamp,container_id,name,cpu_percent,cpu_cores,mem_usage_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,block_read_bytes,block_write_bytes,pids,raw
2026-06-30T03:27:56.223248+00:00,c8a558a5d7a3,tcc-bes-g1-spike-run2-grafana-1,0.05,0.0005,61320724.48,16503411834.88,0.37,25700.0,4630.0,24600.0,23900000.0,27,"{""BlockIO"": ""24.6kB / 23.9MB"", ""CPUPerc"": ""0.05%"", ""Container"": ""c8a558a5d7a3"", ""ID"": ""c8a558a5d7a3"", ""MemPerc"": ""0.37%"", ""MemUsage"": ""58.48MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-grafana-1"", ""NetIO"": ""25.7kB / 4.63kB"", ""PIDs"": ""27""}"
2026-06-30T03:27:56.223248+00:00,b7bbc193bbb9,tcc-bes-g1-spike-run2-prometheus-1,0.02,0.0002,25857884.16,16503411834.88,0.16,78400.0,3320.0,131000.0,65500.0,17,"{""BlockIO"": ""131kB / 65.5kB"", ""CPUPerc"": ""0.02%"", ""Container"": ""b7bbc193bbb9"", ""ID"": ""b7bbc193bbb9"", ""MemPerc"": ""0.16%"", ""MemUsage"": ""24.66MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-prometheus-1"", ""NetIO"": ""78.4kB / 3.32kB"", ""PIDs"": ""17""}"
2026-06-30T03:27:56.223248+00:00,aab41d6a0d38,tcc-bes-g1-spike-run2-api-1,2.08,0.0208,254594252.8,16503411834.88,1.54,41700.0,86900.0,0.0,32800.0,61,"{""BlockIO"": ""0B / 32.8kB"", ""CPUPerc"": ""2.08%"", ""Container"": ""aab41d6a0d38"", ""ID"": ""aab41d6a0d38"", ""MemPerc"": ""1.54%"", ""MemUsage"": ""242.8MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-api-1"", ""NetIO"": ""41.7kB / 86.9kB"", ""PIDs"": ""61""}"
2026-06-30T03:27:56.223248+00:00,52d6e1e9d43f,tcc-bes-g1-spike-run2-reservation-service-1,2.35,0.0235,233203302.4,16503411834.88,1.41,55200.0,77000.0,0.0,49200.0,56,"{""BlockIO"": ""0B / 49.2kB"", ""CPUPerc"": ""2.35%"", ""Container"": ""52d6e1e9d43f"", ""ID"": ""52d6e1e9d43f"", ""MemPerc"": ""1.41%"", ""MemUsage"": ""222.4MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-reservation-service-1"", ""NetIO"": ""55.2kB / 77kB"", ""PIDs"": ""56""}"
2026-06-30T03:27:56.223248+00:00,13da45470f77,tcc-bes-g1-spike-run2-reservation-postgres-1,0.1,0.001,50845450.24,16503411834.88,0.31,40700.0,29400.0,0.0,53100000.0,16,"{""BlockIO"": ""0B / 53.1MB"", ""CPUPerc"": ""0.10%"", ""Container"": ""13da45470f77"", ""ID"": ""13da45470f77"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.49MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-reservation-postgres-1"", ""NetIO"": ""40.7kB / 29.4kB"", ""PIDs"": ""16""}"
2026-06-30T03:27:56.223248+00:00,14c0c49abdd7,tcc-bes-g1-spike-run2-residual-postgres-1,0.07,0.0007000000000000001,51160023.04,16503411834.88,0.31,36200.0,26700.0,0.0,53200000.0,16,"{""BlockIO"": ""0B / 53.2MB"", ""CPUPerc"": ""0.07%"", ""Container"": ""14c0c49abdd7"", ""ID"": ""14c0c49abdd7"", ""MemPerc"": ""0.31%"", ""MemUsage"": ""48.79MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-residual-postgres-1"", ""NetIO"": ""36.2kB / 26.7kB"", ""PIDs"": ""16""}"
2026-06-30T03:27:56.223248+00:00,146da7a5d37c,tcc-bes-g1-spike-run2-cadvisor-1,0.96,0.0096,20677918.72,16503411834.88,0.13,3700.0,19700.0,0.0,0.0,18,"{""BlockIO"": ""0B / 0B"", ""CPUPerc"": ""0.96%"", ""Container"": ""146da7a5d37c"", ""ID"": ""146da7a5d37c"", ""MemPerc"": ""0.13%"", ""MemUsage"": ""19.72MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-cadvisor-1"", ""NetIO"": ""3.7kB / 19.7kB"", ""PIDs"": ""18""}"
2026-06-30T03:28:00.369948+00:00,c8a558a5d7a3,tcc-bes-g1-spike-run2-grafana-1,0.12,0.0012,61320724.48,16503411834.88,0.37,25800.0,4630.0,24600.0,23900000.0,27,"{""BlockIO"": ""24.6kB / 23.9MB"", ""CPUPerc"": ""0.12%"", ""Container"": ""c8a558a5d7a3"", ""ID"": ""c8a558a5d7a3"", ""MemPerc"": ""0.37%"", ""MemUsage"": ""58.48MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-grafana-1"", ""NetIO"": ""25.8kB / 4.63kB"", ""PIDs"": ""27""}"
2026-06-30T03:28:00.369948+00:00,b7bbc193bbb9,tcc-bes-g1-spike-run2-prometheus-1,0.01,0.0001,26193428.48,16503411834.88,0.16,98700.0,4130.0,131000.0,65500.0,17,"{""BlockIO"": ""131kB / 65.5kB"", ""CPUPerc"": ""0.01%"", ""Container"": ""b7bbc193bbb9"", ""ID"": ""b7bbc193bbb9"", ""MemPerc"": ""0.16%"", ""MemUsage"": ""24.98MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-prometheus-1"", ""NetIO"": ""98.7kB / 4.13kB"", ""PIDs"": ""17""}"
2026-06-30T03:28:00.369948+00:00,aab41d6a0d38,tcc-bes-g1-spike-run2-api-1,49.72,0.4972,265709158.4,16503411834.88,1.61,223000.0,312000.0,0.0,53200.0,62,"{""BlockIO"": ""0B / 53.2kB"", ""CPUPerc"": ""49.72%"", ""Container"": ""aab41d6a0d38"", ""ID"": ""aab41d6a0d38"", ""MemPerc"": ""1.61%"", ""MemUsage"": ""253.4MiB / 15.37GiB"", ""Name"": ""tcc-bes-g1-spike-run2-api-1"", ""NetIO"": ""223kB / 312kB"", ""PIDs"": ""62""}"
