id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
7944e3c6-5881-4203-ac8d-b4978fe24972,6d4b90e9-a650-4226-ba5f-dc218d9825f0,6be5a0c5-0b42-4035-9092-ecb29fe39f9e,3,2026-06-30 02:36:49.489983+00,CONFIRMED,2026-06-30 02:36:19.490442+00,2026-06-30 02:36:20.08647+00,,
5874e962-4669-41b6-a2cd-0a62c7b53974,6d4b90e9-a650-4226-ba5f-dc218d9825f0,1f26e4df-56d3-4291-8103-557403fddcfe,1,2026-06-30 02:35:44.851354+00,CONFIRMED,2026-06-30 02:35:14.854217+00,2026-06-30 02:35:15.136656+00,,
34dbb917-8003-4fd0-967f-31ba676664cc,6d4b90e9-a650-4226-ba5f-dc218d9825f0,566e41a7-477e-447a-880c-0d2ddcd83b10,1,2026-06-30 02:35:44.858725+00,CONFIRMED,2026-06-30 02:35:14.860059+00,2026-06-30 02:35:15.136684+00,,
20479d3b-f2eb-4cf3-b751-2cf42fe85814,6d4b90e9-a650-4226-ba5f-dc218d9825f0,03b885fa-cbd0-4a5a-8371-ef3a2f98e410,2,2026-06-30 02:35:44.863296+00,CONFIRMED,2026-06-30 02:35:14.864482+00,2026-06-30 02:35:15.161112+00,,
a93b5380-86da-4b7f-b6e8-0e7d586e7034,6d4b90e9-a650-4226-ba5f-dc218d9825f0,a4da6192-3b7d-4172-96cb-e1a66b73c95e,2,2026-06-30 02:35:44.867582+00,CONFIRMED,2026-06-30 02:35:14.868884+00,2026-06-30 02:35:15.180951+00,,
be96ca14-afc8-485c-9516-82b908094e25,6d4b90e9-a650-4226-ba5f-dc218d9825f0,c0990c5e-bf47-4d75-ae0d-de303fa67edd,2,2026-06-30 02:35:44.871841+00,CONFIRMED,2026-06-30 02:35:14.873299+00,2026-06-30 02:35:15.189137+00,,
3cdbcc5f-043c-480e-b558-ba7e6998af79,6d4b90e9-a650-4226-ba5f-dc218d9825f0,f80b70b8-01d2-4fab-aea0-da11c35c155d,2,2026-06-30 02:35:44.877266+00,CONFIRMED,2026-06-30 02:35:14.878519+00,2026-06-30 02:35:15.212999+00,,
5f0ff827-cd38-4ad1-b7fa-3a00fefbdfac,6d4b90e9-a650-4226-ba5f-dc218d9825f0,bd046344-33ed-47f3-9282-4046b67ad89f,1,2026-06-30 02:35:44.881095+00,CONFIRMED,2026-06-30 02:35:14.882393+00,2026-06-30 02:35:15.222235+00,,
ef228d5a-83bf-46c6-a479-8d1fc6dd727e,6d4b90e9-a650-4226-ba5f-dc218d9825f0,406a0758-f3fb-4132-8273-34eb00d8fecc,1,2026-06-30 02:35:44.885393+00,CONFIRMED,2026-06-30 02:35:14.886316+00,2026-06-30 02:35:15.239707+00,,
c2673991-cedd-49a9-b6e7-856ee0b72865,6d4b90e9-a650-4226-ba5f-dc218d9825f0,8932ab3a-8fdf-472f-b08d-5e0acb7fa65a,1,2026-06-30 02:35:44.888404+00,CONFIRMED,2026-06-30 02:35:14.889419+00,2026-06-30 02:35:15.251999+00,,
ed80d679-fdfd-47ef-a3d7-13c3a23a8058,6d4b90e9-a650-4226-ba5f-dc218d9825f0,fb3f6ac1-6175-4307-8808-a23f009b7e19,3,2026-06-30 02:35:44.892393+00,CONFIRMED,2026-06-30 02:35:14.894079+00,2026-06-30 02:35:15.273493+00,,
26a75851-b696-4a0a-94a2-1a673ca28132,6d4b90e9-a650-4226-ba5f-dc218d9825f0,f4f0bc89-6024-4f9f-bdb8-bc2162286193,3,2026-06-30 02:35:45.903088+00,CONFIRMED,2026-06-30 02:35:15.903696+00,2026-06-30 02:35:16.205871+00,,
100a1a3f-3aa4-400e-b5bb-e984a72ac119,6d4b90e9-a650-4226-ba5f-dc218d9825f0,142746b8-41bd-4e6a-ab10-53988cc52a43,1,2026-06-30 02:35:45.904801+00,CONFIRMED,2026-06-30 02:35:15.905193+00,2026-06-30 02:35:16.215268+00,,
91ebbc56-760a-4742-b56d-489a8cc0dd42,6d4b90e9-a650-4226-ba5f-dc218d9825f0,fe6c6a24-0c7e-4711-af69-e6f2603ba8ed,2,2026-06-30 02:35:45.906406+00,CONFIRMED,2026-06-30 02:35:15.906786+00,2026-06-30 02:35:16.230296+00,,
c4cd278d-89ca-47dc-9f95-2dd89ebb904d,6d4b90e9-a650-4226-ba5f-dc218d9825f0,37ffd663-b627-43f6-a2a3-2d28c6644e9f,3,2026-06-30 02:35:45.907766+00,CONFIRMED,2026-06-30 02:35:15.908302+00,2026-06-30 02:35:16.237156+00,,
12be5df4-946d-49ce-8f67-5ab89e14638b,6d4b90e9-a650-4226-ba5f-dc218d9825f0,7f5db481-0f68-4b14-93e6-66443d3765a3,3,2026-06-30 02:35:45.909491+00,CONFIRMED,2026-06-30 02:35:15.909929+00,2026-06-30 02:35:16.245561+00,,
63f8721c-6570-4a47-b660-b7c36c5f314c,6d4b90e9-a650-4226-ba5f-dc218d9825f0,6126b5e0-b3a5-4062-8858-2a4de83edef9,1,2026-06-30 02:35:45.91107+00,CONFIRMED,2026-06-30 02:35:15.911529+00,2026-06-30 02:35:16.253518+00,,
6cb44ea8-443d-43ae-ad48-bf73847bfd94,6d4b90e9-a650-4226-ba5f-dc218d9825f0,e6fe6382-8c88-455f-b942-62d08250d054,2,2026-06-30 02:35:45.912741+00,CONFIRMED,2026-06-30 02:35:15.913165+00,2026-06-30 02:35:16.258527+00,,
0c04a5bf-4e9a-4f2a-9dd2-cbf44daa3214,6d4b90e9-a650-4226-ba5f-dc218d9825f0,93475fcf-6141-4c28-99f1-8f9911a55ece,1,2026-06-30 02:35:45.914225+00,CONFIRMED,2026-06-30 02:35:15.914683+00,2026-06-30 02:35:16.279853+00,,
cf36f617-4452-4560-9f33-1b76d2dc33a2,6d4b90e9-a650-4226-ba5f-dc218d9825f0,90b1d8de-a311-4485-b4f1-b8530828b4da,3,2026-06-30 02:35:45.9159+00,CONFIRMED,2026-06-30 02:35:15.916411+00,2026-06-30 02:35:16.292978+00,,
8f0e1cd4-4d5c-4c24-a4c8-0816870871e1,6d4b90e9-a650-4226-ba5f-dc218d9825f0,4949a645-cc14-45d3-9997-ad3898888bea,2,2026-06-30 02:35:45.917642+00,CONFIRMED,2026-06-30 02:35:15.918341+00,2026-06-30 02:35:16.315336+00,,
a370e0fe-b234-4df7-a993-dc588784989f,6d4b90e9-a650-4226-ba5f-dc218d9825f0,1c070e56-53cd-418c-93a1-6f6dc7dd0adb,3,2026-06-30 02:35:46.926303+00,CONFIRMED,2026-06-30 02:35:16.92747+00,2026-06-30 02:35:17.24914+00,,
b940ed56-0815-44f7-a456-7c66922fcc06,6d4b90e9-a650-4226-ba5f-dc218d9825f0,043369bd-fcaf-4205-9560-394160664fff,3,2026-06-30 02:35:46.929457+00,CONFIRMED,2026-06-30 02:35:16.930213+00,2026-06-30 02:35:17.254334+00,,
d7f3055d-f89a-4ad7-b758-bf33948c5874,6d4b90e9-a650-4226-ba5f-dc218d9825f0,9f12db03-c991-4404-8c65-9ed119df0695,2,2026-06-30 02:35:46.932043+00,CONFIRMED,2026-06-30 02:35:16.933217+00,2026-06-30 02:35:17.269507+00,,
4bc8b7c5-e50e-4eae-971a-7b640cb6ec65,6d4b90e9-a650-4226-ba5f-dc218d9825f0,c336f335-8bbc-4569-bdff-3e94a3bc399c,3,2026-06-30 02:35:46.936143+00,CONFIRMED,2026-06-30 02:35:16.937485+00,2026-06-30 02:35:17.277363+00,,
e40d46f8-06c1-4e63-875b-ad546da1b175,6d4b90e9-a650-4226-ba5f-dc218d9825f0,843ebdd8-e0af-44b1-8861-d29e55ae9a1c,2,2026-06-30 02:35:46.939864+00,CONFIRMED,2026-06-30 02:35:16.940999+00,2026-06-30 02:35:17.28284+00,,
78d649d4-2dca-47b7-a1d7-390ad7380a61,6d4b90e9-a650-4226-ba5f-dc218d9825f0,139f8942-ac63-4fd3-ae49-58e002e9c9de,3,2026-06-30 02:35:46.944083+00,CONFIRMED,2026-06-30 02:35:16.945211+00,2026-06-30 02:35:17.297347+00,,
f735f802-f054-41a0-9de8-ccf6a896b2ee,6d4b90e9-a650-4226-ba5f-dc218d9825f0,e071661f-acd1-4007-ba9c-34ddb0f9a138,2,2026-06-30 02:35:46.948692+00,CONFIRMED,2026-06-30 02:35:16.950088+00,2026-06-30 02:35:17.312131+00,,
b2db30f7-3468-4ced-838f-10892eb77cf4,6d4b90e9-a650-4226-ba5f-dc218d9825f0,426ee0cf-dde8-4410-9271-d19cbf6c2b8f,2,2026-06-30 02:35:46.952502+00,CONFIRMED,2026-06-30 02:35:16.953681+00,2026-06-30 02:35:17.332592+00,,
8ed0597d-80f8-4a3d-b3a1-d93f95506858,6d4b90e9-a650-4226-ba5f-dc218d9825f0,f61f3e50-f0fd-497f-a00e-dde7d96ebd02,1,2026-06-30 02:35:46.956828+00,CONFIRMED,2026-06-30 02:35:16.95812+00,2026-06-30 02:35:17.344422+00,,
149753dc-d9b2-45cf-8fd7-beb7a3088682,6d4b90e9-a650-4226-ba5f-dc218d9825f0,0692d00e-6bcf-48f0-bfbf-014e016b8cb7,1,2026-06-30 02:35:46.960864+00,CONFIRMED,2026-06-30 02:35:16.961914+00,2026-06-30 02:35:17.355808+00,,
6f83bcb9-8c3c-4373-bcd0-91dc2d46ae35,6d4b90e9-a650-4226-ba5f-dc218d9825f0,2d74e00d-7a54-4b77-a54c-c992bc849e8c,3,2026-06-30 02:35:47.971873+00,CONFIRMED,2026-06-30 02:35:17.972564+00,2026-06-30 02:35:18.30878+00,,
37f351f9-c11d-43f1-ab20-64ded4055bc2,6d4b90e9-a650-4226-ba5f-dc218d9825f0,26ef757c-6e0e-4047-9325-9604c8217624,2,2026-06-30 02:35:47.974643+00,CONFIRMED,2026-06-30 02:35:17.97544+00,2026-06-30 02:35:18.316745+00,,
481fe1b0-d968-4088-93fb-2d2933b6b85b,6d4b90e9-a650-4226-ba5f-dc218d9825f0,6ea3374f-bea4-44e5-9a90-568041e40f0b,1,2026-06-30 02:35:47.977099+00,CONFIRMED,2026-06-30 02:35:17.977694+00,2026-06-30 02:35:18.327587+00,,
f174e5dc-235d-4b70-a25b-dd546dcd61da,6d4b90e9-a650-4226-ba5f-dc218d9825f0,1d552bea-2b28-4293-8e14-80d6d68e4b83,2,2026-06-30 02:35:47.979186+00,CONFIRMED,2026-06-30 02:35:17.979765+00,2026-06-30 02:35:18.338551+00,,
