id,reservation_id,entry_id,state,occurred_at,acknowledged_at
f683cc3f-bb79-4988-8492-31c8eb8faead,b58fde6e-c24e-417a-9830-dc4fb1fc56ef,1c3f7d6e-cae6-4465-821a-5ae421c207b9,CONFIRMED,2026-06-30 02:36:19.054654+00,2026-06-30 02:36:20.048228+00
7d99e295-6f8d-4c52-9ca0-4fca4bb02c55,5874e962-4669-41b6-a2cd-0a62c7b53974,1f26e4df-56d3-4291-8103-557403fddcfe,CONFIRMED,2026-06-30 02:35:15.136656+00,2026-06-30 02:35:15.856501+00
34c9aec8-cd62-4380-89fb-414db7d17802,34dbb917-8003-4fd0-967f-31ba676664cc,566e41a7-477e-447a-880c-0d2ddcd83b10,CONFIRMED,2026-06-30 02:35:15.136684+00,2026-06-30 02:35:15.856908+00
22426a32-e36c-4917-9333-e5d29614df28,20479d3b-f2eb-4cf3-b751-2cf42fe85814,03b885fa-cbd0-4a5a-8371-ef3a2f98e410,CONFIRMED,2026-06-30 02:35:15.161112+00,2026-06-30 02:35:15.857163+00
21f4a0d7-4ef5-419f-891d-3483d8e40015,a93b5380-86da-4b7f-b6e8-0e7d586e7034,a4da6192-3b7d-4172-96cb-e1a66b73c95e,CONFIRMED,2026-06-30 02:35:15.180951+00,2026-06-30 02:35:15.857399+00
0649e619-498b-4e6f-8a4f-476ec4670689,be96ca14-afc8-485c-9516-82b908094e25,c0990c5e-bf47-4d75-ae0d-de303fa67edd,CONFIRMED,2026-06-30 02:35:15.189137+00,2026-06-30 02:35:15.857616+00
9c3e1753-080a-485b-bb69-fc257f2e44ce,3cdbcc5f-043c-480e-b558-ba7e6998af79,f80b70b8-01d2-4fab-aea0-da11c35c155d,CONFIRMED,2026-06-30 02:35:15.212999+00,2026-06-30 02:35:15.857968+00
cdc7a947-9cec-46c7-8595-4e6ebde23faa,5f0ff827-cd38-4ad1-b7fa-3a00fefbdfac,bd046344-33ed-47f3-9282-4046b67ad89f,CONFIRMED,2026-06-30 02:35:15.222235+00,2026-06-30 02:35:15.858243+00
e1e3c24a-849a-444a-a3b1-98f94f00fd87,ef228d5a-83bf-46c6-a479-8d1fc6dd727e,406a0758-f3fb-4132-8273-34eb00d8fecc,CONFIRMED,2026-06-30 02:35:15.239707+00,2026-06-30 02:35:15.858456+00
6df18645-1530-4c58-b2d7-5ea729af1ec3,c2673991-cedd-49a9-b6e7-856ee0b72865,8932ab3a-8fdf-472f-b08d-5e0acb7fa65a,CONFIRMED,2026-06-30 02:35:15.251999+00,2026-06-30 02:35:15.858658+00
c8b769da-cdbe-4c19-96fb-b5dfdf92a856,ed80d679-fdfd-47ef-a3d7-13c3a23a8058,fb3f6ac1-6175-4307-8808-a23f009b7e19,CONFIRMED,2026-06-30 02:35:15.273493+00,2026-06-30 02:35:15.858878+00
91ba035a-4aff-4577-aa3e-35b70a101649,26a75851-b696-4a0a-94a2-1a673ca28132,f4f0bc89-6024-4f9f-bdb8-bc2162286193,CONFIRMED,2026-06-30 02:35:16.205871+00,2026-06-30 02:35:16.884344+00
2806c6ed-e469-4a0e-80ca-07c9127684e1,100a1a3f-3aa4-400e-b5bb-e984a72ac119,142746b8-41bd-4e6a-ab10-53988cc52a43,CONFIRMED,2026-06-30 02:35:16.215268+00,2026-06-30 02:35:16.885145+00
