id,resource_id,entry_id,quantity,expires_at,state,created_at,confirmed_at,cancelled_at,expired_at
446b6ec0-5cd5-46e0-a171-fd3113e4d8ac,57778de0-75d2-475c-b8f3-fff53594383e,25d9996c-4ef2-483f-802f-8027911312f6,2,2026-06-30 02:39:44.674672+00,CONFIRMED,2026-06-30 02:38:59.675424+00,2026-06-30 02:39:00.166145+00,,
b9c41899-c2f7-4cbc-9c11-3de805699763,57778de0-75d2-475c-b8f3-fff53594383e,df50a155-dc18-4bbb-9f43-4d61aba17033,2,2026-06-30 02:39:44.667266+00,CONFIRMED,2026-06-30 02:38:59.66805+00,2026-06-30 02:39:00.166145+00,,
baef5167-8ea9-4bcc-8eb4-01a7dd8bf5d7,57778de0-75d2-475c-b8f3-fff53594383e,295bd407-8178-4e6b-b0f7-3a9ec9316572,1,2026-06-30 02:39:44.644315+00,CONFIRMED,2026-06-30 02:38:59.645387+00,2026-06-30 02:39:00.176485+00,,
2fa60eea-083c-42d6-9fb3-4db07a4bddc3,57778de0-75d2-475c-b8f3-fff53594383e,0e8be89c-f1cd-44ed-b820-9644eed52389,3,2026-06-30 02:39:44.680279+00,CONFIRMED,2026-06-30 02:38:59.68077+00,2026-06-30 02:39:00.16732+00,,
26e24be4-ecca-4bcc-b846-13536415b3bd,57778de0-75d2-475c-b8f3-fff53594383e,ee6b0c05-4026-4c2f-8fa9-6f2cd2646359,2,2026-06-30 02:39:44.669947+00,CONFIRMED,2026-06-30 02:38:59.67087+00,2026-06-30 02:39:00.180184+00,,
fc75f11f-6f33-40b8-9bb9-c6de7a360799,57778de0-75d2-475c-b8f3-fff53594383e,6fd79b45-4480-4079-b5c3-39e36aea0659,1,2026-06-30 02:39:44.682188+00,CONFIRMED,2026-06-30 02:38:59.682719+00,2026-06-30 02:39:00.182671+00,,
dc9ffce1-52a8-4bcb-9ad3-f039e6b06711,57778de0-75d2-475c-b8f3-fff53594383e,37de7220-ead2-4a10-bb36-27f1578eb0af,3,2026-06-30 02:39:44.662396+00,CONFIRMED,2026-06-30 02:38:59.663312+00,2026-06-30 02:39:00.201664+00,,
70c7812b-02d5-4bb3-a5cf-1deb453cdff1,57778de0-75d2-475c-b8f3-fff53594383e,5115666b-13ff-4c37-800d-328c44fbc1eb,2,2026-06-30 02:39:44.665181+00,CONFIRMED,2026-06-30 02:38:59.665857+00,2026-06-30 02:39:00.241605+00,,
3c51f682-56a7-44ad-b90d-d150d6db87fc,57778de0-75d2-475c-b8f3-fff53594383e,cd597faa-d364-45e2-b8fd-776d9d30331e,1,2026-06-30 02:39:44.683991+00,CONFIRMED,2026-06-30 02:38:59.684535+00,2026-06-30 02:39:00.166679+00,,
e657991d-8161-46d4-87f9-13283f6e4fdd,57778de0-75d2-475c-b8f3-fff53594383e,a342b19a-ec6a-483c-af3a-98acbfc2dfc7,2,2026-06-30 02:39:44.648106+00,CONFIRMED,2026-06-30 02:38:59.649015+00,2026-06-30 02:39:00.248788+00,,
