id,reservation_id,entry_id,state,occurred_at,acknowledged_at
a32aad95-ace5-4f0f-b5e3-06a3f9c5252c,446b6ec0-5cd5-46e0-a171-fd3113e4d8ac,25d9996c-4ef2-483f-802f-8027911312f6,CONFIRMED,2026-06-30 02:39:00.166145+00,2026-06-30 02:39:00.659026+00
c4fef638-eae6-4d79-8541-5b50bb6c4112,b9c41899-c2f7-4cbc-9c11-3de805699763,df50a155-dc18-4bbb-9f43-4d61aba17033,CONFIRMED,2026-06-30 02:39:00.166145+00,2026-06-30 02:39:00.659901+00
e2264fe1-2c1d-4a26-8708-1bed2db67c9c,3c51f682-56a7-44ad-b90d-d150d6db87fc,cd597faa-d364-45e2-b8fd-776d9d30331e,CONFIRMED,2026-06-30 02:39:00.166679+00,2026-06-30 02:39:00.660641+00
3aab9de9-c2e8-4d64-ab5e-0f34f47b6aa4,2fa60eea-083c-42d6-9fb3-4db07a4bddc3,0e8be89c-f1cd-44ed-b820-9644eed52389,CONFIRMED,2026-06-30 02:39:00.16732+00,2026-06-30 02:39:00.66119+00
218f5de3-7f23-4515-8f5d-ed37619f1d9c,dc29b6af-657d-4662-bd1b-0779c0ca4d87,0cd382d1-1465-400c-a835-613a945a6ed4,CONFIRMED,2026-06-30 02:39:00.167327+00,2026-06-30 02:39:00.661642+00
d26807b2-93f9-4a90-b35f-029ccc26348c,36293928-a188-473a-b0d1-050749bc83b5,f805e9b4-a53c-4fc0-83f9-5079a9f7e447,CONFIRMED,2026-06-30 02:39:00.167648+00,2026-06-30 02:39:00.662386+00
e18301b0-5d30-4cdf-9e41-f0e161390fca,a35f3c23-7ff0-4e03-9a48-c84d23da3b72,844c210d-c14f-46d2-925e-9ad0556d91d1,CONFIRMED,2026-06-30 02:39:00.174669+00,2026-06-30 02:39:00.66285+00
3a02664f-4cd6-4c4a-9e29-efc485d68231,baef5167-8ea9-4bcc-8eb4-01a7dd8bf5d7,295bd407-8178-4e6b-b0f7-3a9ec9316572,CONFIRMED,2026-06-30 02:39:00.176485+00,2026-06-30 02:39:00.66325+00
61170ea6-5e58-41aa-a559-3a361a423599,26e24be4-ecca-4bcc-b846-13536415b3bd,ee6b0c05-4026-4c2f-8fa9-6f2cd2646359,CONFIRMED,2026-06-30 02:39:00.180184+00,2026-06-30 02:39:00.663688+00
0bf15ffa-72dc-4878-b559-a5708daf644c,fc75f11f-6f33-40b8-9bb9-c6de7a360799,6fd79b45-4480-4079-b5c3-39e36aea0659,CONFIRMED,2026-06-30 02:39:00.182671+00,2026-06-30 02:39:00.66439+00
733069f0-54a9-45dd-ac8d-e0cbc9a5c336,457191cc-5952-49a7-a427-50f49db898fd,f245cc69-71b5-4463-924c-78f19cb0a043,CONFIRMED,2026-06-30 02:39:00.189951+00,2026-06-30 02:39:00.664942+00
5201290c-d8db-4d50-8187-af25d0f6f54e,dc9ffce1-52a8-4bcb-9ad3-f039e6b06711,37de7220-ead2-4a10-bb36-27f1578eb0af,CONFIRMED,2026-06-30 02:39:00.201664+00,2026-06-30 02:39:00.665236+00
06483d47-1a92-4829-9915-bd03dc9d87f1,1e3f50b2-a7d7-49c0-8904-21583978192c,904ca8c2-44d3-4d10-86f7-0c40e2df6b49,CONFIRMED,2026-06-30 02:39:00.211283+00,2026-06-30 02:39:00.665569+00
a024198d-19dc-4876-9fc8-4cc16632de8e,0a72de95-b89a-4c78-9b17-7faa2cde12db,4663f840-5b73-4332-a2f3-94921e798002,CONFIRMED,2026-06-30 02:39:00.225137+00,2026-06-30 02:39:00.666177+00
4ac32365-ac46-4ef4-8884-399ee3714570,70c7812b-02d5-4bb3-a5cf-1deb453cdff1,5115666b-13ff-4c37-800d-328c44fbc1eb,CONFIRMED,2026-06-30 02:39:00.241605+00,2026-06-30 02:39:00.666547+00
0d987aa0-0a16-4a63-8670-3e79e2823528,e657991d-8161-46d4-87f9-13283f6e4fdd,a342b19a-ec6a-483c-af3a-98acbfc2dfc7,CONFIRMED,2026-06-30 02:39:00.248788+00,2026-06-30 02:39:00.666868+00
77d321c9-129d-4304-a395-aec92c4dfe75,5a09cb00-d9ff-4bdd-bcb3-b43a118a5754,d6d64a92-2327-4570-9e9c-65f5cb74cc75,CONFIRMED,2026-06-30 02:39:00.268178+00,2026-06-30 02:39:00.667161+00
3b887705-0197-4f2e-958b-3c2a60bb78f8,c2ca5947-c4e8-4a7c-ab70-81338ac78ade,db021577-4d17-4eac-bb64-f3b5832a3d0c,CONFIRMED,2026-06-30 02:39:00.285513+00,2026-06-30 02:39:00.667457+00
25cc8d8f-0f2c-4561-874b-4c96dcad8054,2ecff07c-d816-4cbf-a0c0-f1081bbff71f,8e1b9125-50ba-48d9-bc5e-15fe14751d65,CONFIRMED,2026-06-30 02:39:00.286531+00,2026-06-30 02:39:00.667879+00
bfa89f43-4f89-4913-973b-001a8ccd5516,4f7dbf59-fe38-4daf-adab-6c0758b7da67,a7716ba2-62d9-41fa-b391-2b1849fea21f,CONFIRMED,2026-06-30 02:39:00.310014+00,2026-06-30 02:39:00.668342+00
4131177c-da64-4cf4-b5c5-79baf5549d0b,230cd8c2-599e-49a9-9fc7-dda2834362f9,b61097a5-2280-4ea2-b769-762809563eaf,CONFIRMED,2026-06-30 02:39:01.157517+00,2026-06-30 02:39:01.685835+00
512fcb9d-a9b9-414d-882f-f6e7a8061035,9dae4a67-6c5d-4b26-8dbe-1eca96897519,f4fd79c0-5171-4114-ba02-878da0e5acca,CONFIRMED,2026-06-30 02:39:01.158972+00,2026-06-30 02:39:01.686272+00
5b9e0dba-2444-4387-ae32-b831f0c00202,9c4e9e8b-1f27-44b9-b750-b7950946774e,cc941e03-3b8b-4c1b-a924-b1c55b42e564,CONFIRMED,2026-06-30 02:39:01.159563+00,2026-06-30 02:39:01.686596+00
1f13475f-d609-4606-8ff6-ea7c38aefeaa,f033dc8b-20ab-42d8-b0dc-ef85ce60231e,07ccf674-48b7-4331-a54a-cafe7ded8e4a,CONFIRMED,2026-06-30 02:39:01.166354+00,2026-06-30 02:39:01.686811+00
