id,queue_id,resource_id,participant_hash,quantity,sequence,state,reservation_id,token_hash,created_at,hold_granted_at,terminal_at
4d117197-9270-433c-8026-50b0122eb4de,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,ODsLV8_BRAetpZNGR9FDnAWbCy6hUAvyv-30THyzl5g,3,1,CONFIRMED,a435ed5d-e998-441b-96fc-c50719fa6a8a,G-vj1dsc7Bch8HAZDcJuNY--bhmDJPyXdUFhue4ksJM,2026-06-30 04:34:08.742443+00,2026-06-30 04:34:09.587871+00,2026-06-30 04:34:10.679907+00
270129b6-20d7-4c45-86b7-b8ba97b0165b,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,6dobWlORgQsn87uEKzVQSFRR4rsJuJdg2SP0IaauHA4,2,21,CONFIRMED,07094d63-73ca-4ccc-ac86-d0e9ab9f3f73,TBJpmuZGJj58q50jEu9irHMUx3LQPhPq4GxRacASrkA,2026-06-30 04:34:09.191424+00,2026-06-30 04:34:11.040527+00,2026-06-30 04:34:11.612116+00
84ec7348-2762-4f04-9cbb-902b38d124e2,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,5Q9lOSGMu5ivo8xkY0AWJeDD0orEi42goDes_u1oi8E,3,23,CONFIRMED,81c4707a-117a-4f24-9608-62279941f694,z5vxODAUVWiKDj8tZfMU93FSuZscV9oaJRraTFiF9h0,2026-06-30 04:34:09.229216+00,2026-06-30 04:34:11.08601+00,2026-06-30 04:34:11.667403+00
4e9e5516-bd85-4d59-b5fc-f98bdfca3440,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,qlMRrlGqLhHb8vOm1WuQzJXauAMsWY1SmWA88Rfnyvo,3,26,CONFIRMED,8b1432a6-d326-49b4-af70-d5cc59ef9bef,aku_wx9OlsaNLji3EIUeTmt1z5BpkgU85J-uu-miLSA,2026-06-30 04:34:09.286294+00,2026-06-30 04:34:11.152372+00,2026-06-30 04:34:11.678771+00
e4eaab3e-639c-4d25-9de5-94da769933f6,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,mHa0pdY0BSow49j2h386pOHJgF2jRya_oyrqwMc_jxg,3,24,CONFIRMED,c70e1917-99ac-46b3-bc77-6017df603363,yYH9ZDjMX-RXvnsVOdc4HAsU6sZSF622CuB5_gFhFY8,2026-06-30 04:34:09.244938+00,2026-06-30 04:34:11.107065+00,2026-06-30 04:34:11.841164+00
3d6c1f3a-25d3-47ab-841e-fe9a03400f2c,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,Eyo9jII2BZBxA17JRBDv3M_9DBr_zmHQL2y8WN0ls50,3,22,CONFIRMED,11acc86a-d03e-438a-8f2c-411a560cc625,K16LC7H-NbMHMyCG-qG4Clq3Ijq3uDAwVdJ3WcfqYzo,2026-06-30 04:34:09.210078+00,2026-06-30 04:34:11.064284+00,2026-06-30 04:34:11.848775+00
34650419-52db-4055-8d58-019325d9cb6f,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,75hWp6ERrbDXmnvByPPGKm7gFSAigyYV35K3eVnBAi4,3,25,CONFIRMED,f2a7d338-b721-4ec2-bdde-a3223fa36893,GK6EVDn99eKY5vo7NXgj-IF66plOlbJv-mjCOlOUYf8,2026-06-30 04:34:09.263274+00,2026-06-30 04:34:11.12937+00,2026-06-30 04:34:11.87824+00
2dc398a8-4272-4d75-8e23-0da8a519465b,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,3R7etGrroEd5w8tVjsDh1hjU7rPCOS47mm6lE2o1qGg,3,44,CONFIRMED,7bacdadc-6318-440f-aaaf-5ee4b1568708,lvdZmPdE-ajGdR1PHJHw2GLdUStCSf3AGFTrS2xlJDg,2026-06-30 04:34:10.803685+00,2026-06-30 04:34:12.490924+00,2026-06-30 04:34:13.021095+00
d11de570-695b-4c30-ba89-12df7bbd2f8b,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,bqiDUQ4fjR7n--YXmrrSp6JCMAiP1IqhRjw1OUCYI8k,3,43,CONFIRMED,7f7066aa-3a0b-46ae-a1a4-00510de7a890,OH2eYXHbgMq_EB3OXqO00yvQY923jPzvba7Rm535MkQ,2026-06-30 04:34:10.777857+00,2026-06-30 04:34:12.474716+00,2026-06-30 04:34:13.047304+00
8b41ab5b-4110-4c13-8389-8d91d007aad9,f1ae0924-b2b2-4919-807f-ffc4fc2b94f0,28296a73-0b4c-4ceb-90b7-643fb17dc7ad,zX-ehIz8o_Lt44nmwNEtWvAT-ArdhRwpx3bupUn1XEM,1,45,CONFIRMED,58ff4029-b7be-4241-9b4b-8493b989b9b0,gN8bceuqqOIWoXIO5LDBIG_eCty3CDxWrCzXl9Mmw9o,2026-06-30 04:34:10.829883+00,2026-06-30 04:34:12.503437+00,2026-06-30 04:34:13.073396+00
