id,reservation_id,entry_id,state,occurred_at,acknowledged_at
ee3077e7-845e-4c61-9f29-7353ed6d13d0,77b21da0-4e0f-445c-bec7-f90d55605c6b,10ff5617-1eae-4374-95ca-33ec85e4794a,CONFIRMED,2026-06-30 02:50:06.577161+00,2026-06-30 02:50:06.952024+00
274a7d76-3be7-47c6-b5ad-4fbcb4c24541,4f0fc1e6-5b14-4916-9d1b-ba93c72ecef3,f8f2b0e7-4453-4d7b-a2b8-9cbe49f2e656,CONFIRMED,2026-06-30 02:50:06.912912+00,2026-06-30 02:50:06.954951+00
2b754639-8104-424e-ac23-ee54317cd454,417de975-aad8-42ea-95e3-03aa7daee364,f31012b3-729e-4cef-a349-e5fc68376cd6,CONFIRMED,2026-06-30 02:50:07.313532+00,2026-06-30 02:50:07.978594+00
d19f447a-b2ad-40ea-a98d-d346f4b44d78,c41c09dc-1c5a-49ef-82f4-0979ea550114,2e501409-0dd2-4169-ad18-653171d1e3ef,CONFIRMED,2026-06-30 02:50:07.64131+00,2026-06-30 02:50:07.979831+00
673b525f-7c20-4e1c-a527-ebdb202abee5,90c32cf5-edea-4330-b877-270a10ddb4b9,c97fffe2-e095-4f6b-9433-1b5883cf6430,CONFIRMED,2026-06-30 02:50:07.669903+00,2026-06-30 02:50:07.980985+00
1080ef79-4aab-41b2-b9ce-8bcb82aca9c5,ea41d2d7-1b43-4e7b-a21f-db080e877b5f,69c5f8d9-a45d-4b1c-a8b2-d3b2666c6f8e,CONFIRMED,2026-06-30 02:50:07.97924+00,2026-06-30 02:50:08.999653+00
badae43e-5689-4ec9-8d87-89ad1ba4a28f,dbb391c0-081c-40d5-943f-d067e0e349ea,1e9e717e-67a5-4f1a-8e96-97a225e5e202,CONFIRMED,2026-06-30 02:50:08.367663+00,2026-06-30 02:50:09.000325+00
cfa1e256-7683-4598-9566-6631a3f2cc88,77be0ad5-2752-4302-b279-99d5292ab64f,5a600da7-0484-4b8a-957f-c182508906c8,CONFIRMED,2026-06-30 02:50:08.42684+00,2026-06-30 02:50:09.001084+00
058cbe17-d324-4a31-a65e-0efd9704affe,6bb0b8c2-1610-4510-8e17-257ab56ec06c,cea26129-61db-49f1-8e09-bd6bb1b48338,CONFIRMED,2026-06-30 02:50:08.701956+00,2026-06-30 02:50:09.001785+00
8d637417-94a4-4a6c-8ecf-7433b578408d,23c0f011-d4d8-454f-be6c-a7ab3895a463,b80b7fb8-4959-4c94-abea-84da7e077972,CONFIRMED,2026-06-30 02:50:08.723184+00,2026-06-30 02:50:09.002616+00
a08709a4-48f1-4a86-8ec8-8d43785c85c6,9680d954-161f-431f-83cc-546766445da0,02b9107b-fe5d-4796-b006-a67ab7139c03,CONFIRMED,2026-06-30 02:50:08.815408+00,2026-06-30 02:50:09.003445+00
968c1049-077f-47a0-99ab-7234690dccc0,8f880234-469e-48d4-bc7e-133b4922e612,0ef36257-3770-4a6f-b489-681750d2c89b,CONFIRMED,2026-06-30 02:50:09.037654+00,2026-06-30 02:50:10.020923+00
aa02005a-0660-450b-8041-93ff834ae311,b9a396c6-3269-4771-881a-11377ac871c4,b0cd9675-c950-41dd-96a0-03e818c1d54e,CONFIRMED,2026-06-30 02:50:09.068806+00,2026-06-30 02:50:10.021514+00
fd026bf3-5b16-406b-bac6-b4a17acad6c6,28f8d1e4-04d9-48dc-b480-63b650924289,41de202f-9126-45e3-884e-791379f412c6,CONFIRMED,2026-06-30 02:50:09.189585+00,2026-06-30 02:50:10.021909+00
ffccc7ce-2f0d-4b4a-8f5e-45921abeb9dc,fd331cd8-fc81-4636-ba6f-654692eff312,6a179805-8c93-4cb8-8969-90b3124ccb76,CONFIRMED,2026-06-30 02:50:09.416947+00,2026-06-30 02:50:10.022243+00
5f86210a-e0d9-41a5-89e5-e182bc824f55,6258e044-79de-401b-a43d-f02fbe34b796,384851bb-a38f-4674-b839-f7905f5d35ac,CONFIRMED,2026-06-30 02:50:09.475173+00,2026-06-30 02:50:10.02261+00
7cd1fdc5-dbfe-4d73-b3b0-277571e3a3d5,1bbc6f0e-6e3d-4c95-9051-34e79e700f96,e60871de-7449-42cd-bd36-676ea46ffe91,CONFIRMED,2026-06-30 02:50:09.573146+00,2026-06-30 02:50:10.02294+00
